gene_id	LAU125_TPM	LAU125_FPKM	LAU355_TPM	LAU355_FPKM	LAU1255_TPM	LAU1255_FPKM	LAU1314_TPM	LAU1314_FPKM
ENSG00000247886	1.34	0.99	0.91	0.8	1.13	1.05	1.16	1
ENSG00000247903	0.78	0.58	0.62	0.55	1.03	0.96	0.8	0.69
ENSG00000247909	12.68	9.41	11.4	10.11	5	4.62	21.32	18.35
ENSG00000247911	0	0	0	0	0	0	0	0
ENSG00000247912	0.18	0.13	0.25	0.22	0.08	0.07	0.21	0.18
ENSG00000247918	0.25	0.19	0	0	0	0	0.31	0.26
ENSG00000247925	0.07	0.05	0.06	0.06	0	0	0	0
ENSG00000247934	0.26	0.19	0.42	0.37	0.12	0.11	0.11	0.09
ENSG00000247944	0.47	0.35	2.55	2.26	0.66	0.61	2.11	1.82
ENSG00000247950	1.41	1.04	0.93	0.82	0.77	0.72	0.82	0.71
ENSG00000247957	10.49	7.78	2.1	1.86	3.47	3.21	2.2	1.89
ENSG00000247970	0.05	0.04	0.23	0.2	0.05	0.04	0.1	0.08
ENSG00000247982	0.99	0.73	35.26	31.28	2.85	2.63	46.6	40.13
ENSG00000247991	0.03	0.03	0.22	0.2	0.04	0.04	0.05	0.05
ENSG00000247993	0.23	0.17	0.47	0.42	0.28	0.26	0.25	0.21
ENSG00000248000	85.75	63.61	232.25	206.01	228.3	210.95	133.66	115.08
ENSG00000248003	0.5	0.37	0.84	0.75	0.32	0.3	0.4	0.34
ENSG00000248008	3.93	2.92	0.86	0.76	1.95	1.8	1.1	0.95
ENSG00000248011	3.78	2.8	2.38	2.11	1.33	1.23	3.16	2.72
ENSG00000248015	0.25	0.18	0.1	0.09	0.12	0.11	0.12	0.1
ENSG00000248017	0	0	0	0	0	0	0	0
ENSG00000248019	0.4	0.3	1.47	1.31	0.24	0.22	1.57	1.35
ENSG00000248022	0.32	0.24	0.17	0.15	0.27	0.25	0.63	0.54
ENSG00000248027	0.06	0.05	0.04	0.04	0.47	0.44	0.01	0.01
ENSG00000248029	0	0	0.19	0.17	0	0	0.03	0.02
ENSG00000248042	0.03	0.02	0.1	0.09	0.05	0.04	0.37	0.32
ENSG00000248043	0.46	0.34	0.31	0.27	0.36	0.33	0.3	0.26
ENSG00000248044	0.25	0.19	0.63	0.56	0.4	0.37	0.62	0.53
ENSG00000248045	1.15	0.85	0.98	0.87	0.89	0.82	0.62	0.53
ENSG00000248049	23.93	17.75	11.3	10.02	5.37	4.96	12.54	10.79
ENSG00000248050	0	0	0	0	0	0	0.03	0.03
ENSG00000248067	2.66	1.97	1.73	1.53	1.75	1.62	1.94	1.67
ENSG00000248072	0.29	0.22	0.38	0.33	0.08	0.07	0.48	0.42
ENSG00000248078	0	0	0	0	0	0	0	0
ENSG00000248079	0.26	0.19	0	0	0.06	0.06	0.11	0.1
ENSG00000248092	12.39	9.19	2.09	1.85	7.11	6.57	4.12	3.55
ENSG00000248094	0.31	0.23	0.1	0.09	0.04	0.04	0.26	0.22
ENSG00000248098	17.37	12.88	15.5	13.75	13.14	12.14	16.3	14.03
ENSG00000248099	0.12	0.09	1.28	1.13	0.46	0.43	1.65	1.42
ENSG00000248100	0.3	0.22	0	0	0	0	0	0
ENSG00000248101	0	0	0	0	0	0	0	0
ENSG00000248102	0	0	0	0	0.07	0.07	0.03	0.03
ENSG00000248103	0	0	0	0	0.09	0.09	0.05	0.04
ENSG00000248104	0.02	0.02	0	0	0	0	0	0
ENSG00000248105	0	0	0	0	0	0	0	0
ENSG00000248106	0	0	0	0	0	0	0	0
ENSG00000248107	0	0	0	0	0	0	0	0
ENSG00000248108	0.05	0.04	0	0	0	0	0	0
ENSG00000248109	0	0	0	0	0	0	0	0
ENSG00000248110	0	0	0	0	0	0	0	0
ENSG00000248111	0.07	0.05	0.62	0.55	0	0	1.1	0.95
ENSG00000248112	0.07	0.05	0	0	0	0	0	0
ENSG00000248113	0	0	0	0	0	0	0	0
ENSG00000248114	0	0	0	0	0	0	0	0
ENSG00000248115	0.06	0.05	0.14	0.13	0	0	0.12	0.1
ENSG00000248116	1.87	1.39	0	0	0.38	0.35	0.04	0.04
ENSG00000248117	0	0	0	0	0	0	0	0
ENSG00000248118	0	0	0	0	0	0	0.01	0.01
ENSG00000248119	0.57	0.42	0.98	0.87	0.95	0.88	1.43	1.23
ENSG00000248120	0	0	0	0	0	0	0	0
ENSG00000248121	5.77	4.28	3.17	2.81	1.09	1	3.14	2.7
ENSG00000248122	0	0	0	0	0	0	0	0
ENSG00000248124	4.31	3.19	4.81	4.26	2.63	2.43	4.13	3.56
ENSG00000248125	0	0	0	0	0	0	0	0
ENSG00000248126	0	0	0	0	0	0	0	0
ENSG00000248127	0	0	0	0	0	0	0	0
ENSG00000248128	0	0	0	0	0	0	0	0
ENSG00000248129	0.57	0.42	0.31	0.27	0.09	0.08	0.07	0.06
ENSG00000248131	0.04	0.03	0	0	1.22	1.12	0	0
ENSG00000248132	0	0	0	0	0	0	0	0
ENSG00000248133	0	0	0	0	0	0	0.51	0.44
ENSG00000248134	0	0	0	0	0	0	0.56	0.48
ENSG00000248135	0.51	0.38	0.62	0.55	0.14	0.13	0.81	0.7
ENSG00000248136	0	0	0	0	0	0	0	0
ENSG00000248137	0	0	0	0	0	0	0	0
ENSG00000248138	0	0	0	0	0.19	0.18	0	0
ENSG00000248139	0	0	0.02	0.02	0	0	0	0
ENSG00000248140	0.65	0.48	0.29	0.26	0	0	0.19	0.16
ENSG00000248141	0.13	0.09	0.05	0.05	0	0	0	0
ENSG00000248142	0.04	0.03	0.14	0.12	0.17	0.16	0.76	0.65
ENSG00000248143	0	0	0	0	0	0	0	0
ENSG00000248144	0.05	0.03	0.02	0.02	0.04	0.04	0	0
ENSG00000248145	0	0	0	0	0	0	0	0
ENSG00000248146	0.05	0.04	0	0	0	0	0.16	0.14
ENSG00000248147	0	0	0	0	0	0	0	0
ENSG00000248148	0.05	0.04	0.03	0.03	0	0	0.11	0.09
ENSG00000248149	1.25	0.93	1.15	1.02	0.11	0.1	1.31	1.13
ENSG00000248150	0	0	0	0	0	0	0.06	0.05
ENSG00000248151	1.33	0.98	0.69	0.61	0.57	0.53	0.81	0.7
ENSG00000248152	0	0	0	0	0	0	0	0
ENSG00000248153	0.06	0.05	0	0	0	0	0	0
ENSG00000248154	4.71	3.5	0.97	0.86	13.11	12.11	1.8	1.55
ENSG00000248155	0	0	0	0	0	0	0	0
ENSG00000248156	0	0	0	0	0	0	0	0
ENSG00000248157	0.03	0.02	0.08	0.07	0.03	0.03	0	0
ENSG00000248158	0.04	0.03	0.08	0.07	0.04	0.04	0.09	0.08
ENSG00000248159	0.06	0.05	0.01	0.01	0.04	0.03	0.02	0.02
ENSG00000248160	0	0	0	0	0	0	0	0
ENSG00000248161	1.97	1.46	0.35	0.31	1.24	1.15	0.26	0.23
ENSG00000248162	0	0	0	0	0	0	0.05	0.04
ENSG00000248165	0	0	0	0	0	0	0	0
ENSG00000248166	0.03	0.02	0.15	0.14	0.18	0.16	0.18	0.15
ENSG00000248167	0	0	0	0	0	0	0	0
ENSG00000248168	0.44	0.33	0.36	0.32	0.08	0.07	0.64	0.55
ENSG00000248169	0	0	0.01	0.01	0.01	0.01	0.01	0.01
ENSG00000248170	0	0	0	0	0	0	0	0
ENSG00000248171	0.05	0.04	0.4	0.35	0.08	0.07	0.29	0.25
ENSG00000248172	0	0	0	0	0	0	0	0
ENSG00000248173	0	0	0.13	0.11	0	0	0	0
ENSG00000248174	0	0	0.03	0.03	0	0	0.02	0.01
ENSG00000248175	1.54	1.14	3.28	2.91	0.56	0.52	3.89	3.35
ENSG00000248176	0.13	0.1	0	0	0	0	0	0
ENSG00000248177	0	0	0	0	0	0	0.03	0.03
ENSG00000248178	0	0	0.02	0.01	0	0	0	0
ENSG00000248180	0.12	0.09	0.02	0.02	0	0	0	0
ENSG00000248183	0	0	0	0	0	0	0	0
ENSG00000248184	0	0	0	0	0	0	0	0
ENSG00000248185	0	0	0	0	0	0	0	0
ENSG00000248187	0.29	0.22	0.04	0.03	0.1	0.09	0.1	0.09
ENSG00000248188	0	0	0	0	0	0	0	0
ENSG00000248189	0	0	0.12	0.11	0	0	0.02	0.02
ENSG00000248190	0.67	0.49	0.5	0.44	0.24	0.22	0.62	0.54
ENSG00000248191	0	0	0	0	0	0	0	0
ENSG00000248192	0.04	0.03	0	0	0.04	0.04	0	0
ENSG00000248193	0.06	0.04	0.01	0.01	0.01	0.01	0.02	0.01
ENSG00000248194	0.06	0.05	0.25	0.22	0	0	0.08	0.07
ENSG00000248195	0	0	0	0	0	0	0	0
ENSG00000248196	0.06	0.04	0.24	0.22	0.03	0.02	0.03	0.02
ENSG00000248197	0	0	0	0	0	0	0	0
ENSG00000248198	0.23	0.17	1.19	1.05	0.17	0.16	1.12	0.96
ENSG00000248199	0	0	0	0	0	0	0	0
ENSG00000248200	0	0	0.05	0.04	0.05	0.05	0.06	0.05
ENSG00000248201	0.03	0.02	0.09	0.08	0.07	0.07	0.05	0.04
ENSG00000248202	0.29	0.22	0.48	0.42	0.14	0.13	0.26	0.22
ENSG00000248203	0	0	0	0	0	0	0	0
ENSG00000248204	0	0	0	0	0.03	0.03	0.06	0.06
ENSG00000248205	0	0	0	0	0	0	0	0
ENSG00000248206	0	0	0.07	0.07	0	0	0	0
ENSG00000248207	0.9	0.67	2.54	2.25	0.75	0.69	3.12	2.69
ENSG00000248208	0.04	0.03	0.14	0.12	0.02	0.02	0	0
ENSG00000248209	0	0	0	0	0	0	0	0
ENSG00000248210	0	0	0	0	0	0	0	0
ENSG00000248211	0	0	0	0	0	0	0	0
ENSG00000248213	0.06	0.04	0.27	0.24	0.09	0.08	0.14	0.12
ENSG00000248214	0	0	0.55	0.48	0.02	0.02	0.05	0.04
ENSG00000248215	0	0	0	0	0	0	0	0
ENSG00000248216	0	0	0	0	0	0	0.04	0.04
ENSG00000248217	0.04	0.03	0.13	0.12	0.09	0.08	0.25	0.22
ENSG00000248220	0	0	0	0	0	0	0.03	0.02
ENSG00000248221	0	0	0	0	0	0	0	0
ENSG00000248222	0	0	0.04	0.04	0	0	0.02	0.01
ENSG00000248223	0.09	0.07	0	0	0	0	0	0
ENSG00000248224	0.09	0.07	0.55	0.49	0.42	0.39	0.54	0.47
ENSG00000248227	0	0	0.1	0.09	0	0	0	0
ENSG00000248228	0	0	0	0	0	0	0	0
ENSG00000248229	0	0	0	0	0	0	0	0
ENSG00000248231	0	0	0	0	0	0	0	0
ENSG00000248232	0.81	0.6	2.96	2.62	3.04	2.81	3.41	2.94
ENSG00000248233	0.21	0.16	0.14	0.12	0.1	0.09	0.2	0.17
ENSG00000248234	0	0	0	0	0	0	0	0
ENSG00000248235	0.06	0.05	0.71	0.63	0	0	0.1	0.09
ENSG00000248236	0	0	0	0	0	0	0	0
ENSG00000248237	0	0	0	0	0	0	0	0
ENSG00000248238	0	0	0	0	0.12	0.11	0	0
ENSG00000248239	0	0	0	0	0	0	0	0
ENSG00000248240	0	0	0.05	0.04	0	0	0	0
ENSG00000248241	2	1.48	0.99	0.88	0.68	0.63	1.94	1.67
ENSG00000248242	0	0	0	0	0	0	0	0
ENSG00000248243	0.39	0.29	0.28	0.25	0.45	0.41	0.48	0.41
ENSG00000248245	0.3	0.23	0.05	0.05	0.12	0.11	0.06	0.05
ENSG00000248248	0	0	0	0	0	0	0	0
ENSG00000248249	0	0	0	0	0	0	0	0
ENSG00000248250	0	0	0.04	0.03	0.01	0.01	0.03	0.02
ENSG00000248251	0	0	0.03	0.02	0.05	0.05	0.02	0.02
ENSG00000248252	0.16	0.12	0.63	0.56	0.25	0.23	0.5	0.43
ENSG00000248253	1.2	0.89	1.93	1.71	1.17	1.08	1.75	1.51
ENSG00000248254	0.76	0.57	0.2	0.17	0.11	0.1	0.58	0.5
ENSG00000248255	0	0	0.02	0.02	0	0	0.06	0.05
ENSG00000248256	0	0	0.23	0.2	0	0	0	0
ENSG00000248257	0.05	0.04	0	0	0	0	0	0
ENSG00000248258	4.86	3.6	1.2	1.06	1.48	1.37	1.18	1.01
ENSG00000248259	0	0	0	0	0	0	0	0
ENSG00000248261	0	0	0	0	0	0	0	0
ENSG00000248262	0	0	0	0	0	0	0	0
ENSG00000248263	0.03	0.02	0.03	0.03	0	0	0.09	0.08
ENSG00000248265	0.56	0.42	0.05	0.05	0.03	0.02	0.08	0.07
ENSG00000248266	0	0	0	0	0	0	0	0
ENSG00000248267	0.48	0.36	0.35	0.31	0.07	0.07	0.44	0.38
ENSG00000248268	0.21	0.16	0.72	0.64	0	0	0.16	0.13
ENSG00000248269	7.47	5.54	0.22	0.2	1.16	1.07	0.35	0.3
ENSG00000248271	0	0	0	0	0	0	0	0
ENSG00000248272	3818.63	2832.9	7061.04	6263.31	1552.6	1434.57	5180.55	4460.45
ENSG00000248274	0.24	0.17	0.23	0.21	0.15	0.14	0.19	0.17
ENSG00000248275	8.37	6.21	32.69	28.99	8.59	7.94	22.16	19.08
ENSG00000248276	0.07	0.05	0.04	0.04	0.04	0.04	0.05	0.05
ENSG00000248278	0.21	0.16	0.59	0.52	0	0	0.15	0.13
ENSG00000248279	0	0	0	0	0	0	0	0
ENSG00000248280	0.25	0.19	0.07	0.06	0	0	0	0
ENSG00000248281	0	0	0	0	0	0	0	0
ENSG00000248282	0	0	0	0	0	0	0.03	0.03
ENSG00000248283	0	0	0.11	0.09	0	0	0.12	0.11
ENSG00000248284	0.16	0.12	0.05	0.04	0.05	0.04	0.04	0.03
ENSG00000248285	0	0	0	0	0	0	0	0
ENSG00000248286	0	0	0	0	0	0	0	0
ENSG00000248287	0	0	0	0	0	0	0	0
ENSG00000248288	0	0	0	0	0	0	0	0
ENSG00000248289	0.06	0.04	0.23	0.2	0.14	0.13	0.03	0.03
ENSG00000248290	0	0	0	0	0.01	0.01	0.03	0.03
ENSG00000248291	0.54	0.4	0.15	0.14	0.15	0.14	0.18	0.16
ENSG00000248293	0	0	0	0	0	0	0	0
ENSG00000248294	0	0	0	0	0	0	0	0
ENSG00000248295	0	0	0.05	0.04	0	0	0	0
ENSG00000248296	0	0	0	0	0	0	0	0
ENSG00000248297	0.03	0.03	0.83	0.73	0.13	0.12	0.44	0.38
ENSG00000248298	0.2	0.15	0.04	0.04	0.01	0.01	0.16	0.13
ENSG00000248299	0	0	0.13	0.12	0.01	0.01	0.09	0.07
ENSG00000248300	0	0	0	0	0	0	0	0
ENSG00000248301	6.91	5.13	6.92	6.13	5.3	4.9	3.69	3.17
ENSG00000248302	0.05	0.04	0.78	0.69	0.09	0.08	0.91	0.78
ENSG00000248303	0.35	0.26	0.5	0.44	0.18	0.17	0.81	0.7
ENSG00000248304	0	0	0	0	0	0	0	0
ENSG00000248305	0	0	0.03	0.02	0	0	0	0
ENSG00000248306	0	0	0	0	0	0	0	0
ENSG00000248307	0	0	0	0	0	0	0	0
ENSG00000248308	0	0	0	0	0	0	0	0
ENSG00000248309	2.35	1.74	6.93	6.15	0.38	0.35	9.9	8.53
ENSG00000248310	0.15	0.11	0.28	0.25	0.14	0.13	0.82	0.7
ENSG00000248311	0	0	0.11	0.1	0	0	0	0
ENSG00000248312	0	0	0	0	0	0	0	0
ENSG00000248313	0	0	0	0	0.15	0.14	0.06	0.05
ENSG00000248315	0	0	0	0	0	0	0	0
ENSG00000248316	0.09	0.06	0.05	0.05	0.07	0.06	0.11	0.09
ENSG00000248317	0	0	0	0	0	0	0	0
ENSG00000248318	0.08	0.06	0.02	0.02	0	0	0.02	0.02
ENSG00000248319	0.25	0.19	0.45	0.4	0.12	0.11	0.46	0.4
ENSG00000248320	0	0	0	0	0	0	0.03	0.03
ENSG00000248321	0.17	0.12	5.01	4.44	1.76	1.63	5.51	4.75
ENSG00000248322	0	0	0	0	0	0	0	0
ENSG00000248323	0.3	0.22	0.03	0.02	0.05	0.05	0.19	0.17
ENSG00000248325	0	0	0.05	0.05	0.09	0.08	0	0
ENSG00000248326	0	0	0	0	0	0	0	0
ENSG00000248327	0.01	0	0.01	0	0.01	0.01	0.03	0.02
ENSG00000248328	0.05	0.04	0	0	0	0	0	0
ENSG00000248329	0.04	0.03	0	0	0	0	0.03	0.03
ENSG00000248330	0	0	0	0	0	0	0	0
ENSG00000248331	0.01	0.01	0	0	0.01	0.01	0.04	0.03
ENSG00000248332	0	0	0	0	0	0	0.01	0.01
ENSG00000248333	5.75	4.27	2.92	2.59	3.7	3.42	1.82	1.56
ENSG00000248334	1.55	1.15	3.74	3.32	0.64	0.59	2.13	1.84
ENSG00000248335	0	0	0.06	0.06	0	0	0	0
ENSG00000248336	0.33	0.24	0.09	0.08	0.32	0.3	0	0
ENSG00000248337	0	0	0	0	0	0	0	0
ENSG00000248338	0	0	0	0	0	0	0	0
ENSG00000248339	0	0	0	0	0	0	0	0
ENSG00000248340	0	0	0	0	0	0	0	0
ENSG00000248341	1.55	1.15	0.57	0.51	0.56	0.52	0.84	0.72
ENSG00000248342	0.28	0.21	0.84	0.74	0.11	0.1	0.39	0.34
ENSG00000248343	0	0	0	0	0	0	0	0
ENSG00000248345	0	0	0	0	0	0	0	0
ENSG00000248346	0	0	0	0	0	0	0	0
ENSG00000248347	0	0	0	0	0	0	0	0
ENSG00000248348	8.04	5.97	12.86	11.41	4.53	4.18	13.41	11.54
ENSG00000248349	0	0	0	0	0	0	0	0
ENSG00000248350	0	0	0	0	0	0	0	0
ENSG00000248351	0	0	0	0	0	0	0	0
ENSG00000248354	4.45	3.3	3.17	2.82	1.77	1.63	5.13	4.42
ENSG00000248355	0	0	0	0	0	0	0	0
ENSG00000248356	0.04	0.03	0	0	0.1	0.09	0	0
ENSG00000248357	0.02	0.02	0	0	0.03	0.03	0	0
ENSG00000248358	0.06	0.05	0.05	0.05	0	0	0	0
ENSG00000248359	0	0	0	0	0	0	0	0
ENSG00000248360	56.06	41.59	70.87	62.86	51.3	47.4	59.1	50.89
ENSG00000248361	0	0	0.04	0.04	0	0	0	0
ENSG00000248362	0	0	0	0	0	0	0	0
ENSG00000248363	0	0	0	0	0	0	0	0
ENSG00000248364	0	0	0	0	0	0	0	0
ENSG00000248365	0	0	0	0	0	0	0	0
ENSG00000248366	0	0	0	0	0	0	0	0
ENSG00000248367	0	0	0.59	0.53	0.73	0.67	0.38	0.33
ENSG00000248368	0.02	0.02	0	0	0.01	0.01	0	0
ENSG00000248369	0	0	0	0	0	0	0	0
ENSG00000248370	0	0	0	0	0	0	0	0
ENSG00000248371	0.52	0.38	0.16	0.14	0.05	0.05	0	0
ENSG00000248372	0.24	0.18	0.72	0.64	0.13	0.12	0.63	0.54
ENSG00000248373	0	0	0	0	0	0	0	0
ENSG00000248374	0	0	0	0	0	0	0	0
ENSG00000248375	0.37	0.27	0.55	0.49	0.25	0.23	0.5	0.43
ENSG00000248376	0	0	0	0	0	0	0	0
ENSG00000248377	0	0	0	0	0	0	0	0
ENSG00000248378	0	0	0	0	0	0	0	0
ENSG00000248379	0.87	0.64	0.57	0.5	0.35	0.33	0.44	0.38
ENSG00000248380	0.06	0.04	0.07	0.06	0.02	0.02	0	0
ENSG00000248381	0	0	0	0	0	0	0	0
ENSG00000248383	0.02	0.01	0	0	0	0	0.02	0.02
ENSG00000248384	0	0	0.19	0.17	0	0	0.22	0.19
ENSG00000248385	0	0	0	0	0	0	0	0
ENSG00000248386	0	0	0.06	0.05	0	0	0	0
ENSG00000248387	0	0	0	0	0	0	0	0
ENSG00000248388	0	0	0	0	0	0	0	0
ENSG00000248390	0	0	0	0	0	0	0	0
ENSG00000248391	0.44	0.33	0	0	0.07	0.06	0	0
ENSG00000248393	0	0	0	0	0	0	0	0
ENSG00000248394	0	0	0	0	0	0	0	0
ENSG00000248395	0.03	0.02	0	0	0	0	0	0
ENSG00000248396	0	0	0	0	0	0	0	0
ENSG00000248397	0	0	0	0	0	0	0	0
ENSG00000248398	0.01	0	0.06	0.05	0.01	0.01	0.04	0.03
ENSG00000248399	0	0	0	0	0	0	0	0
ENSG00000248400	0	0	0	0	0.02	0.02	0	0
ENSG00000248401	0	0	0.13	0.11	0	0	0.12	0.11
ENSG00000248402	0	0	0.05	0.05	0.05	0.05	0.01	0.01
ENSG00000248403	0	0	0	0	0	0	0	0
ENSG00000248405	0	0	0.01	0.01	0.06	0.05	0.07	0.06
ENSG00000248406	0	0	0	0	0.13	0.12	0.07	0.06
ENSG00000248408	0.39	0.29	6.69	5.93	1.06	0.98	5.16	4.44
ENSG00000248409	0	0	0	0	0	0	0	0
ENSG00000248411	0.09	0.07	0.04	0.03	0.04	0.04	0.08	0.07
ENSG00000248412	0	0	0.38	0.34	1.18	1.09	0	0
ENSG00000248415	0.12	0.09	0.02	0.02	0.02	0.02	0.05	0.04
ENSG00000248416	0	0	0	0	0	0	0	0
ENSG00000248417	0	0	0	0	0	0	0	0
ENSG00000248418	0	0	0	0	0	0	0	0
ENSG00000248419	0	0	0	0	0	0	0	0
ENSG00000248420	0	0	0	0	0	0	0	0
ENSG00000248421	7.54	5.59	8.93	7.92	4.34	4.01	10.72	9.23
ENSG00000248422	0	0	0	0	0	0	0	0
ENSG00000248423	0.08	0.06	0	0	0	0	0	0
ENSG00000248424	0	0	0	0	0	0	0	0
ENSG00000248425	0	0	0	0	0	0	0	0
ENSG00000248426	0	0	0	0	0	0	0	0
ENSG00000248427	0.07	0.05	0.03	0.02	0.02	0.02	0.05	0.04
ENSG00000248428	0	0	0	0	0	0	0	0
ENSG00000248429	1.7	1.26	0.31	0.28	0.56	0.52	0.05	0.05
ENSG00000248430	0	0	0	0	0	0	0.12	0.1
ENSG00000248431	0.13	0.09	0.03	0.02	0.11	0.1	0.05	0.04
ENSG00000248432	0	0	0	0	0	0	0	0
ENSG00000248433	0.14	0.11	0.23	0.2	0.52	0.48	0.19	0.16
ENSG00000248434	0.22	0.16	0.82	0.72	0.34	0.31	0.39	0.34
ENSG00000248436	0	0	0	0	0	0	0	0
ENSG00000248437	0.15	0.11	0.58	0.52	0.29	0.27	0.1	0.09
ENSG00000248438	0.01	0.01	0	0	0.04	0.03	0	0
ENSG00000248439	0.11	0.08	0	0	0	0	0	0
ENSG00000248440	0	0	0	0	0	0	0.05	0.04
ENSG00000248441	0.3	0.22	0	0	0	0	0	0
ENSG00000248442	0.05	0.04	0	0	0	0	0.03	0.02
ENSG00000248443	0	0	0.08	0.07	0	0	0	0
ENSG00000248444	0	0	0	0	0	0	0.03	0.02
ENSG00000248445	0.85	0.63	3	2.66	0.64	0.59	2	1.72
ENSG00000248447	0	0	0	0	0	0	0	0
ENSG00000248448	0	0	0	0	0	0	0	0
ENSG00000248449	0.08	0.06	0.08	0.07	0	0	0.21	0.18
ENSG00000248451	0	0	0	0	0	0	0	0
ENSG00000248452	0.01	0.01	0.01	0.01	0	0	0	0
ENSG00000248453	0	0	0	0	0	0	0	0
ENSG00000248454	2.07	1.53	1.21	1.08	0.77	0.72	1.24	1.07
ENSG00000248455	0	0	0	0	0	0	0	0
ENSG00000248456	0	0	0	0	0	0	0	0
ENSG00000248457	0	0	0	0	0	0	0	0
ENSG00000248458	64.29	47.7	106.44	94.41	48.59	44.89	87.03	74.94
ENSG00000248459	0	0	0	0	0	0	0	0
ENSG00000248460	0.97	0.72	0.9	0.8	0.61	0.57	0.66	0.56
ENSG00000248461	0.3	0.22	0	0	0.31	0.29	0	0
ENSG00000248462	0	0	0	0	0	0	0	0
ENSG00000248463	0	0	0	0	0	0	0	0
ENSG00000248464	0	0	0	0	0	0	0	0
ENSG00000248466	0	0	0	0	0	0	0	0
ENSG00000248467	0	0	0	0	0	0	0	0
ENSG00000248468	0.28	0.21	0.04	0.04	0.09	0.08	0.09	0.08
ENSG00000248469	0	0	0.02	0.01	0.02	0.01	0	0
ENSG00000248470	0.02	0.02	0.28	0.25	0.06	0.05	0.15	0.13
ENSG00000248471	0	0	0.24	0.21	0	0	0	0
ENSG00000248472	0.08	0.06	0.32	0.28	0.37	0.34	0.31	0.27
ENSG00000248473	0	0	0	0	0	0	0	0
ENSG00000248474	0	0	0	0	0	0	0	0
ENSG00000248475	0.09	0.07	0	0	0.04	0.04	0.12	0.11
ENSG00000248476	0.19	0.14	0.09	0.08	0.15	0.14	0.4	0.35
ENSG00000248477	2.6	1.93	4.56	4.05	3.55	3.28	1.85	1.59
ENSG00000248478	0	0	0	0	0	0	0	0
ENSG00000248479	0.39	0.29	0	0	0	0	0	0
ENSG00000248480	0	0	0	0	0	0	0	0
ENSG00000248481	2.67	1.98	0.57	0.51	0.7	0.64	0.94	0.81
ENSG00000248482	0	0	0	0	0	0	0	0
ENSG00000248483	0	0	0	0	0	0	0	0
ENSG00000248484	0.05	0.03	0	0	0	0	0	0
ENSG00000248485	0.04	0.03	0	0	0	0	0.08	0.07
ENSG00000248486	0	0	0	0	0	0	0	0
ENSG00000248487	9.71	7.2	13.82	12.26	9.42	8.7	10.64	9.17
ENSG00000248488	0	0	0	0	0	0	0	0
ENSG00000248489	0	0	0	0	0	0	0.3	0.26
ENSG00000248490	0	0	0	0	0	0	0	0
ENSG00000248491	0	0	0	0	0	0	0	0
ENSG00000248492	0	0	0.11	0.1	0	0	0	0
ENSG00000248493	0	0	0	0	0	0	0	0
ENSG00000248494	0	0	0	0	0.12	0.11	0	0
ENSG00000248495	0.04	0.03	0	0	0.04	0.04	0.01	0.01
ENSG00000248498	0.09	0.07	0	0	0.01	0.01	0.01	0.01
ENSG00000248499	0.51	0.38	0.62	0.55	0.14	0.13	0.81	0.7
ENSG00000248500	2.08	1.54	1.1	0.98	1.37	1.26	0.64	0.55
ENSG00000248502	0.07	0.05	0.39	0.34	0.1	0.09	0.53	0.46
ENSG00000248503	1.27	0.95	1.06	0.94	1	0.93	0.89	0.76
ENSG00000248504	0.05	0.04	0.07	0.06	0.09	0.08	0.28	0.24
ENSG00000248505	0	0	0	0	0	0	0	0
ENSG00000248506	0	0	0	0	0	0	0.02	0.02
ENSG00000248507	0	0	0	0	0	0	0.05	0.05
ENSG00000248508	2.36	1.75	2.4	2.13	0.66	0.61	1.38	1.19
ENSG00000248509	0.48	0.36	0.38	0.33	0.15	0.14	0.42	0.37
ENSG00000248510	0.04	0.03	0.26	0.23	0.04	0.03	0.05	0.04
ENSG00000248511	0	0	0	0	0	0	0	0
ENSG00000248514	0	0	0.05	0.05	0	0	0	0
ENSG00000248515	0.03	0.02	0	0	0.11	0.1	0	0
ENSG00000248516	0.03	0.03	0.1	0.09	0.06	0.06	0	0
ENSG00000248517	0	0	0	0	0	0	0	0
ENSG00000248518	0	0	0	0	0	0	0.05	0.04
ENSG00000248519	0.17	0.12	0.25	0.22	0.05	0.05	0.12	0.1
ENSG00000248521	0	0	0	0	0	0	0	0
ENSG00000248522	0	0	0	0	0	0	0	0
ENSG00000248523	0	0	0	0	0.05	0.04	0	0
ENSG00000248524	0.01	0.01	0	0	0	0	0	0
ENSG00000248525	0	0	0	0	0	0	0	0
ENSG00000248527	28820.03	21380.55	28532.12	25308.67	59487.06	54964.95	27605.93	23768.71
ENSG00000248528	0	0	0	0	0	0	0	0
ENSG00000248529	0	0	0	0	0.01	0.01	0	0
ENSG00000248530	0	0	0	0	0	0	0	0
ENSG00000248531	0.09	0.07	0	0	0	0	0.09	0.08
ENSG00000248532	0	0	0	0	0	0	0	0
ENSG00000248533	0	0	0	0	0	0	0.06	0.05
ENSG00000248534	0	0	0.01	0.01	0.02	0.02	0	0
ENSG00000248537	0	0	0	0	0	0	0	0
ENSG00000248538	0.37	0.28	0.12	0.11	0.18	0.16	0.27	0.23
ENSG00000248539	0	0	0	0	0	0	0	0
ENSG00000248540	0.05	0.04	0.05	0.04	0.08	0.07	0.03	0.02
ENSG00000248541	0.02	0.01	0.12	0.1	0.03	0.03	0.15	0.13
