Bleh	CD38.negative.naive.B.cell	memory.B.cell	CD14.positive..CD16.negative.classical.monocyte	cytotoxic.CD56.dim.natural.killer.cell	mature.neutrophil	memory.CD4.positive.alpha.beta.T.cell	CD4.positive..alpha.beta.T.cell	memory.CD8.positive.alpha.beta.T.cell
DR1	9.780142857	12.113	23.44231429	24.14235714	23.86451429	17.65007143	19.6782449	18.78192857
MRPS6	7.093714286	19.422	13.40825714	31.39935714	13.50295714	16.42828571	18.75038776	22.2405
RBM12	21.61628571	18.04457143	12.5182	17.37028571	17.00855714	22.02992857	33.74622449	21.872
B3GNT2	11.32314286	9.997	9.473228571	15.79157143	18.54757143	11.43157143	10.08697959	16.45242857
RFLNB	0.055428571	0.273714286	26.4568	10.17742857	48.729	23.26828571	35.34087755	22.24378571
GBA	4.106	5.656285714	15.3352	14.62628571	18.19081429	7.980428571	4.076755102	8.0375
ANKRA2	26.67314286	16.97057143	10.07114286	18.56442857	17.07865714	20.27242857	34.88816327	21.11678571
DCTD	19.10342857	26.96685714	12.60497143	23.01178571	0.650442857	22.89664286	22.96304082	22.91821429
ELMO2	7.503142857	7.342571429	18.85785714	36.28914286	19.87514286	25.918	12.38679592	25.16478571
SYPL1	50.93457143	53.68357143	11.32657143	2.544428571	7.477528571	11.8625	16.31959184	7.962642857
TMEM147	13.13885714	24.181	18.744	15.91142857	1.869871429	25.16835714	11.97912245	21.702
RUFY1	22.33428571	29.91842857	22.48945714	15.3785	19.46105714	15.99485714	12.76953061	17.24607143
CAPN7	26.88914286	17.43457143	17.129	10.59007143	16.87934286	19.80114286	39.60065306	17.27014286
TCF20	16.50314286	19.81971429	10.94651429	19.05014286	25.39412857	28.99964286	23.49669388	24.75121429
TADA3	15.11714286	14.43685714	17.82388571	40.39728571	23.07871429	16.36985714	7.437693878	23.67692857
KIAA1429	17.77	20.71957143	15.69757143	23.477	15.1912	21.9785	22.38140816	25.0085
ABCE1	20.57628571	17.63742857	12.1084	15.0935	0.592271429	23.02435714	40.55379592	22.95085714
SMC4	19.60342857	11.04285714	15.21177143	18.66571429	29.0954	23.28357143	21.77318367	21.60992857
ITPR2	25.81857143	27.13628571	19.26577143	16.62935714	27.71524286	10.27221429	17.3264898	15.25521429
ZBTB20	39.13857143	39.61242857	7.696971429	8.336	10.61278571	13.55957143	41.16361224	12.78807143
DNM1L	23.43257143	12.92657143	34.61237143	13.81357143	4.405728571	13.365	38.39191837	14.9675
BICD2	40.22342857	31.796	21.43211429	13.48257143	28.49307143	8.977357143	6.588653061	9.037
PRKX	16.85328571	18.44557143	16.75571429	21.47571429	3.083942857	31.93185714	28.32471429	10.45928571
CDC42EP3	1.115142857	4.045857143	49.81388571	16.31571429	61.91864286	5.796928572	3.400510204	14.31464286
BST1	0.122142857	0.069	87.43508571	0.203928572	73.35805714	0.219428572	0.298816327	0.211
MEMO1	13.16	13.817	25.48337143	19.98814286	19.92304286	16.86971429	24.83571429	15.74064286
FKBP5	4.534857143	3.786	25.2634	8.7185	24.74067143	46.80307143	36.48346939	19.41585714
ASAP1	8.882428571	3.470714286	28.64308571	2.858571429	80.59202857	4.976	7.474571429	4.475714286
ASPH	19.10342857	10.51914286	14.02034286	2.346142857	46.06558571	5.866571429	9.758326531	5.006714286
ACADM	16.88857143	41.83257143	10.52014286	15	3.849285714	14.33435714	10.98995918	12.91514286
MIR2861	17.96857143	17.00857143	23.14808571	23.30028571	22.35014286	16.92807143	20.38361224	21.24085714
SIRT2	11.25557143	14.06214286	19.95657143	45.57928571	19.64604286	14.60085714	8.507408163	19.70314286
MED30	26.04942857	27.28285714	11.54311429	21.23721429	18.05291429	22.57171429	23.20342857	19.66742857
PSMD11	20.96914286	15.08771429	19.17134286	17.89328571	13.03717143	13.61214286	20.81155102	16.61385714
ETNK1	20.72757143	17.17971429	16.18071429	22.81464286	12.05205714	15.47142857	17.20483673	17.09442857
RNF31	9.595142857	12.88571429	18.42717143	27.25471429	35.90108571	22.06635714	15.16028571	22.16278571
RAB29	13.98585714	16.79257143	6.794171429	53.30071429	7.283542857	19.4785	10.77608163	33.86414286
ELP3	17.212	21.404	8.5314	33.65778571	4.418457143	25.77721429	13.30036735	31.57457143
CEP85L	15.69057143	8.775428571	15.50457143	14.376	15.15835714	24.29828571	57.6024898	18.48464286
SSRP1	17.94257143	27.85857143	13.46885714	23.10442857	0.637328571	27.51285714	22.77244898	24.12464286
ZNF146	21.95314286	22.29714286	11.16208571	19.44635714	4.865185714	22.922	31.59726531	27.03414286
VPS16	11.89771429	13.67828571	18.9176	38.96171429	19.10198571	19.92142857	17.48138776	21.73471429
KLF12	15.22514286	11.06871429	1.956628571	33.77728571	0.110185714	31.42157143	41.74736735	37.05457143
USP39	21.13242857	21.048	16.10337143	21.71735714	16.17597143	21.49442857	17.3552449	22.66792857
ARID5A	11.51228571	8.401428571	16.46682857	27.73957143	35.90277143	23.33228571	19.2475102	20.13385714
PRKAG1	13.71942857	16.38828571	17.2732	27.55535714	22.6683	16.9295	11.48287755	16.608
BAZ1B	19.91085714	20.61185714	12.61648571	22.78671429	8.208285714	21.758	24.7187551	27.797
TBC1D15	21.08442857	8.333142857	14.61037143	10.82778571	27.14438571	19.59257143	43.07581633	15.164
ST8SIA4	11.61428571	13.30257143	28.0588	11.42571429	79.90224286	8.6535	4.06122449	11.89292857
CAPN10	16.92914286	20.68714286	11.91651429	25.86085714	8.983414286	28.28564286	16.49226531	35.92085714
P2RY13	0.021142857	0	28.34402857	0.078785714	141.9815571	0	0	0
KDM1A	21.62742857	30.97628571	15.86765714	19.99485714	2.181757143	20.44428571	25.86789796	23.051
WBP1	22.22542857	22.12714286	13.46254286	19.93078571	13.68231429	19.174	24.23414286	20.35
TBC1D9B	16.44571429	24.835	22.12337143	15.59092857	4.647914286	12.4075	19.04518367	14.07078571
RRAS2	63.66142857	44.419	0.093885714	34.59871429	0.364057143	6.0075	4.092061225	18.00742857
VAV3	56.33514286	19.17028571	16.69994286	32.94035714	25.35972857	1.638285714	2.589326531	12.96035714
OXLD1	22.01142857	28.24685714	10.25068571	27.32271429	9.577714286	24.48214286	14.19963265	21.65821429
DPH5	21.98542857	27.88342857	5.589114286	12.05642857	0.507242857	33.25242857	38.70097959	24.7105
TXNDC11	10.27857143	18.72857143	24.98708571	16.99014286	11.80892857	27.319	13.81583673	19.27078571
ADAT1	18.30014286	15.00914286	11.78011429	14.9455	24.4363	17.40214286	16.60485714	41.18642857
CHORDC1	22.65585714	16.229	13.06128571	18.79057143	8.007257143	27.03785714	32.06953061	24.57971429
SLC12A9	13.67328571	11.158	30.44997143	6.635428571	64.36725714	15.472	11.62771429	11.30314286
GTF2H1	28.38257143	15.98857143	13.20188571	13.23764286	17.71654286	17.58657143	27.60014286	14.64842857
PIK3CG	17.96857143	10.85671429	16.72994286	30.97214286	43.93242857	10.65057143	8.367061225	20.98171429
NPLOC4	17.09885714	21.19285714	22.6638	20.26235714	19.1885	17.73021429	14.80879592	19.70114286
PYROXD1	28.922	13.003	15.29534286	13.68335714	6.558085714	23.30092857	41.6382449	18.94935714
RNF44	26.80257143	15.86071429	15.01951429	16.55142857	44.80842857	14.31342857	20.06561224	14.59364286
BFAR	14.98142857	22.74628571	16.27014286	21.46671429	10.75517143	20.56471429	21.4835102	20.719
SFT2D1	17.65714286	15.25742857	22.83671429	20.07814286	28.7977	6.058214286	9.116795918	7.889857143
UBE2M	11.724	23.31128571	15.21342857	26.90542857	26.78047143	21.34	8.843122449	17.84721429
YWHAH	8.424142857	20.17485714	26.14634286	12.68128571	15.06151429	30.26514286	3.682265306	19.48564286
PRPF31	16.13142857	24.73657143	14.62502857	24.96414286	7.009842857	27.44821429	17.51991837	24.94692857
LEMD3	34.14285714	20.89057143	10.54145714	18.39892857	17.58035714	19.23242857	23.35736735	19.63964286
THYN1	9.166142857	15.37228571	10.50271429	20.13092857	7.605042857	31.155	36.34326531	27.49428571
FCHSD2	73.13485714	34.80842857	11.96997143	3.988357143	22.7123	4.450928572	11.12902041	5.151357143
DSTN	2.559142857	2.661571429	10.52734286	32.30857143	6.661728571	29.43992857	15.89014286	19.96414286
ARRB1	0.099142857	0.264571429	43.22102857	44.31171429	26.8106	7.782785714	8.979489796	4.996642857
IL2RB	0.122142857	0.091714286	0.143885714	135.8645714	0.3412	5.812285714	2.306959184	25.92442857
PPP1R11	11.10257143	14.06214286	18.71554286	19.259	30.39285714	20.23342857	13.9217551	18.50021429
GCHFR	3.781714286	5.035571429	6.832457143	25.72935714	1.888771429	13.17885714	4.242183674	10.45
ORAI2	32.68914286	50.774	11.5724	10.95842857	48.74832857	5.378857143	2.570061225	4.707571429
VEZF1	18.03371429	10.62385714	20.9432	22.54064286	27.60071429	17.19914286	19.98130612	25.99071429
SCLT1	11.30742857	9.550285714	26.54474286	24.68478571	68.11978571	7.380142857	11.12534694	8.136785714
HSD17B12	18.24257143	13.40757143	13.14108571	7.581285714	10.39111429	7.535285714	10.85773469	6.603285714
GPAT4	22.51757143	17.28428571	27.61077143	9.359571429	11.98421429	14.3125	26.03391837	12.87185714
TNFSF13B	2.713714286	1.034428571	66.38657143	0.949428571	76.96431429	2.235071429	1.415122449	0.601857143
VRK3	18.59271429	22.66057143	11.02877143	22.04642857	35.2568	15.68985714	18.86438776	17.03664286
RFTN1	38.28814286	3.669714286	11.55242857	46.69257143	0.420985714	18.42178571	14.66295918	25.39728571
CENPB	15.50685714	25.74957143	20.56105714	32.08414286	3.420171429	24.69871429	8.701326531	25.24892857
GLA	3.689428571	2.962	25.90325714	5.784071429	22.08177143	3.404714286	3.720306123	3.444
TRMO	24.66285714	15.61171429	13.21317143	7.366571429	24.18642857	21.40628571	38.96810204	16.20785714
PHF14	36.35885714	25.96842857	13.57362857	17.30285714	1.598814286	17.56307143	31.09008163	21.1445
IPO5	26.00628571	25.99028571	13.55968571	15.36285714	1.174742857	23.38342857	31.83693878	23.29014286
CLASP1	25.10971429	14.83171429	14.71834286	25.70771429	23.19024286	14.70742857	25.41934694	17.74728571
RSU1	7.932571429	9.196428571	21.99311429	17.63278571	11.6258	20.97321429	17.7625102	19.74257143
SCAMP3	18.19285714	22.07257143	11.71748571	25.58321429	4.256128571	21.53264286	14.59044898	21.05521429
ZNFX1	8.941142857	9.798285714	13.56357143	12.42907143	52.12417143	18.55621429	16.60269388	16.67307143
NBPF26	16.62114286	14.54628571	36.39408571	6.564285714	44.41684286	11.03192857	24.71281633	10.72685714
TRIM33	22.16428571	10.90114286	16.28351429	15.38028571	34.91997143	11.73278571	26.42326531	14.00157143
TMX2	18.03371429	24.40342857	14.96851429	18.52757143	5.4083	18.34864286	15.95867347	19.77764286
NUBP2	19.38514286	24.54971429	10.61351429	29.47428571	8.812771429	29.65985714	8.571163265	27.09421429
DDX27	25.77714286	30.58514286	12.93551429	18.12985714	10.36792857	20.78742857	21.98036735	19.71314286
APPL1	47.07685714	30.87028571	16.04294286	11.80792857	6.469285714	12.3245	14.50591837	12.44885714
ZNF33A	26.75685714	16.81928571	11.27182857	8.958571429	41.91035714	14.82842857	32.92367347	13.94128571
NR1D2	20.65228571	16.5	13.40585714	12.15071429	3.474857143	36.02285714	37.11683673	22.52814286
CYSTM1	1.043142857	1.845714286	5.884342857	0.860857143	49.20892857	2.412142857	0.550244898	1.651857143
MED23	32.78285714	14.78142857	16.1594	15.71285714	18.20085714	12.83435714	35.57902041	14.11821429
MKNK1	8.496	9.016285714	26.27765714	9.233928571	58.04788571	12.73635714	10.45867347	10.01042857
MYBL1	1.094571429	0.179142857	0.590685714	80.89814286	0.738028571	27.96028571	4.039040816	53.51714286
FOXO1	56.582	9.462	6.628371429	4.299857143	16.63172857	17.73914286	43.15153061	12.95642857
TMEM126B	12.71914286	9.696	12.31351429	27.205	8.177871429	20.18185714	18.91779592	24.07185714
FBXO33	19.25542857	14.97428571	12.64697143	15.24378571	27.61034286	25.91757143	25.49581633	20.15
PRKD3	42.01428571	36.95371429	15.73688571	20.73728571	4.9517	9.660214286	16.38469388	10.19842857
MRPS30	19.32257143	22.50428571	8.2188	23.54757143	2.539314286	23.929	27.18044898	22.86828571
MIR4523	18.94114286	12.48885714	23.93197143	13.612	28.60567143	14.78557143	20.1385102	16.53721429
AQP3	0.122142857	0.505142857	0.199885714	0.606	0.087157143	112.1547143	30.61834694	24.52392857
ZNF263	22.09514286	29.29371429	10.07005714	18.1845	9.614985714	20.90092857	27.2202449	20.70792857
CARS	12.64228571	12.034	14.60068571	16.15092857	32.39944286	17.83464286	12.49093878	19.2085
CD40	87.88971429	59.28657143	5.032171429	1.516142857	0.380271429	0.331	0.848653061	0.923571429
PTPMT1	11.61428571	15.54914286	13.85268571	14.09564286	1.613214286	16.31171429	8.775714286	16.60614286
EIF2S1	10.75	11.95771429	17.08065714	22.74121429	4.9512	20.52471429	17.49089796	19.93071429
ZNF143	18.142	16.87728571	21.56054286	18.17242857	29.7194	19.64614286	19.57336735	15.93885714
LOC105371397	16.00971429	13.003	6.739228571	57.53457143	2.657971429	17.34242857	15.39469388	35.62785714
THADA	32.29657143	24.181	10.45482857	12.20592857	11.41507143	16.77642857	24.62595918	18.84985714
DRG1	19.37228571	23.43857143	14.15062857	22.29335714	7.465571429	25.18364286	19.80281633	21.29942857
CACUL1	11.75371429	8.369142857	22.81262857	7.728285714	65.28352857	6.322428572	16.16630612	6.940285714
APBB1	14.56085714	6.843714286	0.996771429	15.21085714	0.655228571	34.46264286	67.92342857	25.78914286
ZNF92	66.28	35.55342857	6.0918	10.40142857	6.221028571	13.36442857	16.95297959	11.32071429
MGAM	0	0.029428571	1.881771429	7.876285714	158.5282	0	0.019387755	0.072571429
AKAP10	22.86357143	12.20771429	18.30217143	12.56021429	34.41742857	13.304	28.81506122	13.35028571
BAG1	15.476	20.03071429	19.13177143	23.32414286	23.34618571	18.46114286	15.03444898	15.72235714
PHF21A	18.064	9.616285714	23.71237143	14.69778571	67.96634286	7.861285714	9.388755102	12.12514286
ADGRG3	0	0	0.295314286	0.800785714	167.0492571	0	0.025163265	0.060428572
OXR1	26.15485714	22.636	22.262	10.982	13.72861429	17.01142857	23.14579592	11.74771429
RIT1	8.404571429	8.411142857	32.59814286	12.42028571	55.05887143	9.047214286	10.05573469	8.438
UGGT1	13.27857143	11.32314286	21.74505714	24.56957143	22.18004286	17.81128571	16.34381633	21.42878571
ANAPC15	11.17742857	12.14814286	26.13488571	15	10.95374286	28.10971429	21.58653061	26.75692857
TMEM205	15.65457143	24.59114286	39.20208571	13.02242857	9.755657143	13.61442857	7.522816327	13.03264286
CD5	0.822571429	0.465142857	0.5262	0.291928572	0.250757143	77.69885714	51.63277551	36.383
VCL	8.017142857	10.22857143	36.5022	30.98928571	22.24214286	18.4595	4.639510204	17.80114286
PFDN1	17.14828571	22.19471429	19.31634286	20.082	3.317928571	27.98128571	15.97687755	18.28857143
COG3	21.288	17.54942857	14.92708571	20.88507143	15.58218571	26.98664286	21.9485102	19.99335714
ATOX1	5.238571429	11.158	19.06031429	18.12378571	14.05692857	9.193214286	7.546285714	9.281642857
METAP2	18.87371429	15.61171429	19.15008571	15.48121429	1.297114286	22.67785714	27.76746939	19.76721429
NUP107	30.09228571	16.87728571	12.88637143	22.276	8.029142857	13.93278571	32.93838776	17.91242857
UBR3	29.34514286	11.76971429	19.40157143	13.988	18.79822857	15.73007143	32.39242857	14.85892857
BANF1	15.45771429	27.206	16.71011429	34.884	3.111285714	16.17335714	12.01522449	18.32007143
ST3GAL5	12.82942857	35.41314286	18.96808571	18.07185714	0.402842857	10.11114286	15.97281633	16.13921429
MOGS	16.91428571	20.89057143	19.657	27.60635714	8.773728571	22.46314286	17.37677551	20.90707143
CREB5	0.111428571	0	24.7518	0.009571429	142.1538286	0	0.019061225	0
RARA	4.075285714	7.217714286	34.56888571	4.348142857	89.63067143	9.107071429	3.344142857	7.941571429
LSM10	42.74485714	26.57028571	18.90985714	16.60314286	22.17605714	12.356	3.936836735	13.58114286
PPIE	19.81628571	22.32685714	10.1634	28.51792857	1.352771429	19.1665	27.33287755	24.40757143
UBE2H	27.87171429	16.28285714	12.72588571	15.37264286	31.93132857	20.24292857	21.94287755	12.68642857
TMEM91	0.838857143	1.201428571	14.08085714	7.477571429	48.29402857	2.849142857	3.822571429	3.790214286
MRPL21	14.98142857	19.63114286	17.91982857	15.93192857	6.042514286	24.51421429	16.81514286	20.56314286
GLB1	9.276857143	10.91914286	33.98762857	10.44628571	18.38714286	10.31821429	5.773938776	8.2505
CBX4	23.25885714	25.18657143	16.56145714	24.77685714	27.3635	16.60371429	12.15334694	16.0415
GBP4	10.27857143	7.750285714	10.84468571	45.97671429	15.92718571	26.77542857	18.35744898	30.87692857
ZNF639	17.528	16.83857143	11.56091429	14.75514286	4.427642857	25.58028571	44.56222449	24.89785714
PCID2	19.79057143	16.09028571	9.068428571	19.33864286	3.194314286	25.77907143	27.30730612	31.19378571
CCDC88A	3.539142857	7.187571429	44.95508571	1.675571429	2.913014286	1.729	2.943653061	2.24
LDLRAP1	2.988	6.874857143	3.380514286	5.705571429	0.5353	30.61021429	77.56073469	28.63742857
MRPL32	18.31357143	16.046	10.83282857	14.05164286	3.233028571	24.40571429	41.78132653	18.62585714
RAB5B	15.01857143	10.38714286	17.01217143	20.71664286	40.27264286	13.66371429	12.88630612	16.47178571
CHP1	4.649142857	7.432857143	53.13011429	15.35357143	26.77917143	10.17542857	4.523326531	9.271285714
COG4	20.13871429	20.26628571	12.36191429	15.65021429	10.55864286	25.85392857	18.1424898	24.09142857
LGALS2	0	0.091714286	115.6626286	0	0.574371429	0.026142857	0.043653061	0
TNKS2	20.20742857	16.45085714	20.21111429	18.52585714	17.63401429	20.48714286	15.85408163	22.72928571
POP5	20.20742857	26.49671429	10.37128571	22.94485714	1.6746	23.88114286	28.6437551	23.567
SETDB1	31.28428571	22.61014286	18.72614286	13.97207143	18.71482857	11.65021429	25.07346939	13.21228571
UPK3BL	19.73171429	17.90028571	17.6018	11.08271429	18.06575714	9.777857143	38.05310204	20.10135714
HDAC5	26.25614286	27.801	17.04357143	10.509	39.09525714	10.95792857	10.12663265	12.34942857
BTF3L4	20.08142857	16.31314286	25.02231429	12.17907143	14.2259	16.32292857	18.58871429	11.74914286
HAGH	9.37	15.77514286	12.8788	19.23007143	12.65925714	25.03692857	15.27616327	19.57585714
CORO1B	5.753142857	6.510285714	32.87105714	3.344428571	15.89635714	29.26557143	2.244755102	3.184642857
MYO5A	15.27157143	15.77514286	31.06111429	9.124	31.96725714	12.81728571	7.263306122	15.63957143
ERN1	1.08	1.640428571	11.88114286	20.18128571	37.03331429	59.60164286	6.073959184	24.26171429
ADCY3	11.38014286	28.364	2.888057143	1.026571429	0.548928572	15.17721429	6.041428571	6.9545
DNPEP	20.59257143	24.06914286	17.3284	22.42971429	2.598228572	20.90142857	19.49538776	24.307
XPNPEP1	17.61771429	15.19342857	24.53934286	26.64914286	2.357442857	16.72571429	13.98953061	18.59092857
NFYC	19.40171429	23.26771429	18.05274286	12.32814286	37.02335714	12.56157143	14.53740816	11.26242857
DDX54	24.58185714	29.44771429	14.13211429	23.84221429	2.202514286	23.70357143	17.43677551	22.28942857
SHARPIN	20.19	19.31385714	13.17017143	21.75185714	12.04994286	20.35878571	15.85177551	23.41692857
IFI35	11.594	13.36885714	22.504	30.20571429	27.27174286	14.17692857	7.454183674	18.97042857
PAPSS1	5.464857143	18.11028571	17.36837143	6.639857143	19.4384	9.2525	4.845142857	7.519642857
COL4A3BP	23.98971429	13.08	22.58082857	9.183571429	30.89992857	6.962	17.59342857	9.528357143
TLR8	0.141	0.132857143	67.48754286	0	82.74994286	0.008428572	0.005510204	0
TSNAX	12.102	12.72528571	19.07868571	20.409	18.04928571	21.05085714	22.64812245	17.66464286
GNL2	16.74171429	22.87342857	24.88034286	19.65071429	9.054585714	16.25142857	19.44857143	16.802
NDUFA7	14.54428571	21.64157143	18.86448571	17.20714286	7.741685714	15.06621429	14.88879592	18.31828571
HTT	32.83	22.998	22.54937143	19.40207143	5.679128571	11.00242857	17.75234694	14.01614286
AFF4	36.96428571	15.90857143	16.4016	11.20142857	22.02978571	11.39714286	23.03710204	10.24642857
VPS37B	24.202	24.181	9.257571429	33.35092857	34.67745714	8.302	9.313346939	15.88128571
LINC00869	5.942142857	5.966857143	2.993971429	48.74857143	12.96601429	32.588	23.0567551	31.64957143
USP1	18.76071429	19.28428571	11.01468571	20.54414286	15.18448571	26.25514286	19.33708163	25.1375
TOMM22	16.32785714	27.04771429	15.997	20.12342857	3.964442857	26.75978571	17.1412449	23.03571429
UNC50	12.95057143	18.20485714	15.11297143	24.13292857	14.25774286	12.82957143	16.28540816	17.61714286
APAF1	7.613714286	8.723428571	37.226	12.82264286	63.82048571	7.522571429	7.974693878	11.08414286
AXIN1	12.25371429	13.63314286	8.847028571	54.20242857	13.55981429	19.593	11.035	23.52471429
