AGENE	CD14	CD19B	CD4HelperT	CD4MemoryT	CD4NaiveT	CD4RegulatoryT	CD56NK	CD8CytotoxicT	CD8NaiveT
CTD-2152M20.2	0	0.0001192464	8.92538379150304E-005	0	0.0001914608	0	0.0001212856	0.0001082017	0.000083703
CTD-2154B17.4	0.000408998	0	0	0	0.0001914608	0	0.0003638569	0.0001082017	0.0003348121
CTD-2154I11.2	0	0	0	0	0	0	0.0006064281	0	0
CTD-2162K18.3	0	0.0004769855	0	0.0002332362	0	0.0003965631	0.0012128563	0.0001082017	0.000083703
CTD-2162K18.4	0.000408998	0.0023849273	0.0016065691	0.0011661808	0.0007658434	0.0010575017	0.0044875682	0.0008656135	0.0011718423
CTD-2162K18.5	0.0012269939	0.0112091581	0.0057122456	0.0047813411	0.0053609037	0.0051553206	0.0076409945	0.0078987232	0.0049384783
CTD-2165H16.4	0.0016359918	0.0008347245	0.0008032845	0.0005830904	0.0014359563	0.0007931262	0.0025469982	0.0008656135	0.0010044363
CTD-2168K21.2	0	0	0.0002677615	0.0005830904	0.0001914608	0.0005287508	0	0	0
CTD-2184C24.2	0.0008179959	0.0002384927	0.0001785077	0.0005830904	0.0003829217	0.0006609385	0.0030321407	0.0007574118	0.0002511091
CTD-2184D3.6	0	0	0	0.0001166181	0	0.0001321877	0	0	0.000083703
CTD-2186M15.3	0.0106339468	0.0076317672	0.0070510532	0.0082798834	0.0048822516	0.0092531395	0.0200121286	0.0095217485	0.0068636478
CTD-2189E23.1	0.000408998	0	0	0	0	0	0	0	0
CTD-2189E23.2	0	0	0	0	0	0	0	0.0001082017	0
CTD-2192J16.11	0	0	0.0001785077	0.0001166181	9.57304231284702E-005	0.0001321877	0	0.0001082017	0.0003348121
CTD-2192J16.20	0	0	0	0	0	0	0.0001212856	0	0
CTD-2192J16.22	0.0065439673	0.0003577391	0.0003570154	0.0011661808	0.0005743825	0.0006609385	0.0002425713	0.0007574118	0.0002511091
CTD-2192J16.26	0	0	0	0	0	0.0001321877	0.0001212856	0	0
CTD-2196E14.4	0.0008179959	0.0003577391	0.0001785077	0.0001166181	9.57304231284702E-005	0	0.0003638569	0.0002164034	0
CTD-2196E14.9	0	0	8.92538379150304E-005	0.0004664723	9.57304231284702E-005	0	0.0001212856	0.0001082017	0.000083703
CTD-2199O4.1	0	0	0	0	0	0	0.0001212856	0.0001082017	0
CTD-2199O4.3	0	0	8.92538379150304E-005	0	0	0	0	0	0
CTD-2199O4.6	0	0	0	0.0001166181	0	0	0.0001212856	0	0
CTD-2201E18.5	0	0.0005962318	0.0004462692	0.0008163265	9.57304231284702E-005	0.0009253139	0.0008489994	0.0003246051	0.0002511091
CTD-2201I18.1	0	0	0.0001785077	0.0003498542	0.0002871913	0.0002643754	0.0001212856	0.0002164034	0.0004185151
CTD-2203K17.1	0.0008179959	0.0001192464	0.0003570154	0.0006997085	0.0005743825	0	0.0016979988	0.0004328068	0.0006696242
CTD-2207O23.3	0	0	8.92538379150304E-005	0.0001166181	9.57304231284702E-005	0.0001321877	0	0.0001082017	0
CTD-2210P24.4	0	0	0.0007140307	0.0017492711	9.57304231284702E-005	0.0013218771	0.00194057	0.0007574118	0.0002511091
CTD-2213F21.2	0	0	0	0	0.0001914608	0.0002643754	0.0004851425	0.0001082017	0.000167406
CTD-2215E18.1	0	0.0098974481	0	0	0	0	0	0.0001082017	0
CTD-2227E11.1	0	0	0	0	0	0.0001321877	0	0	0
CTD-2227I18.1	0	0	0.0009817922	0.0003498542	0.0022017997	0.0006609385	0	0.0008656135	0.0022599816
CTD-2228K2.5	0.0012269939	0.0146673026	0.0461442342	0.0328862974	0.0491097071	0.0420356907	0.0129775622	0.0267258169	0.0381685779
CTD-2231E14.8	0.0008179959	0.0004769855	0.0007140307	0.0003498542	0.0002871913	0.0003965631	0.0024257126	0.0003246051	0.000167406
CTD-2232E5.2	0	0.0001192464	0	0	0	0	0	0	0
CTD-2235C13.2	0	0	0	0	0	0	0.0001212856	0	0
CTD-2235C13.3	0	0	8.92538379150304E-005	0	9.57304231284702E-005	0	0.0001212856	0	0.000083703
CTD-2235H24.2	0	0	0	0.0001166181	0	0	0	0.0001082017	0
CTD-2236F14.1	0	0	0	0.0001166181	9.57304231284702E-005	0	0.0001212856	0	0
CTD-2240E14.4	0	0.0002384927	0	0	0.0003829217	0	0.0001212856	0.0001082017	0.000083703
CTD-2240J17.1	0	0	0	0.0001166181	0.0001914608	0.0002643754	0	0	0
CTD-2245E15.3	0	0	0	0	9.57304231284702E-005	0	0	0	0.000083703
CTD-2245F17.3	0.0008179959	0.0017886954	0.0008032845	0.0008163265	0.0001914608	0.0003965631	0.0018192844	0.0014066219	0.000167406
CTD-2246P4.1	0	0	0	0.0001166181	0	0	0.0001212856	0.0001082017	0
CTD-2249K22.1	0.0008179959	0	8.92538379150304E-005	0	9.57304231284702E-005	0	0.0006064281	0.0001082017	0.000083703
CTD-2256P15.1	0	0	8.92538379150304E-005	0.0001166181	0	0	0	0	0
CTD-2256P15.2	0.0118609407	0.00262342	0.0035701535	0.0036151603	0.0025847214	0.0043621943	0.0050939964	0.0040034625	0.0044362601
CTD-2256P15.4	0	0	0.000535523	0.0002332362	0.0001914608	0.0003965631	0.0007277138	0.0004328068	0.0004185151
CTD-2260A17.1	0.0012269939	0.0001192464	8.92538379150304E-005	0.0003498542	0	0.0001321877	0.0003638569	0.0001082017	0.000083703
CTD-2260A17.2	0.0012269939	0.0035773909	0.0100856837	0.0050145773	0.0098602336	0.0097818903	0.0106731352	0.0091971435	0.0105465807
CTD-2260A17.3	0	0	8.92538379150304E-005	0.0001166181	0	0.0001321877	0.0004851425	0	0
CTD-2265O21.7	0	0	0	0.0003498542	9.57304231284702E-005	0	0	0	0
CTD-2267D19.2	0.0347648262	0.0004769855	0.000535523	0.0010495627	0.0011487651	0.0003965631	0.0037598545	0.0004328068	0.0007533272
CTD-2267D19.3	0	0.0001192464	0	0	0	0	0.0001212856	0	0
CTD-2270L9.4	0.0098159509	0.0009539709	0.0014280614	0.0017492711	0.0014359563	0.0013218771	0.0038811401	0.0020558321	0.0030133088
CTD-2283N19.1	0	0	8.92538379150304E-005	0.0001166181	0.0001914608	0	0.0001212856	0.0001082017	0.000083703
CTD-2287O16.4	0	0	0	0.0001166181	0	0	0	0	0
CTD-2287O16.5	0.0044989775	0.0059623181	0.0064262763	0.0075801749	0.0040206778	0.0059484468	0.0116434203	0.0038952608	0.0053569934
CTD-2288F12.1	0.0028629857	0.0014309564	0.0013388076	0.0016326531	0.0016274172	0.0014540648	0.0014554275	0.0005410084	0.0017577635
CTD-2291D10.1	0	0	0	0	0	0.0001321877	0	0	0
CTD-2292M16.8	0	0.0008347245	0.0004462692	0.0009329446	0.0004786521	0.0005287508	0.0007277138	0.0007574118	0.0004185151
CTD-2292P10.2	0	0	0	0.0001166181	0	0.0001321877	0.0001212856	0	0
CTD-2293H3.2	0	0.0001192464	8.92538379150304E-005	0.0002332362	0.0001914608	0	0	0	0.000167406
CTD-2296D1.5	0	0.0001192464	0	0	0	0	0	0	0
CTD-2302E22.4	0	0.0007154782	0.0006247769	0.0008163265	0.0005743825	0.0013218771	0.0016979988	0.0007574118	0.0007533272
CTD-2306M10.1	0.000408998	0.0010732173	0	0	0	0	0	0	0
CTD-2308L22.1	0	0	0	0.0008163265	0	0.0009253139	0.0006064281	0.0002164034	0
CTD-2309O5.3	0	0	0	0	0	0	0	0.0001082017	0
CTD-2310F14.1	0	0.0001192464	0.0001785077	0	0	0	0	0	0
CTD-2313F11.3	0	0	0	0.0001166181	0	0	0	0	0
CTD-2314B22.3	0	0.0001192464	0	0	0	0.0003965631	0.0003638569	0.0001082017	0.0002511091
CTD-2319I12.2	0.0016359918	0.0016694491	0.0003570154	0.0002332362	9.57304231284702E-005	0.0005287508	0	0.0001082017	0.0002511091
CTD-2325A15.5	0	0	0	0	9.57304231284702E-005	0	0	0	0
CTD-2325M2.1	0.000408998	0.0010732173	0.0024991075	0.0011661808	0.0029676431	0.0010575017	0.0023044269	0.0024886388	0.0022599816
CTD-2325P2.3	0	0.0004769855	0	0	0.0001914608	0	0	0.0001082017	0
CTD-2325P2.4	0	0.0022656809	0	0	0	0	0.0001212856	0	0.0003348121
CTD-2330K9.3	0	0.0001192464	8.92538379150304E-005	0	0	0	0.0002425713	0.0003246051	0
CTD-2331H12.7	0.000408998	0.0002384927	0.0002677615	0.0001166181	9.57304231284702E-005	0.0003965631	0.0008489994	0.0003246051	0.000167406
CTD-2336O2.1	0.0257668712	0.0188409254	0.0359692967	0.0233236152	0.0450890293	0.0260409782	0.0494845361	0.037113179	0.0489662677
CTD-2341M24.1	0.0012269939	0.0022656809	0.0053552303	0.0057142857	0.005648095	0.0046265697	0.0160097029	0.008656135	0.0061103206
CTD-2342J14.6	0.0012269939	0.0009539709	0.0008925384	0.0010495627	0.0013402259	0.0009253139	0.000970285	0.0010820169	0.0007533272
CTD-2349P21.9	0	0.0008347245	0.0008032845	0.0005830904	0.0003829217	0.0005287508	0.0008489994	0.0011902186	0.0003348121
CTD-2350C19.1	0	0.0004769855	0.0002677615	0.0009329446	0.0001914608	0.0003965631	0.0006064281	0.0007574118	0.0002511091
CTD-2350C19.2	0.000408998	0.0009539709	0.0008032845	0.0001166181	0.0008615738	0.0011896894	0.0004851425	0.0021640338	0.0012555453
CTD-2353F22.1	0.0012269939	0.0014309564	0.000535523	0.0001166181	0.0001914608	0.0001321877	0.000970285	0.0006492101	0.0003348121
CTD-2357A8.3	0.0020449898	0.0002384927	0.0020528383	0.0012827988	0.0015316868	0.0013218771	0.0023044269	0.0016230253	0.0012555453
CTD-2358C21.3	0	0	8.92538379150304E-005	0	0	0	0.0003638569	0	0
CTD-2366F13.1	0	0.0044121154	0.0031238843	0.0011661808	0.0042121386	0.002247191	0.0023044269	0.0049772776	0.003766636
CTD-2366F13.2	0	0.0001192464	0	0.0002332362	0	0	0	0	0
CTD-2368P22.1	0.0020449898	0.0296923444	0.0046411996	0.004548105	0.0040206778	0.0042300066	0.0234081261	0.0101709587	0.0048547753
CTD-2369P2.10	0	0.0001192464	0	0	0	0	0	0	0
CTD-2369P2.2	0.0008179959	0	0.0008925384	0.0017492711	0.0004786521	0.0015862525	0.0023044269	0.0007574118	0.000083703
CTD-2369P2.4	0.0008179959	0	0.0001785077	0	9.57304231284702E-005	0	0	0	0.000167406
CTD-2369P2.5	0.000408998	0.0003577391	0.0001785077	0.0001166181	0.0001914608	0.0002643754	0.0002425713	0.0002164034	0.000083703
CTD-2369P2.8	0.000408998	0	8.92538379150304E-005	0	9.57304231284702E-005	0.0001321877	0.0002425713	0	0
CTD-2370N5.3	0	0	0	0	0	0.0001321877	0	0	0
CTD-2371O3.2	0.000408998	0.0010732173	0.0011602999	0.0005830904	0.0005743825	0.0005287508	0.000970285	0.0010820169	0.0003348121
CTD-2373H9.5	0	0	0	0	9.57304231284702E-005	0	0	0	0
CTD-2376I20.1	0	0	8.92538379150304E-005	0	0.0001914608	0	0.0024257126	0.0003246051	0
CTD-2376I4.2	0.000408998	0	0	0	0	0	0	0.0001082017	0
CTD-2377D24.6	0	0	0	0	0	0	0	0.0001082017	0
CTD-2377O17.1	0.000408998	0.0002384927	0.0009817922	0.0003498542	0.0002871913	0.0006609385	0.000970285	0.0004328068	0.0004185151
CTD-2382E5.1	0	0	8.92538379150304E-005	0.0002332362	9.57304231284702E-005	0.0002643754	0.0006064281	0.0002164034	0.000167406
CTD-2382E5.4	0	0.0001192464	0	0	0	0	0	0	0
CTD-2384B11.2	0	0	8.92538379150304E-005	0	0	0	0	0.0001082017	0
CTD-2396E7.10	0	0	8.92538379150304E-005	0	0	0	0	0	0
CTD-2410N18.3	0.000408998	0.0011924636	0.0015173152	0.00303207	0.000670113	0.0035690681	0.0053365676	0.0012984203	0.0012555453
CTD-2501E16.2	0	0.0005962318	0.0001785077	0.0001166181	0.0005743825	0.0002643754	0	0.0003246051	0.0004185151
CTD-2503I6.1	0	0.0001192464	0	0	0	0	0	0	0
CTD-2503O16.4	0	0	0	0.0002332362	9.57304231284702E-005	0.0002643754	0.0003638569	0.0002164034	0.000083703
CTD-2506J14.1	0	0	0.0014280614	0.0009329446	0.0016274172	0.0007931262	0.0020618557	0.0016230253	0.0019251695
CTD-2509G16.2	0	0.0001192464	0	0	0	0	0	0	0
CTD-2509G16.5	0	0.0005962318	0	0	0	0	0	0	0
CTD-2514K5.2	0.0016359918	0	0.0003570154	0.0003498542	0.0002871913	0.0003965631	0.0001212856	0.0002164034	0.0004185151
CTD-2514K5.4	0.000408998	0	0	0	0	0	0	0	0
CTD-2515A14.1	0	0	0.0001785077	0.0001166181	0.0001914608	0	0	0.0001082017	0.000167406
CTD-2516F10.2	0.000408998	0.0014309564	0.0002677615	0.0001166181	0	0	0.000970285	0.0006492101	0.0002511091
CTD-2517M22.16	0	0.0001192464	8.92538379150304E-005	0.0001166181	0.0001914608	0	0	0	0.000083703
CTD-2517M22.17	0	0	0	0	0	0	0	0.0001082017	0
CTD-2517O10.6	0	0.0031004054	0.0018743306	0.0017492711	0.0032548344	0.0018506279	0.0029108551	0.0022722354	0.0023436846
CTD-2520I13.1	0	0	0	0	0	0	0.0001212856	0	0
CTD-2521M24.5	0	0	0	0.0001166181	0	0	0	0	0.000083703
CTD-2521M24.6	0	0.0001192464	0	0	0	0	0.0001212856	0.0001082017	0
CTD-2521M24.8	0	0	0	0	0	0	0.0001212856	0	0.000083703
CTD-2521M24.9	0.0053169734	0.0234915335	0.0284719743	0.0257725948	0.0247941796	0.0376734964	0.0487568223	0.0300800692	0.0235205491
CTD-2523D13.2	0	0	0	0	0	0	0.0001212856	0	0
CTD-2524L6.3	0	0	0.0001785077	0	0	0	0.0002425713	0	0
CTD-2525I3.2	0	0.0002384927	0	0.0001166181	0	0	0.0004851425	0.0001082017	0
CTD-2525I3.3	0	0	0	0	0	0	0.0001212856	0	0
CTD-2525I3.5	0	0	0	0.0001166181	0	0	0	0	0
CTD-2526A2.2	0	0.0001192464	0.0004462692	0.0004664723	9.57304231284702E-005	0.0002643754	0.0008489994	0.0003246051	0
CTD-2527I21.7	0	0.0001192464	0.0004462692	0.0006997085	0.0003829217	0.0007931262	0.0001212856	0.0004328068	0.0011718423
CTD-2528A14.3	0	0	0	0	0	0.0001321877	0	0	0
CTD-2528L19.4	0	0	0	0	0	0	0	0	0.000167406
CTD-2528L19.6	0	0.0007154782	0.0004462692	0.0008163265	0.000670113	0.0002643754	0.0006064281	0.0006492101	0.0010044363
CTD-2530H12.4	0	0	0	0	0	0	0.0001212856	0	0
CTD-2531D15.5	0.000408998	0	0	0	0	0	0	0	0
CTD-2532N20.1	0.0012269939	0.00131171	0.0012495537	0.0010495627	0.0015316868	0.0018506279	0.0055791389	0.0009738152	0.0013392483
CTD-2534I21.8	0	0.0001192464	0.0002677615	0.0002332362	0.0001914608	0	0.0013341419	0.0008656135	0.000167406
CTD-2537I9.12	0	0	0.0001785077	0.0001166181	9.57304231284702E-005	0	0.0001212856	0.0002164034	0.000083703
CTD-2537I9.16	0	0	0	0	0	0	0.0001212856	0.0001082017	0
CTD-2537I9.5	0	0.0003577391	8.92538379150304E-005	0.0002332362	0.0001914608	0.0005287508	0.0003638569	0.0002164034	0.0003348121
CTD-2538C1.2	0.0118609407	0.0015502027	0.0018743306	0.0023323615	0.0017231476	0.0006609385	0.0057004245	0.0028132439	0.0028459027
CTD-2540B15.11	0.000408998	0	0	0	0	0	0.0001212856	0	0
CTD-2540B15.9	0.0016359918	0	8.92538379150304E-005	0	0	0	0.0001212856	0	0
CTD-2540F13.2	0	0.0017886954	0.0002677615	0	0	0.0003965631	0.0004851425	0.0002164034	0.0002511091
CTD-2540L5.6	0	0.0001192464	8.92538379150304E-005	0	0.0001914608	0	0.0001212856	0	0
CTD-2541J13.2	0	0	8.92538379150304E-005	0	0	0	0	0.0001082017	0.0002511091
CTD-2541M15.1	0.000408998	0.00131171	8.92538379150304E-005	0	0.0001914608	0	0.0002425713	0.0002164034	0.000167406
CTD-2541M15.4	0	0.0001192464	0.0004462692	0.0004664723	0.0002871913	0.0002643754	0.0010915706	0.0003246051	0.000167406
CTD-2542L18.1	0.000408998	0.0001192464	0	0	0	0.0001321877	0.0002425713	0	0
CTD-2544N14.3	0	0.0009539709	0	0.0004664723	9.57304231284702E-005	0.0001321877	0.0002425713	0.0005410084	0
CTD-2545M3.2	0	0	0.0003570154	0.0001166181	0.0002871913	0.0001321877	0.0002425713	0	0.0003348121
CTD-2545M3.8	0.0073619632	0	0	0	0	0	0	0	0
CTD-2547L16.1	0.000408998	0.0004769855	0.0003570154	0.0004664723	9.57304231284702E-005	0.0007931262	0.0001212856	0.0006492101	0.0005022181
CTD-2547L24.3	0	0.0001192464	8.92538379150304E-005	0.0011661808	0	0.0009253139	0.0121285628	0.0005410084	0.000083703
CTD-2547L24.4	0	0	0.0003570154	0.0004664723	0	0	0.0018192844	0.0004328068	0
CTD-2554C21.2	0.000408998	0.0002384927	0	0.0001166181	0	0	0	0	0
CTD-2555A7.2	0.000408998	0	0.0001785077	0	0	0	0	0	0.000083703
CTD-2555A7.3	0	0.0001192464	8.92538379150304E-005	0.0003498542	9.57304231284702E-005	0.0001321877	0	0.0002164034	0.000083703
CTD-2555C10.3	0.0020449898	0.0031004054	0.0010710461	0.0018658892	0.0012444955	0.0011896894	0.0070345664	0.0009738152	0.0019251695
CTD-2555K7.4	0.0008179959	0.0001192464	0	0.0001166181	0	0	0.0006064281	0	0
CTD-2555O16.2	0	0.0003577391	8.92538379150304E-005	0.0002332362	0.0003829217	0.0002643754	0.0002425713	0.0003246051	0.0004185151
CTD-2555O16.3	0	0	0	0.0002332362	9.57304231284702E-005	0	0	0	0
CTD-2555O16.4	0	0.0001192464	0.0002677615	0.0006997085	0.0004786521	0.0002643754	0.0001212856	0.0004328068	0.0004185151
CTD-2561B21.11	0	0.0001192464	0.0007140307	0.0006997085	0.000670113	0.0005287508	0.0033959976	0.0012984203	0.0014229514
CTD-2561B21.5	0	0.0001192464	0.0001785077	0.0001166181	0	0	0.0001212856	0	0.000083703
CTD-2561B21.7	0	0.0002384927	0.0001785077	0.0001166181	9.57304231284702E-005	0.0002643754	0.0001212856	0.0001082017	0.000083703
CTD-2562J15.4	0	0	8.92538379150304E-005	0	9.57304231284702E-005	0	0	0	0.000167406
CTD-2562J15.6	0.0036809816	0.0040543763	0.0016958229	0.0053644315	0.0011487651	0.0039656312	0.0063068526	0.0055182861	0.0018414665
CTD-2562J17.4	0	0	8.92538379150304E-005	0.0001166181	0	0.0001321877	0	0.0001082017	0
CTD-2568A17.1	0	0	8.92538379150304E-005	0.0001166181	9.57304231284702E-005	0.0002643754	0.0002425713	0	0.000083703
CTD-2568A17.5	0	0.0003577391	0.0006247769	0.0005830904	0.0003829217	0.0003965631	0.0003638569	0.0009738152	0.0005859212
CTD-2568A17.8	0	0.0001192464	0	0	0	0	0	0	0
CTD-2568P8.1	0	0	0	0	0	0	0	0.0001082017	0.000083703
CTD-2571L23.8	0	0	0	0	0	0	0.0002425713	0	0
CTD-2574D22.2	0	0.0008347245	0.0002677615	0.0001166181	0.0003829217	0.0003965631	0.0007277138	0.0002164034	0
CTD-2576D5.4	0.0012269939	0.0100166945	0.0010710461	0.0012827988	0.0009573042	0.0013218771	0.0031534263	0.0002164034	0.0004185151
CTD-2583A14.10	0.000408998	0	0	0	0	0	0	0	0
CTD-2587H19.1	0.0012269939	0.0005962318	0	0.0003498542	0.0002871913	0	0.0016979988	0.0004328068	0.0005859212
CTD-2587H19.3	0	0	0	0	9.57304231284702E-005	0	0	0	0
CTD-2587H24.10	0.000408998	0	0	0	0	0	0.0001212856	0	0.000083703
CTD-2587M2.1	0.000408998	0.0014309564	0.0004462692	0.0004664723	9.57304231284702E-005	0.0002643754	0.0006064281	0	0.000167406
CTD-2587M23.1	0.000408998	0	0	0	0	0	0	0	0
CTD-2588C8.8	0	0	0.0003570154	0.0003498542	0.0001914608	0.0001321877	0.0010915706	0.0004328068	0
CTD-2589H19.6	0	0	8.92538379150304E-005	0.0003498542	9.57304231284702E-005	0	0	0	0.000083703
CTD-2589M5.5	0.0008179959	0	0	0	0	0	0	0	0
CTD-2600O9.1	0	0.0001192464	0	0	0	0	0	0	0
CTD-2616J11.11	0.000408998	0	0	0	0	0.0001321877	0.0002425713	0.0002164034	0
CTD-2616J11.14	0	0	0	0	0	0	0.0001212856	0	0
CTD-2616J11.16	0	0.0001192464	8.92538379150304E-005	0	0	0	0	0	0
CTD-2616J11.2	0.0008179959	0	0	0	0	0	0	0	0
CTD-2616J11.9	0	0	0	0	9.57304231284702E-005	0	0.0001212856	0.0002164034	0.000167406
CTD-2619J13.14	0.0012269939	0.0010732173	8.92538379150304E-005	0.0009329446	0.0003829217	0.0002643754	0.0013341419	0.0004328068	0.0005022181
CTD-2619J13.16	0	0	0	0	0	0.0002643754	0	0.0001082017	0
CTD-2619J13.17	0	0	0	0.0001166181	0	0	0	0	0
CTD-2619J13.19	0	0.0003577391	0	0.0003498542	9.57304231284702E-005	0.0006609385	0.0004851425	0.0002164034	0.000083703
CTD-2619J13.23	0	0.0003577391	8.92538379150304E-005	0.0001166181	9.57304231284702E-005	0.0001321877	0.0003638569	0	0.000083703
CTD-2619J13.3	0	0	0	0	0	0	0.0008489994	0	0.000083703
CTD-2619J13.9	0	0.0001192464	8.92538379150304E-005	0	0.0004786521	0.0001321877	0	0.0003246051	0
CTD-2620I22.7	0	0.0002384927	8.92538379150304E-005	0.0001166181	0	0	0.0001212856	0	0
CTD-2623N2.11	0	0.0009539709	0.0007140307	0.0010495627	0.0009573042	0.0005287508	0.0010915706	0.0015148236	0.0021762786
CTD-2630F21.1	0	0.0025041736	0.0010710461	0.0024489796	0.0017231476	0.0030403173	0.0033959976	0.0019476304	0.0011718423
CTD-2631K10.1	0	0.0003577391	0	0.0001166181	0	0	0.0003638569	0.0001082017	0
CTD-2636A23.2	0	0	0	0.0001166181	0	0	0	0	0
CTD-2639E6.9	0.0008179959	0	0	0	0	0	0	0	0
CTD-2647E9.3	0	0	0	0	0	0	0	0.0001082017	0
CTD-2647L4.5	0.000408998	0	0	0	0	0	0	0	0
CTD-2650P22.1	0.0016359918	0	0	0	0	0	0.0001212856	0	0.000167406
CTD-2651B20.1	0	0.0009539709	0.0003570154	0.0010495627	0.0004786521	0.0011896894	0.0015767132	0.001731227	0.0006696242
CTD-2651B20.3	0.000408998	0.0008347245	0.0010710461	0.0006997085	0.0009573042	0.0013218771	0.0018192844	0.0019476304	0.0017577635
CTD-2653M23.3	0	0	0	0	0	0.0001321877	0	0	0
CTD-2655K5.1	0	0.0001192464	0	0	0	0	0.0001212856	0	0.000083703
CTD-2659N19.10	0.000408998	0.0001192464	0.0001785077	0.0002332362	9.57304231284702E-005	0.0005287508	0.0001212856	0.0002164034	0.000083703
CTD-2659N19.2	0.000408998	0	0	0	0	0	0	0	0
CTD-2659N19.9	0.0020449898	0	0	0	0	0	0.0001212856	0	0
CTD-2666L21.1	0	0.0003577391	0	0	9.57304231284702E-005	0	0.0006064281	0.0003246051	0.0004185151
CTD-3020H12.4	0	0	0	0	0	0	0	0.0002164034	0.000167406
CTD-3023J11.2	0.0008179959	0	0	0	0	0.0001321877	0.0001212856	0	0
CTD-3025N20.3	0	0	0.0003570154	0	9.57304231284702E-005	0.0001321877	0.0001212856	0.0001082017	0
CTD-3028N15.1	0	0	8.92538379150304E-005	0	0	0	0	0.0001082017	0.000083703
CTD-3051D23.1	0	0.0002384927	0	0	0.0001914608	0	0	0	0.000083703
CTD-3051D23.4	0	0	8.92538379150304E-005	0	0	0	0	0	0
CTD-3060P21.1	0	0	0	0	0	0	0.0003638569	0	0
CTD-3064H18.1	0	0.0034581445	0.0034808997	0.0023323615	0.0019146085	0.003172505	0.0032747119	0.0020558321	0.0023436846
CTD-3064H18.2	0	0.0003577391	8.92538379150304E-005	0.0004664723	0.0002871913	0	0	0.0003246051	0
CTD-3064H18.4	0	0	0	0	9.57304231284702E-005	0	0	0	0
CTD-3064M3.4	0	0	0	0	9.57304231284702E-005	0	0	0	0
CTD-3064M3.7	0	0	0	0.0001166181	9.57304231284702E-005	0	0	0	0.000167406
CTD-3065B20.2	0	0	0.0001785077	0.0001166181	0	0	0.0006064281	0	0
CTD-3065B20.3	0	0	0	0	0	0	0	0.0001082017	0
CTD-3065J16.6	0	0	8.92538379150304E-005	0	0	0	0.0004851425	0	0.000083703
CTD-3065J16.9	0.0057259714	0.0015502027	0.0012495537	0.0022157434	0.0028719127	0.0014540648	0.0023044269	0.0029214456	0.0028459027
CTD-3074O7.12	0	0.0015502027	0.000535523	0.0013994169	0.0008615738	0.002247191	0.0012128563	0.0012984203	0.0010881393
CTD-3074O7.5	0.009406953	0.0183639399	0.0120492681	0.0111953353	0.0138809114	0.0133509584	0.0154032747	0.0196927072	0.0177450406
CTD-3076O17.1	0	0.0001192464	0.0004462692	0.0002332362	0.0003829217	0.0001321877	0	0	0
CTD-3076O17.2	0	0.0001192464	8.92538379150304E-005	0	0	0.0001321877	0.0001212856	0	0
CTD-3088G3.8	0	0.0001192464	0.0003570154	0.0003498542	9.57304231284702E-005	0.0001321877	0.0006064281	0.0006492101	0.0002511091
CTD-3093M3.1	0.000408998	0.0007154782	0.0012495537	0.0008163265	0.0005743825	0.0003965631	0.0003638569	0.0003246051	0.0007533272
CTD-3096M3.1	0	0	0	0	9.57304231284702E-005	0	0.0002425713	0	0
CTD-3105H18.13	0	0.0002384927	0.0001785077	0	0.0001914608	0	0.0001212856	0	0.000167406
CTD-3105H18.14	0.000408998	0.0008347245	0.0003570154	0.0002332362	0	0	0.0018192844	0.0002164034	0.000167406
CTD-3105H18.18	0.000408998	0.0002384927	0.0001785077	0.0001166181	0.0002871913	0.0002643754	0.0002425713	0.0001082017	0.000167406
CTD-3110H11.1	0	0	0	0.0001166181	9.57304231284702E-005	0.0001321877	0.0001212856	0.0002164034	0.000083703
CTD-3113P16.5	0	0	8.92538379150304E-005	0	0.0002871913	0.0001321877	0	0	0
CTD-3126B10.1	0	0	8.92538379150304E-005	0	9.57304231284702E-005	0	0	0.0001082017	0.000083703
CTD-3128G10.6	0	0.0002384927	8.92538379150304E-005	0.0001166181	0	0.0001321877	0	0.0001082017	0
CTD-3131K8.2	0.0036809816	0.0014309564	0.0013388076	0.0009329446	0.0011487651	0.0007931262	0.0037598545	0.0011902186	0.0011718423
CTD-3137H5.1	0	0	0	0	0.0002871913	0	0	0	0
CTD-3138B18.5	0.0061349693	0.0060815645	0.0181185291	0.0214577259	0.0140723722	0.0128222075	0.0259551243	0.0207747241	0.0225161128
CTD-3148I10.9	0	0	0	0.0001166181	0	0	0	0	0
CTD-3154N5.1	0.000408998	0.0001192464	0.0001785077	0.0004664723	9.57304231284702E-005	0.0001321877	0.0003638569	0.0002164034	0.000083703
CTD-3162L10.1	0	0	0	0	0	0	0.0001212856	0.0001082017	0
CTD-3184A7.4	0.0282208589	0.0856188886	0.0949660835	0.0890962099	0.1025272832	0.0818241904	0.0323832626	0.0869941571	0.0989369716
CTD-3185P2.1	0.0008179959	0.0050083472	0.0114244913	0.0053644315	0.011774842	0.0072703239	0.0098241358	0.0068167063	0.0101280656
CTD-3185P2.2	0	0	8.92538379150304E-005	0	0	0	0	0	0
CTD-3187F8.14	0.000408998	0	0	0	0	0	0.0008489994	0	0
CTD-3193K9.4	0.000408998	0.0053660863	0.0074080685	0.0121282799	0.0011487651	0.0093853272	0.0018192844	0.0064921013	0.0044362601
