Row	ascites7873R1	ascites7873R2	ascites7882R1	ascites7882R2	ascites7892R1	ascites7892R2
ZCCHC11	30.3099	31.231	30.1479	26.7434	48.611	32.5652
SMC6	34.0536	27.5627	35.7739	35.0432	34.8242	32.3469
VPS4A	27.3951	30.235	35.1579	36.7103	35.5598	34.546
TINAGL1	10.61	13.3277	40.8741	41.5756	51.2282	41.9524
SMC1A	38.0601	36.9396	40.2105	31.6451	30.0896	22.551
UNC119	23.9515	28.1917	39.3379	33.1072	35.9791	38.8052
TBCK	35.3859	33.0539	31.7816	25.0939	41.2238	32.8285
REL	35.7702	32.702	21.568	22.7795	55.0829	31.4447
DEXI	18.8679	22.5845	36.8892	47.3976	36.6828	36.885
NCAPD2	32.7969	29.4321	33.8409	32.5916	40.6576	29.9792
PCNXL4	36.6088	34.2569	25.558	34.2047	34.5351	34.0518
C5orf28	28.8154	26.3243	33.3571	38.5053	36.5658	35.6236
ZZEF1	38.1347	35.4037	31.2696	24.3385	40.9248	29.0624
MAP3K3	32.2695	40.7383	31.166	33.0969	30.529	31.3128
CKAP2	42.9957	33.3356	26.9573	30.7652	34.6812	30.374
MCCC2	29.6061	26.4479	32.3764	32.0891	48.5177	29.9166
MAGEF1	25.1254	21.5155	36.6834	44.5283	34.0639	36.96
S100P	27.99	33.3284	20.7865	28.5887	37.1097	50.6634
PRKD3	33.6477	31.0693	33.5489	30.6777	39.1225	30.3282
C12orf49	23.5469	25.6535	35.2204	38.8106	38.0617	37.0502
DBF4	40.1845	33.7716	26.8297	28.3265	30.8816	38.3323
MTERF4	32.857	34.8887	35.1709	30.9548	30.9398	33.4707
DTYMK	22.5174	22.8203	34.77	37.9381	41.2305	38.9322
CLCN7	20.6375	28.5278	49.3963	33.4305	34.7864	31.2783
ARHGAP17	26.7507	26.849	28.7038	25.1488	62.5922	27.9746
EIF5B	33.6494	26.4896	35.6973	30.0536	44.1099	27.9704
COG2	33.4767	31.3614	33.8542	37.0701	31.2163	30.8615
TRIM8	25.1539	28.6842	35.3219	36.0538	38.6942	33.8403
ZNFX1	33.1891	35.4269	30.1353	28.9542	38.6097	31.2587
TERF2IP	34.5498	34.5554	26.4959	31.4961	34.2409	36.2101
YTHDC1	31.5091	33.8383	29.5933	29.5755	37.4638	35.5481
GPSM2	28.5131	22.5882	31.9189	38.3833	37.8753	38.2322
ASB8	33.737	38.7263	34.8982	28.3658	32.328	29.3535
RUNX1	34.6443	35.5537	31.0028	21.6566	48.3368	26.2025
SLC5A6	27.7501	24.9908	38.9967	36.6419	36.6142	32.3284
ANK3	22.8872	21.0751	31.4267	35.5352	50.2003	36.1867
TCAIM	35.8807	34.202	29.6835	35.1294	30.3013	32.0953
MFSD12	25.9151	32.7959	36.5276	35.7233	33.1827	33.14
ATP6V0A2	30.0035	26.6392	36.084	34.3671	37.1158	33.0117
CHST4	23.0967	20.8497	37.3302	44.966	38.1988	32.7641
EIF2B3	34.9781	31.3953	32.269	32.2595	33.3231	32.9632
PTPN7	28.1459	36.9438	38.2961	31.117	29.6519	33.0058
CDKAL1	29.5477	26.2204	30.6196	33.9053	38.6967	38.1406
KDM2B	31.2104	30.3997	36.1325	35.8958	31.4543	31.9188
MRPS25	26.1835	36.46	35.5212	33.8234	32.2627	32.7557
PANX1	38.2361	34.8338	29.7435	33.6785	30.4462	30.0573
ISCA2	37.1174	35.3223	36.5334	38.4074	23.1855	26.2855
GOLPH3L	29.5595	22.5093	34.5998	40.0491	37.5289	32.5317
STYXL1	30.8351	33.6788	31.7342	35.8093	31.7566	32.9053
NOP2	36.5462	33.4249	39.6924	27.7453	31.343	27.8899
CCDC43	41.3154	38.0283	30.3556	30.8153	25.2547	30.866
CTCF	30.2383	29.4308	36.1809	34.9398	34.5162	31.2634
ACTR1B	14.98	21.7249	41.6593	41.7435	39.9843	36.4704
TK2	47.0272	36.4278	31.8428	24.1686	26.4499	30.6091
NDUFAF6	33.5359	27.9923	33.9375	28.8	35.064	37.0066
HSCB	32.7966	33.4515	31.8679	29.813	32.982	35.3943
PFKFB3	26.3171	30.2601	33.3931	28.2433	43.6185	34.4631
CATSPERG	16.0264	21.5453	40.0521	37.7078	42.3849	38.5548
CCNT2	35.516	33.9725	30.1176	26.2893	36.8528	33.5188
S100PBP	43.3653	38.595	29.1137	28.1806	30.8589	26.0989
TMEM71	24.8835	29.8104	18.5882	22.7578	52.5085	47.6442
LARP4	37.6923	34.6768	36.1941	28.8866	31.9938	26.6557
SSBP4	14.476	25.1924	41.5707	45.8845	37.4379	31.5047
FAM21C	42.589	40.2895	24.3509	27.5626	30.17	31.0922
TGS1	32.3387	29.316	32.5611	31.8915	34.9075	35.0091
EPT1	31.5249	23.9406	31.9773	32.4116	38.8615	37.2792
SLC25A38	20.2758	20.0776	36.323	39.2787	41.5126	38.5155
TRAF7	18.1183	26.2226	41.2219	42.4332	37.4238	30.4652
CERS6	35.943	31.0498	30.3256	33.5173	35.6205	29.3031
TNPO3	34.1031	31.9842	32.5666	33.2594	34.3122	29.505
PTPRO	57.969	56.3749	25.9673	26.2006	11.9602	17.2257
ADPRHL2	19.0475	23.1668	39.3502	43.9486	34.6845	35.4621
SLC4A1AP	32.8164	32.0663	31.1255	33.7991	33.1932	32.6432
METTL10	40.706	32.3672	26.8885	30.1631	31.5573	33.9456
MSL2	32.5991	31.0181	41.6569	27.7494	33.6495	28.9379
EML3	34.8482	40.0955	32.4498	24.5589	33.609	29.9233
STAG1	39.5684	31.4684	30.4813	28.9486	33.9531	31.0168
STARD4	40.5844	34.5903	27.8573	30.6341	29.887	31.8331
FCGR1C	57.1914	52.4659	24.9091	26.3969	15.8217	18.5228
PCYOX1	27.9484	27.0909	30.7557	31.879	43.1257	34.4708
RBM42	8.57959	14.8861	46.8003	44.7151	42.2483	38.0057
ALG9	38.1191	31.0477	31.6702	28.8132	32.872	32.7094
NMI	40.5546	39.3944	25.1464	26.8738	32.1919	31.0676
KIF20A	28.3895	27.4255	30.7148	35.3487	36.4911	36.846
B4GALT3	31.178	28.5222	32.1671	34.9818	33.6994	34.593
C1orf52	29.3214	27.9787	33.8229	33.2763	35.3901	35.3445
ATPAF2	25.7566	34.1103	37.8791	35.6833	32.1333	29.5277
PARVB	28.6112	38.4037	28.1975	36.8809	32.8022	30.1328
MANBA	46.8995	43.8034	22.9582	24.1785	29.2894	27.8432
RNF41	26.7995	29.38	38.3328	38.2469	32.5738	29.6261
TARBP1	35.2737	29.2712	32.2896	28.003	38.7807	31.3173
PCYT2	15.3515	20.5075	40.9112	39.4444	39.0284	39.5354
PATZ1	19.3235	19.6117	41.2806	39.4519	42.284	32.8257
GPR89A	35.8983	29.8657	27.4354	34.4232	35.2132	31.934
AP3S2	36.6688	35.7948	33.92	29.5931	30.9147	27.8708
PHF3	35.1167	30.6498	31.4199	30.162	35.1469	32.2292
TRIP6	16.9467	19.0397	43.3723	37.2533	39.0081	39.0795
DNAJB14	40.5202	35.0845	26.7757	27.9475	30.9449	33.3817
LPGAT1	40.2743	40.4209	26.4953	29.9619	30.0756	27.3605
DOCK4	44.976	40.1429	23.8144	18.825	38.3473	28.476
NDUFAF2	36.8012	32.2079	28.368	33.9184	28.8969	34.2928
TNPO2	16.6725	25.292	54.0611	27.4652	38.7608	32.216
SLX1A	27.8675	27.6284	36.3364	37.5715	32.7834	32.2369
TMEM63A	23.755	31.4549	38.0056	26.709	42.3885	32.0918
SLC1A5	16.4161	20.884	37.915	37.3298	47.7132	34.0556
CPEB4	40.5177	38.0894	30.9945	23.468	35.2229	25.9588
SRM	23.6175	22.2653	47.692	37.2469	38.2355	25.1817
POLR2M	37.5224	39.5336	27.618	29.3783	29.2212	30.9485
CDK2	24.9328	24.6989	40.2166	32.044	38.6135	33.701
HMGCL	28.6087	29.4178	36.0878	38.4797	31.8013	29.7554
KRTCAP3	17.7579	22.8224	35.9147	40.7552	39.0871	37.7318
MARK2	28.7508	23.6696	31.9339	30.5625	50.3605	28.7824
ALAS1	29.6524	32.3628	34.5082	32.8165	32.5012	32.1117
TMEM14A	24.7459	24.3196	29.2252	36.5526	36.8515	42.2216
PTRH2	32.3125	29.3337	33.0934	37.5208	30.8685	30.7816
MTFR1L	28.966	30.5113	43.146	34.6915	28.0965	28.458
CCND3	24.6743	32.0904	33.824	31.4357	40.1502	31.6379
PPP2R2D	25.0477	24.6698	30.1098	38.0812	39.4729	36.3772
RETSAT	26.2615	28.5718	38.2486	32.4736	33.4842	34.7048
ZNF394	34.1188	35.7209	23.334	28.8658	37.6405	34.0215
CCM2	26.0008	29.4254	35.4741	34.8059	36.44	31.5533
PNPLA6	23.044	39.6987	34.4903	35.7309	31.715	29.0102
HIPK1	33.2907	32.9294	33.655	24.9728	42.3917	26.3236
SEC22C	35.3335	32.7621	29.0182	27.4937	34.8622	33.9358
NUDT3	37.9799	34.1924	27.0231	30.3442	38.4476	25.3941
ZSCAN31	31.9648	31.0277	31.0323	32.7164	33.4015	33.155
PDK1	31.3231	28.476	37.2643	37.8163	32.8621	25.5209
TP53INP1	33.5877	29.3343	29.4745	31.8495	39.4618	29.5535
KCTD5	25.7769	32.4642	37.1951	36.8796	27.647	33.2137
DAPK1	34.6155	43.2503	31.7477	26.2564	31.9402	25.3553
STRBP	30.3794	27.2037	35.949	32.6036	36.5085	30.5209
RANBP6	34.2311	31.5957	28.1748	31.0275	34.4253	33.617
POGZ	30.1774	26.3628	28.0659	21.0773	56.9651	30.372
ATP13A1	23.2969	28.4992	37.0311	26.6956	52.823	24.6047
IL10	45.4439	45.4841	27.1329	25.4617	22.3015	27.1143
FAR2	34.421	24.8346	28.3244	33.8919	36.1162	35.2915
SCAP	26.4391	27.1801	34.6651	32.8678	37.4866	34.2342
IQCJ-SCHIP1	20.5992	17.4935	35.1974	39.7516	40.275	39.5194
CMAS	32.45	22.7087	52.6492	26.2202	29.6059	29.1669
MMP14	18.839	25.6639	42.558	32.8051	40.3276	32.5627
ACTR8	30.2713	28.0247	31.566	37.3505	33.0621	32.3177
DGCR2	14.8187	17.7069	34.9232	41.1427	43.1042	40.8076
LPCAT3	37.5795	36.6091	29.9186	29.9764	30.6661	27.7372
GGA3	35.1121	34.6542	29.8773	25.1095	36.0377	31.4561
PIM3	23.2792	25.2998	31.8024	32.2014	38.9261	40.7073
LRP2	26.3285	20.4332	37.1262	38.2627	42.2876	27.6824
IPO4	16.1782	20.2866	44.3774	33.255	43.0485	34.7508
HGSNAT	27.6225	28.0203	46.9092	23.1837	45.2428	20.7684
C1GALT1	36.1482	34.1233	25.2454	28.3792	34.3925	33.4215
TP53I3	22.2062	26.6768	33.1363	37.0541	37.2861	35.3502
CBY1	25.9304	20.5735	38.2402	40.6449	35.7438	30.5089
HIVEP1	21.5901	20.0583	25.4547	23.2184	66.5099	34.6992
C1orf174	29.0045	31.2581	29.095	36.0097	34.7031	31.3379
PIGF	42.0507	32.649	29.5279	30.3656	28.3681	28.35
TROAP	13.5394	16.4333	37.5073	41.8634	42.247	39.618
SSBP3	28.277	23.9569	39.9435	33.2381	37.3117	28.4651
MTX2	33.4855	28.2266	40.8579	30.8599	28.7475	28.9997
CCL7	17.0957	16.3353	25.5315	28.9673	44.3198	58.9272
MRRF	39.91	35.3816	30.5842	27.1654	30.6282	27.479
SMC5	40.7264	39.9744	25.0646	23.5322	28.6806	33.1241
UFL1	36.8715	33.3162	27.1622	32.0734	30.4334	31.1179
MIPOL1	32.629	27.0864	26.5033	22.6102	45.8048	36.2258
ANGEL2	34.8386	31.3695	30.259	26.9953	36.732	30.572
SCO2	16.2637	34.2816	36.956	33.7366	31.8049	37.6438
PARP2	31.5497	28.559	32.4844	29.6605	38.6123	29.6804
SMARCAD1	36.8061	30.7164	28.389	31.9208	31.9287	30.772
JDP2	18.4626	23.5531	78.5751	28.7138	20.6233	20.5686
NFATC3	35.4663	31.526	27.5435	30.1351	37.1563	28.6441
ARMCX3	27.2367	24.3225	33.6813	33.7416	35.7738	35.6982
COA7	24.3105	24.9843	35.9929	41.85	32.3079	30.8552
ERBB2	13.2864	21.1091	40.671	43.7247	40.4014	31.0503
ADCY7	32.6399	40.687	32.2267	28.3413	29.9577	26.3785
TYMS	17.2461	17.2489	31.0482	29.7965	66.6105	28.2623
ATAD1	39.7852	27.1745	33.8056	29.9165	28.1107	31.3651
GTF2A1	31.0808	30.7861	35.4026	31.1402	32.64	28.9183
AKIP1	32.9794	30.2697	31.0168	32.5655	30.8285	32.2662
MRPL53	32.0389	32.8557	30.3236	34.8569	30.4317	29.4079
VPS36	42.231	39.1232	28.1107	24.0072	31.1552	25.2843
CTSV	26.5455	23.6544	33.1959	39.9609	32.7544	33.7621
MFSD11	35.7009	36.7817	30.0423	28.5666	30.5472	28.1377
RIPK1	30.8052	31.4066	28.1908	31.99	36.0756	31.268
PTCH2	46.523	38.426	16.9316	16.6534	28.9472	42.2104
AP1M1	21.9965	37.4416	31.5546	32.5992	35.9415	29.9803
PALLD	28.6181	23.9985	30.9117	25.2947	49.0515	31.5964
SNX8	16.0937	31.0295	36.7604	39.8343	33.1186	32.5895
GPX8	23.8453	22.5909	30.1568	36.0297	36.8894	39.8773
DGKZ	15.1892	27.1535	43.3692	33.678	36.1225	33.78
AGAP3	16.0291	25.7921	47.1769	32.9298	36.4696	30.8896
NCAPH2	18.5429	19.9059	38.7534	34.4655	40.8055	36.7815
STK40	23.6579	28.0024	29.7188	31.2256	41.6377	35.0008
SACM1L	31.9954	32.2803	34.1239	26.5348	36.9379	27.3307
HENMT1	30.8174	28.0625	26.8185	34.4374	34.8741	34.1564
SMU1	36.0992	33.5072	27.4536	30.6091	31.2431	30.193
UBL3	38.9512	35.3487	26.6274	26.6446	31.4844	30.0074
C11orf57	36.2091	30.845	29.1303	32.9453	29.2029	30.7115
NUFIP2	32.4794	29.4461	38.8071	26.9389	35.1616	26.1845
CLPX	37.1996	33.0121	36.1072	25.6333	31.2808	25.6776
CDCA7L	31.1992	33.0916	32.5125	30.4948	30.6854	30.8902
STAM2	36.204	34.6365	27.627	28.9437	30.2211	31.2347
ATP6V0E2	13.2966	18.4297	36.6295	43.4939	39.4439	37.4825
MAP3K7	34.6973	30.8392	30.5823	31.2159	31.3531	30.0465
LNPEP	37.1032	37.2921	26.1526	27.2908	32.5738	28.2345
FAM210A	29.0404	24.0829	32.2808	34.6459	35.1088	33.4542
RHOBTB1	32.8985	29.1584	30.4807	33.889	32.7325	29.4301
SLC35A3	33.5915	30.33	28.6799	28.8209	34.4079	32.6816
GAPVD1	35.6345	38.3766	28.3587	22.3896	34.3678	29.3115
PITPNB	24.9723	22.4304	25.4013	27.0546	60.2838	28.296
ZNF800	38.0026	35.1194	28.0409	26.0724	31.3429	29.8533
ADAMTSL3	32.1951	28.2692	22.7736	20.1483	55.6265	29.3631
KIAA0907	33.5563	29.3624	40.1927	23.4117	31.5501	30.2304
HNRNPH3	30.3942	25.3842	25.9295	22.0427	57.7002	26.851
MPI	23.2311	33.7098	31.3218	35.7769	32.2253	31.994
RCAN3	25.9355	23.4988	26.0993	30.6755	44.6438	37.3342
COQ2	45.4951	40.1201	25.6119	28.0058	23.8989	25.036
MRPS11	27.9376	30.7486	31.0558	36.5636	28.2593	33.5091
OCLN	24.2898	17.3581	31.429	33.9414	49.1953	31.8549
ZNF274	22.1234	23.8443	32.4027	35.8373	39.1471	34.5918
PPFIBP2	31.8006	32.6853	33.2185	31.4591	31.5772	27.1997
PPIC	22.4008	19.4896	32.9708	40.4981	34.7805	37.7869
UFSP2	29.1513	29.7721	29.5022	36.8357	29.5024	33.1097
ADGRG6	26.8775	20.9238	32.9507	34.2007	39.3758	33.49
SLC30A6	31.2095	26.9705	31.4807	33.7504	33.564	30.8162
MTHFS	33.0786	33.7635	22.9746	25.1485	35.8454	36.9164
TTC19	34.7407	30.9395	28.0836	29.4729	33.4635	30.9806
STAT5A	26.4151	33.9246	34.6385	27.4879	35.4847	29.6574
ASB3	37.7641	34.2313	24.9078	22.9093	36.3841	31.4028
SEC22B	34.0106	32.4568	28.0767	30.2049	31.32	31.5267
WWOX	29.8591	28.3146	28.9105	31.9574	34.1634	34.361
FAM134C	31.2489	31.6471	29.5893	31.6097	31.5758	31.8823
MAN1B1	30.5458	31.2631	29.352	33.3802	32.6027	30.2432
SENP7	30.0523	37.0121	28.2374	23.5079	34.7629	33.7762
DOCK11	47.1083	44.2104	24.0514	23.5624	24.2817	24.1188
KIF2A	33.2447	28.4584	26.1945	29.1118	41.5993	28.7069
ARL14EP	33.1421	30.6089	26.5047	34.7254	28.525	33.6184
GLDC	25.7286	22.1151	34.2424	40.256	36.412	28.1843
NPIPB3	26.8843	32.2762	28.6672	20.3645	54.9851	23.7017
ZDHHC3	27.3325	29.348	34.7336	27.8862	37.394	30.172
POLR2D	32.9186	31.8521	28.4313	30.7317	32.9282	29.9986
PPP2R1B	30.51	27.7089	31.0007	29.5764	35.0958	32.9135
FXR2	23.6407	24.199	46.3068	31.2619	31.2395	29.9751
RNF185	29.2281	28.7415	32.9124	32.9025	31.8834	30.8734
FAM228B	31.4916	27.2996	31.2508	21.9025	41.3478	33.2358
HIBCH	29.3351	35.6906	29.1019	31.6189	32.5779	28.2023
TOR1A	34.9082	33.4027	30.2968	31.1428	28.474	28.2761
SMCO4	38.5257	36.9612	37.7964	32.0617	19.7005	21.4531
MOV10	21.5744	25.4453	40.201	31.1407	38.6045	29.4858
PLEKHJ1	27.1383	30.3943	29.4616	38.3021	27.0181	34.1327
BSCL2	14.3703	28.5992	30.522	45.7487	32.0901	35.1096
TTC4	27.6101	27.9374	31.2743	36.1972	31.2246	32.1933
CAPN7	33.8676	30.3442	30.4386	27.3886	33.0314	31.3312
SHTN1	35.9162	30.0627	31.8509	26.7529	37.6306	24.1493
TRIM44	31.9895	30.7621	34.5832	31.6161	30.2422	27.0198
TTC38	30.4906	31.1902	32.3048	29.2728	32.3383	30.5868
MT1H	12.5183	14.462	44.5591	49.7273	31.7839	33.1038
NCBP1	35.7776	31.2005	36.4318	21.4894	34.596	26.5625
DDX11	20.9423	23.6285	42.9585	29.3168	36.5115	32.6635
ENTPD1	45.1199	46.7664	26.4517	21.9773	22.7573	22.8251
ST8SIA4	40.5062	41.3028	27.709	26.2024	24.0639	26.0607
RNF217	28.8211	26.3916	33.7118	28.2642	37.2366	31.4167
SUSD6	27.2329	30.3142	23.5085	24.8663	48.8569	31.0526
B3GALNT2	29.5864	26.5209	28.9701	33.0195	34.8931	32.8238
OVCA2	16.7835	23.929	32.2088	41.059	33.512	38.2714
OTULIN	28.666	29.8032	36.539	29.1499	31.0991	30.5005
TMEM8A	10.2094	20.0322	40.4787	39.3776	40.6759	34.9807
TRAK2	31.9906	31.3705	27.378	32.9615	32.2024	29.7305
TRNT1	30.0462	28.1552	34.4714	28.4127	31.6339	32.9028
FASN	7.39851	10.2018	35.6857	36.729	61.2017	34.4041
RHOBTB3	35.0415	32.2845	29.8094	29.6938	32.8647	25.9046
CHD1L	36.7378	33.3278	30.1287	27.4019	31.3747	26.6016
YTHDF1	26.8348	28.6002	31.1984	32.7338	36.2412	29.8076
NIF3L1	26.9332	26.2121	34.6528	35.249	30.0448	32.2022
GATM	44.8279	41.9633	24.8429	30.0318	19.1828	24.3292
RALGAPB	25.5192	23.5512	32.1436	29.078	44.3553	30.4833
ALG2	39.2713	34.6213	24.8141	31.8888	25.8064	28.7226
PIAS2	30.8852	30.3264	32.6607	27.6393	32.7088	30.8955
SH2B3	37.5016	37.6719	26.3328	25.9637	30.0399	27.5929
ZBTB44	32.0986	29.6411	26.8927	28.3791	41.264	26.8087
CYB5R2	16.8247	17.3784	37.0102	39.8934	36.3877	37.5416
NDRG2	23.4683	24.2535	32.6696	29.6602	38.7495	36.195
DDB2	27.7675	33.443	27.4921	27.9435	35.8409	32.4862
CRYZL1	30.7149	28.9442	31.8771	25.7832	40.1364	27.4184
MTMR10	43.9499	42.6762	20.9636	22.8664	30.3903	24.0271
SERPINB8	38.8195	39.2039	21.1956	26.5276	32.9117	26.2137
DNTTIP1	21.6833	22.7046	33.7001	34.453	37.8233	34.4504
MELK	27.2792	24.0299	31.269	32.7269	35.3949	34.0861
DENND4C	37.8702	31.7625	27.3721	25.1572	32.366	30.1503
TMEM206	28.6127	31.8638	33.5625	34.0529	28.3729	28.2081
SLC38A10	14.8967	23.5491	34.8055	34.1177	40.0519	37.1461
FTSJ1	27.1996	27.7321	30.8238	32.7859	31.0562	34.952
MBOAT1	37.096	35.4071	27.8244	28.0377	26.9051	29.2147
SMAD7	27.5334	33.0424	34.9193	29.8674	29.008	30.0707
TIMM17B	15.2187	24.5806	35.3211	37.9153	34.3568	37.0443
WBP1	20.3359	24.2715	36.6006	36.9484	33.9085	32.3643
UMPS	27.3938	26.4876	35.1425	35.7104	31.5032	28.1844
RNF34	28.1714	31.0132	30.8586	33.4506	34.2813	26.5454
MYD88	31.5949	28.2621	25.3649	22.2867	51.4344	25.3327
PYCR2	23.7369	27.2609	39.4729	36.0329	27.4905	30.2696
FLOT2	19.6818	26.589	32.3461	32.8656	40.4601	32.2882
RNF146	34.1007	31.8891	31.5522	31.0844	26.7994	28.8043
SYAP1	26.8911	25.4049	26.3634	30.3438	38.365	36.8598
SREK1IP1	33.5283	34.341	26.4276	26.9654	29.7408	33.212
CARS	25.5668	26.545	37.5695	34.0542	32.3353	28.0596
ARHGEF1	17.3379	26.1075	32.7172	31.0012	42.6103	34.3284
ING2	32.9364	27.1624	27.8882	32.3245	31.6407	32.1392
SLC25A19	34.9374	43.5239	31.9958	31.6881	21.191	20.7408
ST6GALNAC1	17.7174	20.2838	32.9237	41.4504	36.9717	34.6742
SATB1	34.1279	30.9222	22.7407	23.0063	42.0812	31.0879
CTBS	41.4504	39.0379	21.1397	22.4054	31.3255	28.5994
MRPS27	40.6188	35.4977	26.6774	27.8151	30.6805	22.6097
PDGFC	29.5504	23.0158	29.5336	32.6311	36.7803	32.2833
PIGU	34.7165	23.7034	34.5641	31.6325	27.0386	32.0981
ZSCAN9	24.2279	21.4149	31.2974	32.451	39.1722	35.1369
FAM98A	23.7706	26.3425	40.5594	34.8937	37.0974	21.0247
ELL2	41.8337	41.9464	27.0643	20.8429	26.8723	25.1255
NBPF9	36.5222	37.5829	23.2925	24.0628	32.2625	29.7042
TRAK1	24.4095	24.9505	33.2064	31.2281	40.7528	28.81
POLR3GL	38.9368	35.9961	26.1244	28.8002	21.9992	31.459
PCGF5	36.87	34.9994	22.0993	26.0137	33.1344	30.1368
CRIP2	4.21509	8.67115	43.0804	52.7509	42.4198	32.0868
SOCS6	28.5152	27.8512	29.4078	33.7639	28.8366	34.837
BLOC1S5-TXNDC5	58.0615	38.3966	16.499	28.4758	19.5146	22.241
UBL7	29.7155	30.3356	31.0301	32.9774	27.7397	31.3902
SLC35C2	14.9357	24.0725	35.2871	36.8139	35.8976	36.0891
CHUK	35.9781	36.9598	28.0989	27.7187	26.5079	27.792
EDN1	18.6798	14.0195	27.4006	32.549	43.9557	46.3715
SNRNP35	30.1634	32.2312	28.3953	31.2166	29.5274	31.3538
SPTY2D1	32.3282	30.1602	27.2352	28.0002	34.5446	30.6174
NRBF2	33.3218	30.8858	28.986	32.9765	26.5626	30.0865
MXI1	28.8024	24.1971	33.5299	32.1409	31.1018	33.0204
HOXA9	24.2682	22.8618	35.5428	41.7006	28.8597	29.4655
FAM173B	32.2017	25.5872	31.8455	32.2457	30.8828	29.8576
ATG16L2	24.8813	30.8285	48.4258	19.7586	29.4625	29.253
ACAD9	23.8779	25.964	35.1563	33.2154	35.1667	29.1173
TSEN54	17.7843	22.5444	34.6781	34.4148	37.4569	35.6168
PYGB	17.3317	21.7866	33.5482	39.421	38.1036	32.2507
TNIP2	23.6967	25.4116	31.2704	31.7205	33.0429	37.2311
CPSF7	28.3409	27.8652	28.6663	27.2564	39.6794	30.5513
CAD	21.6767	21.8846	37.2401	29.5083	43.2481	28.7771
RPRD1B	28.5949	26.0517	30.2695	23.7142	45.1167	28.4012
WRB	31.0471	29.0878	30.1509	34.3716	26.1898	31.2922
SNAP47	22.8301	23.0847	29.9552	35.757	35.0593	35.2879
HMHA1	17.5269	30.0655	37.5044	36.7233	32.7725	27.275
AP3M1	34.4855	33.0728	31.436	27.2062	31.0557	24.5642
KCNAB2	29.125	33.9014	32.4298	26.3132	33.342	26.6693
MTG1	27.8609	23.5889	36.1728	35.7407	30.2172	28.1882
NAPSB	26.803	36.6572	24.0443	28.6832	33.9819	31.5361
PRPS1	32.5821	30.7112	39.443	27.4705	26.0548	25.3591
CLASP1	30.3163	24.6888	24.832	26.6345	45.3083	29.832
CDC73	32.038	27.1879	27.46	26.5834	41.3883	26.9478
RBM28	37.9652	30.5681	27.4586	33.0732	26.9949	25.4761
EXOSC2	31.5761	34.1409	29.9055	30.1722	28.9083	26.7811
GPR171	25.9877	26.2649	25.6307	28.5334	33.9652	41.0978
DDX54	18.0741	23.1836	38.2325	35.515	33.0573	33.3914
OGFR	36.9651	38.8129	31.0191	27.7565	23.065	23.7994
RHOT1	43.2935	38.2123	29.4712	23.8439	21.8992	24.6568
RABAC1	12.3048	21.9936	30.3726	43.2737	36.4479	36.9708
KLRB1	32.6233	35.1348	19.3781	29.0127	30.7406	34.4544
BTN2A1	28.6234	30.6876	29.9227	33.9325	28.5375	29.6388
FAM126A	35.7161	31.7114	27.3873	25.8675	30.9238	29.644
PHTF1	24.9681	22.8999	26.4397	28.9012	39.5428	38.3874
UIMC1	40.8907	30.9979	25.0156	21.3069	35.4108	27.5001
MUS81	24.1078	26.8175	37.4074	36.271	28.751	27.7495
ZNF101	26.8089	30.7323	26.3923	33.6124	31.5233	31.9693
DEPDC1	26.0754	20.6315	31.3388	35.5556	32.6156	34.7783
TMEM50B	38.3925	36.1611	27.8205	27.941	26.1735	24.502
URM1	22.8964	31.6907	34.087	34.9603	27.2827	29.9776
HEATR3	36.7054	40.4155	28.3063	24.8936	26.1502	24.4197
IVD	29.3718	26.0017	33.1301	33.2165	33.9036	25.2528
DCAF16	29.7618	24.7325	28.1858	31.0317	35.1567	31.9983
TM2D3	34.9562	30.4432	23.2429	27.0444	31.6839	33.4748
ST6GALNAC2	26.9083	25.9731	29.4464	34.3596	31.6008	32.5286
PIGP	34.1154	30.6059	28.3855	34.7247	26.7057	26.258
EML2	16.4096	30.5547	27.4752	30.3275	36.3524	39.6251
EEF1A1P17	0.125336	0.196216	179.557	0.0833613	0.333102	0.318555
RCSD1	43.3051	45.9172	20.0869	23.5851	24.2839	23.3951
HEATR1	29.6803	26.749	28.1805	26.6177	40.2736	29.0523
C19orf52	29.0402	27.1675	29.8536	33.8265	28.3988	32.233
TRAF3IP2	22.4049	20.5994	28.9938	34.6381	39.8998	33.9607
ACER3	38.9159	35.5999	34.3665	21.7637	26.6167	23.216
DBN1	14.3895	14.1116	39.7735	36.768	40.6184	34.6406
NSDHL	21.8639	22.7875	33.2277	39.1773	33.7457	29.4696
SBNO2	22.2131	28.3899	36.7024	20.3809	38.7337	33.728
NCBP3	24.6999	30.3046	32.7998	27.1498	35.3438	29.7993
PHYH	21.5403	21.2368	29.7808	35.6328	36.6833	35.2025
PUF60	11.1351	18.6996	53.5658	32.9729	33.7985	29.8178
STK11	23.2613	28.2087	30.3623	35.9146	29.8282	32.3759
CHMP7	24.4681	25.4763	36.1334	29.905	31.3023	32.6336
PRPSAP1	24.6794	23.2724	37.2321	29.6366	36.0091	29.0367
MSRB2	30.3665	33.6411	31.5772	29.6082	26.3832	28.2752
IPO8	37.367	33.7993	27.7792	24.9859	31.9956	23.8831
C12orf57	14.3604	23.9258	31.0573	26.8767	41.8258	41.6672
DYNC2LI1	27.1878	22.9146	28.2194	35.303	31.7255	34.3346
SCIMP	42.5185	46.2128	20.963	25.2939	23.1744	21.4172
