Symbol	MSC	Bronchial_Epithelial_cells	Fibroblasts	Endothelial_cells	Adipocytes	Keratinocytes	Schwann_cells	Smooth_muscle_cells	CD34+	Platelets	Monocytes_CD14+CD16-	Monocytes_CD16+CD14-	Macrophage	M1(IFNg)	M2(IL-4)	M(IFNa)	Dendritic_cells_(BDCA1+)	Dendritic_cells_(BDCA3+)	Dendritic_cells_(plasmacytoid+)	T_cells_(CD4+)	T_cells_(CD8+)	T_cells_(gamma-delta)	NK_cells	Neutrophils	Neutrophils_LPS	B_cells
FLG2	0.000329	0.000227	7.9e-05	6.2e-05	4.5e-05	0.794696	4.5e-05	9e-06	0.000136	0.000209	0.00013	0.000121	0.000177	0.00017	0.000154	0.000438	6.8e-05	1.5e-05	6e-05	0.000115	0.000143	0.0	0.000385	0.000227	0.000181	9.1e-05
FLJ10038	0.005622	0.0	0.029716	0.008275	0.003926	0.005354	0.00821	0.015634	0.452258	0.210102	0.074157	0.040692	0.019762	0.01874	0.015634	0.000357	0.22131	0.188827	0.823487	0.151867	0.059144	0.078172	1.0	0.04776	0.072818	0.008567
FLJ36644	0.005828	0.000971	0.001214	0.00574	0.002266	0.002266	0.002266	0.002914	0.001619	0.002525	0.00255	0.002914	0.002031	0.002671	0.003303	0.004857	0.002914	0.003238	0.004209	0.002737	0.001569	0.001943	0.004209	0.023507	1.0	0.002428
FLJ38379	0.006822	0.004668	0.009515	0.007997	0.005386	0.006822	0.00395	0.005099	1.0	0.127469	0.009246	0.011849	0.005255	0.004129	0.005099	0.012567	0.020467	0.023339	0.695512	0.118459	0.027372	0.006822	0.021544	0.008546	0.002513	0.026212
FLJ90757	0.257944	0.127036	0.273768	0.45398	0.063739	0.024419	0.150053	0.284701	0.111212	0.365261	0.624956	0.408993	0.716059	0.207954	0.546519	0.587374	1.0	0.353608	0.969551	0.038107	0.0	0.014828	0.01291	0.090784	0.065897	0.001881
FLRT3	0.010336	0.110234	0.061335	0.008385	0.046309	0.516618	1.0	0.020332	0.004542	0.002504	0.003778	0.003183	0.001532	0.001804	0.000569	0.003353	0.000594	0.000891	0.000552	0.002643	0.008244	0.001486	0.0	0.002402	0.00225	0.006961
FLT3	0.003854	0.006028	0.002115	0.003541	0.004482	0.005873	0.002318	0.003153	0.299602	0.006955	0.029051	0.012287	0.006091	0.005854	0.00459	0.004096	0.549554	1.0	0.311657	0.007018	0.006589	0.001971	0.011727	0.008068	0.01078	0.007766
FLT3LG	0.096559	0.032886	0.067871	0.050697	0.049679	0.026355	0.062273	0.086343	0.018192	0.04576	0.065072	0.193117	0.06838	0.113177	0.057515	0.042682	0.062623	0.052128	0.034985	1.0	0.256898	0.84174	0.08513	0.075428	0.11615	0.04583
FMO3	1.0	0.050889	0.010139	0.003616	0.348548	0.00595	0.003132	0.006639	0.010961	0.006639	0.006557	0.005637	0.003103	0.003797	0.003257	0.004697	0.004463	0.004697	0.004228	0.004	0.006119	0.001096	0.004071	0.009457	0.002505	0.010021
FNBP1	0.026341	0.029737	0.102065	0.083005	0.031086	0.041748	0.0	0.079526	0.271488	0.424657	0.254151	0.260794	0.132454	0.15486	0.117523	0.082853	0.568795	1.0	0.474767	0.528974	0.297023	0.447085	0.217489	0.310551	0.104931	0.166974
FNDC1	1.0	0.000901	0.268769	0.000819	0.044157	0.003755	0.005557	0.063802	0.000976	0.000811	0.001521	0.001427	0.000328	0.000338	0.000451	0.000751	0.0	0.000413	0.000225	0.001045	0.001872	0.001352	0.000338	0.000721	0.004168	0.002478
FOS	0.046455	0.099755	0.106727	0.003093	0.006936	0.003704	0.016741	0.002709	0.323849	0.000901	0.782864	1.0	0.018979	0.015256	0.007808	0.0	0.57251	0.505674	0.290077	0.105331	0.069016	0.009932	0.285374	0.785896	0.024176	0.001325
FOSB	0.025444	0.010494	0.037054	0.009546	0.002021	0.003324	0.0005	0.002086	0.581674	0.0	0.618812	0.703231	0.021693	0.003446	0.002021	0.001912	0.880001	0.564075	0.688512	0.069747	0.08664	0.01473	0.09547	0.672315	0.076894	0.007479
FPR1	0.008195	0.003001	0.002236	0.002069	0.006605	0.00268	0.000755	0.001653	0.014475	0.014086	0.464932	0.199364	0.015286	0.098371	0.058043	0.016494	0.092718	0.045368	0.008039	0.009249	0.009098	0.002774	0.009351	1.0	0.635743	0.017551
FPR2	0.002286	0.002861	0.003389	0.003136	0.002401	0.001727	0.001911	0.003173	0.004882	0.003136	0.160522	0.052489	0.004707	0.060668	0.008173	0.005648	0.002554	0.002416	0.002125	0.003663	0.004098	0.002217	0.003917	1.0	0.445792	0.00525
FPR3	0.003583	0.005161	0.003433	0.009999	0.010473	0.00927	0.002455	0.004019	0.017488	0.015083	0.038797	0.023802	0.967349	0.875867	0.684468	0.693769	0.203696	0.095359	0.002856	0.006747	0.010481	0.004259	0.0	0.007386	0.015384	0.017188
FRAT2	0.001174	0.030231	0.01297	0.023408	0.0066	0.040524	0.010917	0.0	0.035242	0.036221	0.172205	0.134354	0.050596	0.074091	0.073229	0.001665	0.090292	0.073812	0.018396	0.027991	0.01146	0.025142	0.036052	1.0	0.063018	0.010339
FRY	0.021779	0.074147	0.028013	1.0	0.000997	0.006539	0.004877	0.014962	0.02067	0.008312	0.011388	0.015406	0.007345	0.004738	0.0	0.005985	0.014436	0.029537	0.006262	0.006136	0.00445	0.001829	0.012912	0.03857	0.021363	0.004322
FSD1L	0.013896	0.028268	0.033929	0.022646	0.016945	0.019267	0.051784	0.022171	0.046558	0.029835	0.058534	0.042494	0.08504	0.047429	0.042726	1.0	0.070365	0.044526	0.035816	0.015203	0.022171	0.084011	0.017671	0.010325	0.043074	0.047429
FST	0.642485	0.182086	1.0	0.026146	0.266994	0.005644	0.040736	0.939779	0.012761	0.00319	0.001672	0.000982	0.001785	0.00908	0.014675	0.003681	0.0	0.000552	0.000123	0.014166	0.002114	0.000982	0.000675	0.001718	0.000798	0.00319
FUCA1	0.073809	0.333738	0.07768	0.049503	0.057868	0.037897	0.095866	0.045859	0.072377	0.056957	0.193194	0.123644	1.0	0.525538	0.571075	0.776143	0.078777	0.288369	0.083502	0.02938	0.026507	0.065039	0.044968	0.040953	0.0	0.033424
FUT3	0.006844	1.0	0.002188	0.004934	0.004297	0.016712	0.008754	0.009709	0.0	0.015057	0.008694	0.010664	0.005021	0.007918	0.006462	0.011937	0.006526	0.005093	0.002706	0.002243	0.005889	0.007799	0.002706	0.005889	0.016871	0.005889
FYN	0.004303	0.0	0.00261	0.001975	0.00047	0.00047	0.015329	0.002878	0.017869	0.020822	0.024969	0.035643	0.003309	0.002539	0.000734	0.00047	0.040487	0.043449	0.022477	0.080255	0.214837	0.004514	0.103639	0.011906	0.006912	0.017493
FZD7	0.290116	0.011575	0.463232	0.001651	0.091391	0.015887	0.05553	0.115479	0.01271	0.006083	0.004256	0.002799	0.010151	0.008057	0.03468	0.010894	0.002988	0.001097	0.001664	0.002249	0.003946	0.001816	0.004048	0.006627	0.003064	0.003404
GAB3	0.019972	0.017237	0.014254	0.066598	0.019889	0.013922	0.01558	0.017038	0.275628	0.351769	0.293196	0.313251	0.215313	0.172868	0.231242	0.09845	1.0	0.829286	0.659816	0.15316	0.28394	0.522914	0.570564	0.551852	0.182564	0.083616
GABRA2	0.007161	0.008951	0.003222	0.004264	0.005132	0.007996	1.0	0.003795	0.011815	0.009524	0.00734	0.006564	0.005045	0.00358	0.005514	0.005132	0.00728	0.003461	0.0037	0.005826	0.009392	0.00179	0.004893	0.007232	0.009667	0.013963
GABRP	0.000994	1.0	0.001441	0.002838	0.000596	0.002783	0.0	0.000755	0.003082	0.005169	0.004163	0.003579	0.001645	0.001516	0.00171	0.000795	0.001541	0.002286	0.001093	0.002838	0.006981	0.001889	0.000348	0.003022	0.001292	0.007704
GALNT12	0.010884	0.25081	0.054042	0.018891	0.006781	0.008273	0.228432	0.069866	0.020634	0.015264	0.006928	0.010511	0.839851	1.0	0.396204	0.190709	0.01456	0.022286	0.009445	0.072627	0.025331	0.007527	0.039443	0.012578	0.010884	0.013441
GALNTL2	0.081186	0.009588	0.033296	0.060682	0.233178	0.005163	0.019493	1.0	0.016543	0.013002	0.009035	0.008324	0.005623	0.004847	0.004151	0.00432	0.0	0.000105	0.000316	0.005393	0.010561	0.003266	0.001686	0.009968	0.003899	0.02002
GAP43	0.019913	0.0004	0.01625	0.000291	0.0	0.00064	1.0	0.0309	0.0	0.001121	0.000971	0.00064	0.000422	0.00022	0.000448	0.0	0.001521	0.00032	0.00064	0.000335	0.00064	0.000881	0.001521	0.001697	0.006644	0.001121
GAS1	0.583333	0.040011	1.0	0.005994	0.908595	0.021346	0.005329	0.813072	0.010626	0.00263	0.001797	0.002049	0.005478	0.005013	0.001267	0.00268	0.003185	0.005045	0.007157	0.001918	0.004155	0.00123	0.040926	0.001495	0.0	0.00104
GATA2	0.056213	0.0	0.075672	0.233389	0.010295	0.000412	0.007001	0.02928	1.0	0.478246	0.010694	0.009678	0.003987	0.012895	0.00173	0.008442	0.015031	0.015237	0.139092	0.030269	0.014517	0.005251	0.005148	0.037187	0.140533	0.016833
GATA3	5.3e-05	0.006938	0.001916	0.177271	0.002666	0.618098	0.0	0.000667	0.009696	0.107561	0.004098	0.007363	0.011178	0.02739	0.001612	0.00303	0.000773	0.000788	3e-05	0.629374	0.289781	0.524141	1.0	0.011647	0.000258	0.008893
GATM	0.000705	0.004699	0.001527	0.001025	0.00094	0.110589	1.0	0.00094	0.072368	0.016165	0.005463	0.004856	0.174043	0.026081	0.064098	0.339912	0.084508	0.051848	0.097274	0.000384	0.003326	0.0	0.0	0.000564	0.002115	0.026081
GBP5	0.001408	7.8e-05	0.000104	0.000372	0.000808	0.000113	0.001017	0.000808	0.002929	0.09112	0.015799	0.044991	0.030596	1.0	0.001851	0.189914	0.017164	0.005032	0.000773	0.135034	0.059537	0.260064	0.197422	0.261649	0.410496	0.003468
GCET2	0.012004	0.13847	0.008654	0.016649	0.017867	0.049135	0.0	0.015187	0.12172	0.54718	0.051787	0.043551	0.025176	0.034618	0.017867	0.055835	0.111111	1.0	0.061418	0.537435	0.165013	0.108319	0.027917	0.031267	0.007817	0.274149
GCHFR	0.005671	0.236691	0.034333	0.040773	0.170424	0.008348	0.001301	0.014961	0.02461	0.0	0.129109	0.054287	1.0	0.72292	0.271085	0.856674	0.064925	0.114389	0.094807	0.111808	0.09562	0.213518	0.342664	0.019189	0.040533	0.040736
GCLC	0.057003	0.7832	0.103873	0.06767	0.230778	0.306608	0.054279	0.067109	0.072147	0.051734	0.063148	0.114812	0.79606	1.0	0.17965	0.321687	0.168176	0.22836	0.112546	0.048736	0.0485	0.124922	0.088489	0.006968	0.0	0.017258
GCOM1	0.000926	0.091724	0.004386	0.085228	0.044161	0.094976	0.0	0.004023	0.012779	1.0	0.01	0.020266	0.007892	0.00484	0.008832	0.006352	0.007789	0.052176	0.003705	0.013398	0.005607	0.004386	0.006579	0.013097	0.003138	0.021854
GDA	0.00061	0.032337	0.001449	0.000666	0.0	1.0	0.00061	0.000854	0.002339	0.001464	0.004652	0.004169	0.003273	0.004576	0.002074	0.001424	0.001017	5.1e-05	0.000814	0.002191	0.004013	0.0	0.000203	0.003051	0.004271	0.004423
GFRA1	0.015896	0.009497	0.106403	0.01274	0.027774	0.006964	1.0	0.003881	0.007955	0.016433	0.013357	0.011533	0.008055	0.009084	0.006127	0.009166	0.007129	0.009964	0.009937	0.007485	0.018008	0.005202	0.003909	0.016962	0.009001	0.019736
GFRA3	0.004893	0.006596	0.003389	0.00282	0.001933	0.003334	1.0	0.003218	0.004059	0.002725	0.00598	0.005146	0.004138	0.003443	0.001566	0.004977	0.00232	0.002054	0.001426	0.003657	0.005955	0.003044	0.007285	0.005596	0.00232	0.00627
GHR	0.025733	0.003697	0.11508	0.004535	1.0	0.049018	0.002801	0.079821	0.001712	0.003774	0.000624	0.00056	0.00024	0.000288	1e-05	0.001008	0.000112	0.000368	0.000176	0.000415	0.000787	0.001008	0.000688	0.000931	0.002641	0.000528
GHRL	0.119891	0.149739	0.016665	0.04233	0.062681	0.06434	0.095846	0.071636	0.091701	0.141282	0.28872	0.171296	0.066299	0.073874	0.034823	0.06434	1.0	0.332145	0.448222	0.078736	0.118169	0.03532	0.032833	0.766106	0.644723	0.307686
GIMAP1	0.012825	0.011058	0.006758	0.23675	0.005734	0.006348	0.007782	0.00983	0.029694	0.016956	0.37729	0.355301	0.074895	0.176396	0.026909	0.037271	0.063944	0.032561	0.019762	1.0	0.178257	0.708657	0.076794	0.021257	0.018891	0.019966
GIMAP5	0.01532	0.02221	0.005458	0.036503	0.003146	0.037372	0.0	0.007751	0.047376	0.4079	0.194962	0.105259	0.080018	0.179438	0.026098	0.077513	0.014722	0.012552	0.008745	1.0	0.549183	0.399897	0.050899	0.031987	0.285609	0.06968
GIMAP7	0.000362	0.000295	0.000262	0.146927	0.000787	7.2e-05	0.00034	0.0	0.028647	0.543063	0.32616	0.139281	0.046994	0.110068	0.002415	0.074036	0.013823	0.006332	0.000787	1.0	0.595431	0.489025	0.186257	0.017494	0.034505	0.025919
GIMAP8	0.000378	0.010597	0.002397	0.641714	0.0	0.001009	0.000336	0.001413	0.050632	0.785416	1.0	0.882777	0.240666	0.46969	0.00545	0.234151	0.066191	0.032129	0.180996	0.718235	0.258917	0.413297	0.028512	0.106983	0.088564	0.016401
GINS2	0.069116	0.108227	0.171272	0.55575	0.020081	0.124767	0.497198	0.038761	1.0	0.027553	0.003736	0.011325	0.167398	0.043139	0.0	0.126323	0.042458	0.090325	0.02047	0.033083	0.012178	0.791213	0.010936	0.001401	0.000817	0.034675
GJB6	9e-06	0.115918	0.000285	3.6e-05	2.4e-05	0.646366	0.000188	0.0	0.000616	0.000784	0.000292	0.00029	0.010299	0.003468	0.000269	0.013779	2.4e-05	0.000147	2.4e-05	0.001004	0.001828	8.6e-05	0.000218	0.039868	0.002137	0.000667
GK	0.0	0.008715	0.00133	0.001658	0.001073	0.00724	0.007936	0.001325	0.002366	0.005304	0.008038	0.004555	0.032202	0.107443	0.034088	0.017451	0.009171	0.004173	0.00109	0.000496	7.4e-05	0.00598	0.000278	0.13156	1.0	0.000336
GLDN	0.005828	0.003031	0.00169	0.000276	1.0	0.013909	0.0122	0.009558	0.004274	0.003683	0.002535	0.001399	0.025749	0.010315	0.005641	0.048411	0.006333	0.005206	0.00575	0.002691	0.002152	0.0	3.9e-05	0.003963	0.014337	0.002797
GLT8D2	0.218205	0.018225	0.494286	0.041778	0.171795	0.013518	0.04942	1.0	0.017459	0.00752	0.019374	0.022165	0.011329	0.011986	0.009359	0.016145	0.008975	0.010289	0.011548	0.00909	0.020574	0.011329	0.004926	0.017765	0.008373	0.01921
GMPR	0.010291	0.000336	0.019489	0.108779	0.008625	0.012769	0.0	0.008938	0.038362	1.0	0.008044	0.015513	0.018145	0.025748	0.019422	0.134409	0.004144	0.023634	0.011593	0.001176	0.001783	0.004368	0.002408	0.010282	0.011341	0.002016
GNAL	0.015701	0.840946	0.010196	0.006525	0.013051	0.424144	0.004894	0.016313	0.002447	0.021207	0.012949	0.007341	0.00875	0.007137	0.001631	0.014682	0.0	0.006933	0.002447	0.003411	0.03156	0.004078	1.0	0.008483	0.013866	0.023654
GNAZ	0.011385	0.003011	0.011173	0.004379	0.002374	0.004212	0.000678	0.0106	0.021738	1.0	0.005926	0.004071	0.002953	0.002958	0.0	0.003364	0.019441	0.051596	0.003081	0.002509	0.005065	0.001526	0.011703	0.012636	0.008311	0.007993
GNG11	0.066088	0.001185	0.202715	0.574079	0.058512	0.0002	0.096792	0.048144	0.012893	1.0	0.005126	0.000719	0.001018	0.001235	0.000418	0.000759	0.002797	0.00359	0.00935	0.001015	0.001198	0.000226	0.000879	0.016897	0.002384	0.015251
GNLY	0.000573	0.000332	0.000307	0.000392	0.000229	0.000275	0.0	0.000628	0.000172	0.027883	0.003908	0.025955	0.002161	0.005566	0.000284	0.003186	0.001243	0.000688	0.000286	0.016174	0.349392	1.0	0.969243	0.008617	0.061164	0.03098
GOLGA8A	0.01856	0.000295	0.004047	0.004678	0.000787	0.010791	0.028174	0.01102	0.02063	0.007084	0.004631	0.001607	0.000653	0.001218	0.0	0.001607	0.009069	0.027313	0.0317	0.055307	0.09273	0.024648	0.063145	0.018203	0.038792	0.052691
GPAM	0.057913	0.006792	0.028956	0.0106	1.0	0.009557	0.024144	0.022369	0.010472	0.00548	0.002116	0.00242	0.004687	0.002191	0.012145	0.002688	0.002554	0.003881	0.005788	0.005283	0.006313	0.008398	0.020776	0.001117	0.0	0.006491
GPAT2	0.030831	0.004704	0.13126	0.062029	0.015287	0.0	0.009113	0.020402	0.008525	0.011583	0.023334	0.043361	1.0	0.786974	0.233476	0.803143	0.016536	0.020799	0.001911	0.018494	0.010267	0.067762	0.025355	0.000118	0.012641	0.015728
GPBAR1	0.046683	0.062654	0.000768	0.017478	0.383088	0.035831	0.003481	0.019287	0.013104	0.044103	0.438268	1.0	0.051094	0.443182	0.022727	0.022318	0.134419	0.033272	0.012695	0.043165	0.036761	0.017199	0.021294	0.05172	0.0	0.075553
GPC6	0.306764	0.002437	0.171578	0.000573	0.267138	0.005409	0.064947	1.0	0.006746	0.001783	0.002066	0.001644	0.000276	0.000505	0.0	0.000951	0.00048	0.000258	1e-05	0.000924	0.0019	5.9e-05	0.001001	0.001486	0.00214	0.002288
GPD1	0.002512	0.005741	0.001804	0.004534	1.0	0.006726	0.004593	0.00397	0.010007	0.010614	0.007802	0.007587	0.078554	0.037053	0.013369	0.026821	0.005803	0.006623	0.006357	0.005395	0.005808	0.006111	0.003137	0.008645	0.001866	0.007279
GPM6B	0.019524	0.001414	0.001256	0.000359	0.046321	0.001837	1.0	0.061177	0.025137	0.003518	0.000202	0.000387	0.000227	0.000508	0.0	0.000508	0.00291	0.042498	0.289077	0.006928	0.002774	0.000326	0.000296	0.000435	0.008667	0.000598
GPNMB	0.002754	0.000181	0.011173	0.000103	0.003702	0.012888	0.004941	0.008857	0.000196	0.000118	9.1e-05	0.0	0.127898	0.072839	0.129877	0.125357	0.000106	8.3e-05	0.000136	1.2e-05	3.8e-05	0.0	0.000181	0.0001	0.001043	0.000113
GPR110	0.001839	1.0	0.000974	0.002164	0.003029	0.006202	0.000433	0.004241	0.004039	0.003375	0.00622	0.00476	0.001692	0.002272	0.002683	0.005048	0.003245	0.004471	0.00476	0.003462	0.007223	0.0	0.003534	0.005279	0.006274	0.007572
GPR133	0.013705	0.00397	1.0	0.002443	0.00397	0.002443	0.004988	0.206765	0.002952	0.015576	0.073166	0.144715	0.030069	0.011415	0.06994	0.007025	0.039856	0.002825	0.003207	0.00168	0.002091	0.005497	0.010206	0.0	0.004734	0.003589
GPR160	0.0	0.124953	0.004223	0.020743	0.006558	0.001339	0.012327	0.00068	0.101329	0.133029	0.261752	0.068091	0.132445	0.157916	0.062981	0.088967	0.77777	1.0	0.50582	0.181553	0.056331	0.117124	0.111287	0.694564	0.020499	0.316966
GPR171	0.00048	0.001509	0.000171	0.000648	0.001189	0.000823	0.0	0.000823	0.036346	0.244137	0.003	0.003475	0.005486	0.018482	0.000658	0.010607	0.030083	0.03662	0.028986	0.241082	0.194107	1.0	0.019247	0.01207	0.029557	0.006172
GPR34	0.00041	0.00164	0.001406	0.000639	0.005155	0.000937	0.000312	0.000187	0.017105	0.007311	0.116424	0.047253	1.0	0.210881	0.035803	0.249308	0.044285	0.032374	0.001953	0.004537	0.008237	0.001406	0.002929	0.031117	0.0	0.012301
GPR56	0.025821	0.276627	0.014589	0.254651	0.0	0.69541	0.906392	0.013217	0.063834	0.096868	0.004434	0.046914	0.00649	0.008923	0.004524	0.003711	0.005367	0.006604	0.00614	0.012538	0.179964	0.040862	1.0	0.008923	0.018399	0.010514
GPR84	0.002362	0.002743	0.00061	0.002032	0.001694	0.002168	0.000474	0.001057	0.009111	0.002154	0.014048	0.003014	0.045318	0.087283	0.015851	0.163254	0.009467	0.003235	0.001118	0.002485	0.003056	0.012295	0.002049	0.009958	1.0	0.002286
GPR97	0.013858	0.014658	0.015314	0.012779	0.013785	0.012814	0.007378	0.012037	0.018056	0.022056	0.023286	0.021163	0.012991	0.013202	0.011688	0.014173	0.011601	0.010242	0.017085	0.00894	0.014278	0.018736	0.08863	1.0	0.281715	0.015095
GPRASP1	0.00039	0.019868	0.124464	0.024188	0.031035	0.029996	0.037787	0.103233	0.096481	0.529568	0.01753	0.012855	0.008322	0.014219	0.009739	0.002467	0.006493	0.002727	0.067134	1.0	0.627101	0.003506	0.264771	0.020958	0.0	0.135956
GPX2	0.00558	1.0	0.000807	0.004617	0.004594	0.353982	0.000648	0.00495	0.009494	0.016558	0.011928	0.011021	0.00604	0.007394	0.005103	0.005994	0.00768	0.005389	0.007521	0.005814	0.014678	0.00243	0.003003	0.005714	0.001953	0.014363
GRAP2	0.041338	0.015648	0.013338	0.02005	0.017496	0.023164	0.017743	0.025776	0.01725	0.26693	0.030665	0.027353	0.021663	0.034962	0.020306	0.031543	0.038997	0.049901	0.027477	0.126238	0.084799	1.0	0.051072	0.052242	0.060929	0.043371
GRB14	0.005593	0.002797	0.00839	0.124799	0.055117	0.005011	0.017129	0.015591	0.002564	1.0	0.001835	0.001515	0.000985	0.001136	0.001888	0.003146	0.001398	0.001398	0.03321	0.000922	0.001183	0.0	0.002564	0.003706	0.01206	0.001573
GREM1	0.142915	0.0	1.0	0.001294	0.004745	0.0	0.080372	0.301616	5.7e-05	0.000274	0.000236	0.000229	0.036418	0.012647	0.000514	0.11244	0.0001	0.000186	0.000114	0.000109	0.000264	0.000257	0.000329	0.000274	0.000257	0.000386
GREM2	0.124761	0.004248	1.0	0.003334	0.011148	0.002868	0.004839	0.163355	0.009768	0.005313	0.005431	0.007205	0.003441	0.002769	0.00342	0.002868	0.003755	0.004346	0.003459	0.006936	0.004157	0.000699	0.005332	0.005076	0.006614	0.001882
GRIP1	0.0	0.154828	0.010855	0.007116	0.007808	0.16016	0.004761	0.006285	0.058846	0.093125	0.031994	0.016187	0.012933	0.010855	0.008113	0.013902	1.0	0.169682	0.080937	0.051782	0.018238	0.019996	0.080937	0.018168	0.321653	0.01314
GUCY1B3	0.007691	0.030025	0.009984	0.016445	0.004585	0.0035	0.030222	0.715427	0.150569	1.0	0.0044	0.065276	0.008323	0.013497	0.008253	0.026673	0.034462	0.027905	0.018439	0.002178	0.00339	0.0	0.000419	0.006419	7.4e-05	0.003254
GXYLT2	1.0	0.022491	0.084979	0.019772	0.581262	0.007923	0.188188	0.702677	0.005197	0.00046	0.000511	0.000511	0.003508	0.000447	0.000869	0.004856	0.000256	0.001363	0.009627	0.000651	0.001258	0.0	0.001022	0.000256	0.002172	0.001917
GYG2	0.102808	0.003428	0.051149	0.005577	1.0	0.003892	0.013158	0.012046	0.013312	0.013714	0.010552	0.00698	0.008356	0.009104	0.0	0.003583	0.020725	0.019026	0.017173	0.004229	0.005745	0.000185	0.002502	0.023721	0.02752	0.018949
GZMA	0.000378	0.000442	0.000249	0.001246	0.000399	0.000228	0.000256	0.00057	0.000741	0.088872	0.002056	0.024338	0.007107	0.017563	0.000331	0.00741	0.001831	0.00176	0.000727	0.117228	0.269304	1.0	0.478462	0.010214	0.03727	0.011834
GZMB	1.7e-05	0.000426	0.000107	0.000332	0.000133	0.000346	0.0	0.000362	0.003729	0.073212	0.001749	0.016152	0.002496	0.009594	0.000762	0.004767	0.003149	0.12081	1.0	0.009273	0.094889	0.714263	0.562552	0.004725	0.05901	0.005799
GZMH	0.001641	0.002387	5.6e-05	0.001791	0.001144	0.001442	0.000746	0.00197	0.001542	0.080816	0.00402	0.011888	0.004192	0.006603	0.000657	0.005173	0.004054	0.002835	0.008704	0.014359	0.353362	0.874484	1.0	0.011669	0.004514	0.013579
GZMK	0.000655	0.002213	0.0	0.000771	0.005565	0.000183	0.00193	0.000825	0.001316	0.067878	0.003948	0.002591	0.006488	0.01165	0.000485	0.006415	0.000797	0.000962	0.000277	0.144208	0.376776	1.0	0.151585	0.013204	0.000868	0.007985
GZMM	0.009363	0.001854	0.000742	0.002724	0.00267	0.0	0.005192	0.011599	0.004672	0.007238	0.007778	0.022249	0.006243	0.006304	0.003501	0.015426	0.013053	0.014759	0.016613	0.070868	0.037282	0.121333	1.0	0.014625	0.027886	0.007639
H19	0.06646	0.414824	1.0	0.032044	0.016142	0.366934	0.006613	0.471279	0.013368	0.006034	0.005459	0.00414	0.006218	0.006432	0.003211	0.006492	0.009568	0.011559	0.013247	0.00375	0.00163	0.005165	0.011378	0.007336	0.044249	0.005346
HAMP	0.046166	0.003338	0.003475	0.005345	0.006675	0.018471	0.007315	0.00962	0.002972	0.012034	0.008978	0.005761	0.409024	0.037491	0.139704	1.0	0.016711	0.034519	0.028027	0.008163	0.008486	0.006218	0.006469	0.023007	0.296384	0.015614
HAPLN1	1.0	0.000274	0.030092	0.013599	0.007129	0.000548	0.000768	0.211801	0.0	0.002873	0.000912	0.000384	0.000229	0.000274	0.000439	0.00011	0.00085	0.00074	0.000548	0.000334	0.001109	0.00011	8.2e-05	0.001821	0.000932	0.001508
HAS1	1.0	0.01221	0.023536	0.025267	0.055587	0.0	0.101856	0.006233	0.060246	0.007583	0.007691	0.002249	0.007916	0.006065	0.007197	0.026347	0.014379	0.011808	0.011407	0.000643	0.010393	0.000643	0.008836	0.060406	0.062816	0.009559
HAS2	1.0	0.027429	0.187541	0.004266	0.955056	0.003966	0.054197	0.584402	0.006279	0.006213	0.006733	0.005288	0.002644	0.000413	0.000264	0.003305	0.001652	0.002148	0.0	0.004356	0.010651	0.001652	0.002974	0.010178	0.003635	0.013549
HAVCR2	0.011169	0.006456	0.0	0.002133	0.007275	0.007549	0.000991	0.000389	0.007412	0.008751	0.16969	0.1148	0.870628	1.0	0.486997	0.223964	0.097585	0.114663	0.011101	0.022776	0.038931	0.499539	0.06541	0.012194	0.089866	0.063839
