AGENE	CD14	CD19B	CD4HelperT	CD4MemoryT	CD4NaiveT	CD4RegulatoryT	CD56NK	CD8CytotoxicT	CD8NaiveT
CTC-325J23.2	0.000132	0.0	0.0	0.0	0.0	0.000119	0.0	0.0	0.0
CTC-325J23.3	0.000132	0.0	0.000264	0.0	0.0	0.000119	0.0	0.0	0.0
CTC-329D1.2	0.000132	0.000409	8.4e-05	0.000119	0.000132	0.000409	0.000167	0.0	0.000536
CTC-332L22.1	0.000132	0.001227	0.002053	0.000766	0.001454	0.001532	0.000409	0.000583	0.000818
CTC-338M12.1	0.000132	0.0	8.4e-05	0.0	0.0	0.0	0.0	0.0	0.0
CTC-338M12.2	0.000715	8.9e-05	0.0	0.000574	0.000409	0.000268	0.000243	0.0	0.000132
CTC-338M12.4	0.002921	0.006671	0.004908	0.005831	0.004908	0.004499	0.002489	0.002856	0.003681
CTC-338M12.5	0.008746	0.004488	0.005355	0.010147	0.006916	0.005684	0.005948	0.010225	0.013417
CTC-338M12.6	0.001172	0.000264	0.000397	0.000119	0.000287	0.000268	0.000179	0.0	0.000433
CTC-338M12.9	0.000132	8.9e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CTC-350I8.1	0.001172	0.00159	0.001092	0.001454	0.00134	0.000409	0.000477	0.000485	0.000586
CTC-360G5.6	0.000132	8.9e-05	8.4e-05	0.000409	0.000409	0.000119	0.000117	0.0	0.000121
CTC-365E16.1	0.000132	8.9e-05	0.000191	0.000179	0.0	0.000119	0.000179	0.000117	0.000243
CTC-366B18.2	0.000132	0.0	0.0	0.0	0.000132	0.0	0.000179	0.000119	0.0
CTC-366B18.4	0.000728	0.000264	8.4e-05	0.000409	0.000132	0.000409	0.000179	0.000121	0.000586
CTC-367J11.1	0.000728	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CTC-378H22.1	0.007899	0.017404	0.002668	0.003499	0.003272	0.004908	0.003966	0.002454	0.004098
CTC-378H22.2	0.006953	0.013644	0.003681	0.003138	0.003013	0.006135	0.004003	0.002454	0.00357
CTC-379B2.4	0.000132	0.0	0.0	0.000119	0.0	0.0	0.0	0.0	0.0
CTC-425F1.4	0.002045	0.000243	0.000409	0.000325	0.000583	0.000583	0.000243	0.0	0.000264
CTC-428G20.3	0.000132	0.000982	0.000479	0.000325	0.0	0.000409	0.000485	0.000364	0.000268
CTC-428G20.6	0.002379	0.00279	0.000191	0.000119	0.000268	0.0	0.0	0.000119	0.000409
CTC-428H11.2	0.001915	0.000818	0.000818	0.000954	0.000596	0.000583	0.000715	0.000485	0.000837
CTC-429P9.1	0.000132	8.9e-05	8.9e-05	0.000119	0.0	0.0	0.000108	0.0	0.0
CTC-429P9.2	0.000132	0.0	8.9e-05	0.0	0.0	0.0	0.0	0.0	0.0
CTC-429P9.4	0.000132	0.0	0.0	0.0	0.000132	0.0	0.000108	0.0	0.0
CTC-431G16.2	0.000132	0.0	0.0	0.0	0.0	0.0	0.000108	0.0	0.0
CTC-435M10.3	0.000132	0.0	0.0	0.0	0.0	0.0	0.000108	0.0	0.0
CTC-444N24.11	0.002379	0.005317	0.00134	0.005194	0.001636	0.000925	0.002504	0.003458	0.003934
CTC-444N24.13	0.000715	8.9e-05	8.9e-05	0.000541	0.000409	0.0	0.000167	0.000121	0.000233
CTC-444N24.6	0.000132	0.000982	0.001192	0.000409	0.000606	0.000409	0.000325	0.00067	0.002045
CTC-444N24.8	0.000132	0.000818	0.000191	0.000766	0.001322	0.000583	0.001088	0.000583	0.001941
CTC-448D22.1	0.000132	0.000433	8.9e-05	0.0	0.000132	0.0	0.000167	0.000119	0.000238
CTC-453G23.8	0.000132	0.0	0.0	0.000119	0.000264	0.0	0.0	0.0	0.0
CTC-454I21.3	0.000132	9.6e-05	0.000383	0.000574	0.000264	0.000583	0.000409	0.000409	0.000818
CTC-458I2.2	0.000132	0.0	0.0	0.0	0.000132	0.000119	0.0	0.0	0.000132
CTC-459F4.1	0.000132	0.000661	8.9e-05	0.000541	0.000264	0.0	0.0	0.000119	0.000837
CTC-459F4.3	0.003517	0.008109	0.00409	0.005948	0.004908	0.006318	0.002426	0.003181	0.006997
CTC-459I6.1	0.000132	0.0	0.000954	0.000325	0.001312	0.001636	0.000117	0.001192	0.002454
CTC-461F20.1	0.000132	0.000238	8.9e-05	0.000541	0.000409	0.0	0.0	0.000121	0.000502
CTC-462L7.1	0.000132	0.000238	0.000477	0.0	0.0	0.0	0.000167	0.0	0.000121
CTC-467M3.1	0.000132	9.6e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CTC-471F3.6	0.000132	9.6e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CTC-479C5.10	0.000728	9.6e-05	0.000191	0.000119	0.000409	0.0	0.0	0.000119	0.0
CTC-479C5.12	0.122498	0.040251	0.034636	0.029186	0.03274	0.03772	0.041639	0.028719	0.026613
CTC-482H14.5	0.000132	0.00035	0.0	0.0	0.0	0.0	0.0	0.000119	0.0
CTC-487M23.5	0.000132	0.00035	0.0	0.0	0.000132	0.0	0.000167	0.0	0.0
CTC-487M23.8	0.000132	0.000477	0.000191	0.000191	0.000132	0.000119	0.000818	0.00067	0.000132
CTC-490G23.2	0.000132	0.0	8.9e-05	0.0	0.0	0.0	0.0	0.0	0.0
CTC-492K19.4	0.000661	0.0	0.0	0.000119	0.000132	0.0	0.000409	0.0	0.000243
CTC-493L21.2	0.000132	9.6e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CTC-498J12.3	0.000132	0.0	8.9e-05	0.000119	0.0	0.0	0.000243	0.000264	0.000409
CTC-501O10.1	0.000132	0.0	8.9e-05	0.0	0.0	0.0	0.0	0.000121	0.000121
CTC-503J8.4	0.000132	9.6e-05	8.9e-05	0.000119	0.0	0.000268	0.000108	0.0	0.000117
CTC-503J8.6	0.016252	0.006647	0.004018	0.009253	0.005518	0.003569	0.005131	0.005935	0.006916
CTC-505O3.3	0.000132	0.0	0.0	0.000119	0.0	0.0	0.000117	0.0	0.0
CTC-506B8.1	0.000132	0.0	8.9e-05	0.0	0.0	0.000119	0.0	0.0	0.0
CTC-507E2.1	0.000132	0.0	0.0	0.000119	0.0	0.0	0.0	0.0	0.0
CTC-508F8.1	0.000132	0.000419	0.000649	0.000383	0.001283	0.000586	0.000243	0.000119	0.000596
CTC-518P12.6	0.000132	0.0	8.9e-05	0.0	0.0	0.000119	0.000117	0.0	0.0
CTC-523E23.1	0.000167	0.0	0.000179	0.0	0.000132	0.0	0.000485	0.000121	0.0
CTC-523E23.11	0.000179	0.034356	0.064117	0.075419	0.075889	0.077581	0.039184	0.064512	0.069254
CTC-523E23.4	0.000233	0.000409	0.000625	0.000541	0.000586	0.000835	0.000849	0.000119	0.000818
CTC-523E23.8	0.000233	0.000108	0.0	0.0	0.000132	0.0	0.0	0.0	0.000264
CTC-524C5.2	0.009907	0.019527	0.028261	0.021346	0.023913	0.024257	0.011662	0.022274	0.031493
CTC-527H23.3	0.00119	0.0	8.9e-05	0.000383	0.000446	0.0	0.000117	0.000818	0.000502
CTC-534A2.2	0.00119	0.002968	0.004431	0.004687	0.004284	0.004324	0.007899	0.005626	0.003569
CTC-537E7.3	0.000233	0.0	0.0	0.0	0.0	0.0	0.000409	0.000119	0.0
CTC-548K16.1	0.000233	0.0	0.000179	0.000191	0.0	0.0	0.0	0.000119	0.0
CTC-548K16.2	0.000233	0.000419	8.9e-05	0.000191	0.0	0.000119	0.000485	0.000433	0.000264
CTC-548K16.5	0.000793	9.6e-05	8.9e-05	0.000119	0.000132	0.000268	0.00035	0.0	0.000117
CTC-550B14.7	0.000233	0.000849	0.000358	0.000649	0.000816	0.000119	0.001172	0.000586	0.000216
CTC-550B14.8	0.000233	0.0	0.0	0.0	0.0	0.0	0.00035	0.0	0.0
CTC-559E9.4	0.000233	0.0	0.0	0.000119	0.0	0.0	0.0	0.0	0.0
CTC-564N23.2	0.000233	0.0	0.0	0.0	0.0	0.0	0.000117	0.0	0.0
CTC-756D1.2	0.000233	0.0	8.9e-05	0.0	0.0	0.0	0.0	0.0	0.0
CTC1	0.00201	0.007697	0.008007	0.008999	0.010435	0.008998	0.004908	0.008621	0.010707
CTCF	0.011037	0.040931	0.017614	0.021519	0.017609	0.019125	0.037673	0.032139	0.018722
CTD-2001C12.1	0.000233	0.000477	0.0	0.0	0.0	0.0	0.000108	0.0	0.000117
CTD-2002J20.1	0.000233	0.0	8.9e-05	0.0	0.0	0.000119	0.0	0.000119	0.0
CTD-2006H14.2	0.000233	0.0	0.000287	0.000287	0.000433	0.000119	0.000243	0.000251	0.000216
CTD-2006K23.1	0.025773	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CTD-2006K23.2	0.000233	0.000479	8.9e-05	0.000287	0.000409	0.000625	0.0	0.0	0.000233
CTD-2007H13.3	0.013019	0.000477	0.000485	0.00105	0.000541	0.000574	0.004552	0.000364	0.001454
CTD-2007L18.5	0.00035	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CTD-2008L17.2	0.000233	0.0	0.0	0.0	0.0	0.0	0.0	9.6e-05	0.0
CTD-2012J19.3	0.001983	0.000287	0.0	0.000191	0.000264	0.000119	0.000243	0.0	0.000268
CTD-2012K14.2	0.00119	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CTD-2012K14.3	0.00035	8.9e-05	0.0	0.000119	0.0	0.0	0.0	0.0	0.000117
CTD-2012K14.6	0.00035	0.000816	0.002062	0.001925	0.001244	0.00105	0.001623	0.000862	0.001431
CTD-2012K14.7	0.003354	0.002566	0.001723	0.002379	0.003149	0.002045	0.000849	0.001283	0.002164
CTD-2013N24.2	0.000233	0.0	0.000625	0.000216	0.0	0.000818	0.000409	9.6e-05	0.000233
CTD-2014B16.3	0.000233	0.0	0.0	0.0	0.0	0.000119	0.0	9.6e-05	0.000117
CTD-2015H6.3	0.001983	0.0	0.002427	0.001696	0.002863	0.001339	0.0	0.001256	0.002298
CTD-2017C7.1	0.000233	0.0	8.9e-05	0.0	0.0	0.000268	0.000119	0.0	0.0
CTD-2017C7.2	0.000233	0.0007	0.0	0.0	0.000132	0.000119	0.000117	0.0	0.0
CTD-2017D11.1	0.000335	0.003159	0.001908	0.001839	0.001789	0.000574	0.001322	0.001908	0.001819
CTD-2020K17.1	0.024345	0.008705	0.008513	0.013878	0.012998	0.00818	0.006544	0.013528	0.019359
CTD-2020K17.3	0.000233	0.000466	0.00067	0.0007	0.001819	0.001053	0.000238	0.001256	0.001633
CTD-2020K17.4	0.000233	0.006318	0.01436	0.018814	0.02419	0.013402	0.003305	0.021677	0.033538
CTD-2021H9.3	0.000233	9.6e-05	0.000287	0.001004	0.001058	0.001577	0.000485	0.000529	0.000816
CTD-2023M8.1	0.000233	9.6e-05	0.0	0.000119	0.0	0.0	0.000117	9.6e-05	0.000117
CTD-2024I7.13	0.000233	0.0	0.0	0.0	0.000132	0.0	0.000117	0.0	0.0
CTD-2026D20.2	0.000233	9.6e-05	8.9e-05	0.000119	0.0	0.000119	0.0	0.0	0.0
CTD-2026G6.3	0.000233	0.0	0.0	0.000119	0.0	0.000119	0.0	0.0	0.0
CTD-2026K11.2	0.000233	9.6e-05	0.0	0.000119	0.000132	0.000119	0.000108	9.6e-05	0.000409
CTD-2026K11.3	0.000233	9.6e-05	0.0	0.0	0.0	0.000119	0.000238	0.0	0.0
CTD-2031P19.3	0.003272	0.0007	0.000866	0.001172	0.002379	0.001851	0.000757	0.001436	0.002566
CTD-2031P19.5	0.000233	0.0	8.9e-05	0.000119	0.0	0.0	0.0	0.0	0.000238
CTD-2033A16.1	0.000233	9.6e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CTD-2033A16.3	0.000233	0.0	0.000287	0.000287	0.0	0.000606	0.000108	0.000264	0.000117
CTD-2033C11.1	0.000233	0.0007	0.000757	0.0	0.001244	0.000119	0.000485	0.000529	0.000574
CTD-2033D15.1	0.000233	0.0	8.9e-05	0.0	0.0	0.0	0.000238	0.0	0.0
CTD-2034I4.2	0.000233	0.000714	0.0	0.0	0.000132	0.0	0.000117	9.6e-05	0.000238
CTD-2035E11.3	0.103371	0.033649	0.034363	0.078593	0.025512	0.070159	0.165219	0.04908	0.03272
CTD-2035E11.4	0.000233	0.000816	0.001908	0.002298	0.002682	0.002045	0.000816	0.000818	0.002106
CTD-2035E11.5	0.000216	0.000862	0.000757	0.000606	0.001983	0.000606	0.000238	0.000383	0.001436
CTD-2036P10.3	0.000216	9.6e-05	0.0	0.0	0.000132	0.000119	0.000117	0.0	0.000238
CTD-2037K23.2	0.012828	0.03327	0.030403	0.028623	0.034286	0.031534	0.027307	0.03482	0.034869
CTD-2044J15.1	0.000216	0.0	0.0	0.0	0.0	0.000287	0.0	0.0	0.0
CTD-2044J15.2	0.000358	9.6e-05	0.0	0.0	0.0	0.0	0.0	9.6e-05	0.0
CTD-2047H16.4	0.000216	0.0	8.9e-05	0.000119	0.0	0.000119	0.000117	0.000383	0.0
CTD-2054N24.2	0.000216	0.000714	0.000179	0.000233	0.000596	0.0	0.000238	0.000466	0.000574
CTD-2066L21.3	0.000233	0.0	0.0	0.0	0.000132	0.0	0.000117	0.0	0.000238
CTD-2072I24.1	0.000233	0.0	0.0	0.0	0.000132	0.0	0.0	9.6e-05	0.0
CTD-2081C10.7	0.000233	9.6e-05	0.0	0.000233	0.00035	0.0	0.0	0.0	0.000117
CTD-2083E4.6	0.000233	0.000238	0.0	0.0	0.0	0.000287	0.000409	0.0	0.000117
CTD-2085J24.4	0.000358	9.6e-05	0.000179	0.000233	0.000132	0.000119	0.0	9.6e-05	0.000117
CTD-2086O20.3	0.000233	9.6e-05	0.0	0.000119	0.00035	0.000287	0.000485	9.6e-05	0.000409
CTD-2090I13.1	0.000358	0.000409	0.000409	0.000541	0.000132	0.000287	0.000117	9.6e-05	0.000541
CTD-2105E13.13	0.000233	0.000409	0.000179	0.0	0.000132	0.000119	0.000238	0.000251	0.000216
CTD-2113L7.1	0.000233	0.0	0.0	0.000233	0.0	0.000119	9.6e-05	0.0	0.000216
CTD-2116F7.1	0.000233	0.0	8.4e-05	0.000119	0.0	0.000119	9.6e-05	0.0	0.0
CTD-2116N17.1	0.000233	0.000243	0.0	0.0	0.0	0.0	0.000108	0.0	0.0
CTD-2116N20.1	0.000233	0.0	0.000287	0.000119	0.001088	0.000287	0.0	0.000383	0.000649
CTD-2118P12.1	0.000233	0.0	0.0	0.0	0.000132	0.0	0.0	0.0	0.0
CTD-2126E3.3	0.000358	0.0	8.4e-05	0.0	0.0	0.000287	0.000238	9.6e-05	0.000108
CTD-2126E3.4	0.000233	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000108
CTD-2134A5.3	0.000233	0.0	0.0	0.0	0.0	0.000119	0.0	0.0	0.0
CTD-2135D7.2	0.000233	0.0	0.0	0.000119	0.000325	0.0	0.0	0.0	0.000108
CTD-2135D7.5	0.001071	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CTD-2145A24.3	0.000233	0.0	8.4e-05	0.0	0.0	0.0	0.0	0.0	0.0
CTD-2152M20.2	0.000233	0.000119	8.4e-05	0.0	0.000325	0.0	0.000108	9.6e-05	0.000108
CTD-2154B17.4	0.000358	0.0	0.0	0.0	0.000325	0.0	0.000238	9.6e-05	0.000409
CTD-2154I11.2	0.000233	0.0	0.0	0.0	0.0	0.0	0.000409	0.0	0.0
CTD-2162K18.3	0.000233	0.000477	0.0	0.000233	0.0	0.000409	0.000753	9.6e-05	0.000108
CTD-2162K18.4	0.000358	0.00241	0.001586	0.001082	0.000974	0.001032	0.002623	0.00067	0.001322
CTD-2162K18.5	0.002027	0.011886	0.005579	0.004308	0.006222	0.005247	0.004595	0.006874	0.005444
CTD-2165H16.4	0.002062	0.000818	0.000766	0.000574	0.001749	0.000837	0.001516	0.000681	0.00119
CTD-2168K21.2	0.000233	0.0	0.000287	0.000574	0.000325	0.000596	0.0	0.0	0.0
CTD-2184C24.2	0.001071	0.000238	0.000179	0.000574	0.000466	0.000728	0.001731	0.000574	0.000268
CTD-2184D3.6	0.000233	0.0	0.0	0.000119	0.0	0.000191	0.0	0.0	0.000108
CTD-2186M15.3	0.016374	0.007868	0.006797	0.007799	0.005714	0.009407	0.012293	0.008223	0.007754
CTD-2189E23.1	0.000357	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CTD-2189E23.2	0.000233	0.0	0.0	0.0	0.0	0.0	0.0	9.6e-05	0.0
CTD-2192J16.11	0.000238	0.0	0.000179	0.000119	0.000132	0.000191	0.0	9.6e-05	0.000409
CTD-2192J16.20	0.000238	0.0	0.0	0.0	0.0	0.0	9.6e-05	0.0	0.0
CTD-2192J16.22	0.009816	0.000409	0.000357	0.001073	0.000803	0.000606	0.000117	0.000574	0.000264
CTD-2192J16.26	0.000238	0.0	0.0	0.0	0.0	0.000216	9.6e-05	0.0	0.0
CTD-2196E14.4	0.001071	0.000409	0.000179	0.000121	0.000132	0.0	0.000238	0.000121	0.0
CTD-2196E14.9	0.000238	0.0	8.9e-05	0.000446	0.000132	0.0	9.6e-05	9.6e-05	0.000108
CTD-2199O4.1	0.000238	0.0	0.0	0.0	0.0	0.0	9.6e-05	9.6e-05	0.0
CTD-2199O4.3	0.000238	0.0	8.9e-05	0.0	0.0	0.0	0.0	0.0	0.0
CTD-2199O4.6	0.000238	0.0	0.0	0.000121	0.0	0.0	9.6e-05	0.0	0.0
CTD-2201E18.5	0.000238	0.000728	0.000409	0.000753	0.000132	0.000921	0.000502	0.000268	0.000268
CTD-2201I18.1	0.000238	0.0	0.000179	0.000335	0.000397	0.000287	9.6e-05	0.000121	0.000529
CTD-2203K17.1	0.001071	9.6e-05	0.000357	0.000661	0.000793	0.0	0.001032	0.000364	0.000803
CTD-2207O23.3	0.000238	0.0	8.9e-05	0.000121	0.000132	0.000191	0.0	8.9e-05	0.0
CTD-2210P24.4	0.000238	0.0	0.00067	0.001607	0.000132	0.001334	0.00119	0.000596	0.000264
CTD-2213F21.2	0.000238	0.0	0.0	0.0	0.000335	0.000287	0.000335	8.9e-05	0.000243
CTD-2215E18.1	0.000238	0.010295	0.0	0.0	0.0	0.0	0.0	8.9e-05	0.0
CTD-2227E11.1	0.000238	0.0	0.0	0.0	0.0	0.000191	0.0	0.0	0.0
CTD-2227I18.1	0.000243	0.0	0.00097	0.000335	0.00268	0.000606	0.0	0.0007	0.002512
CTD-2228K2.5	0.002027	0.015767	0.041309	0.032187	0.054324	0.041639	0.007931	0.02414	0.04274
CTD-2231E14.8	0.001071	0.000477	0.00067	0.000335	0.000397	0.000409	0.001423	0.000268	0.000264
CTD-2232E5.2	0.000243	8.9e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CTD-2235C13.2	0.000243	0.0	0.0	0.0	0.0	0.0	0.000108	0.0	0.0
CTD-2235C13.3	0.000238	0.0	8.9e-05	0.0	0.000121	0.0	0.000108	0.0	0.000108
CTD-2235H24.2	0.000238	0.0	0.0	0.000121	0.0	0.0	0.0	8.9e-05	0.0
CTD-2236F14.1	0.000238	0.0	0.0	0.000121	0.000121	0.0	0.000108	0.0	0.0
CTD-2240E14.4	0.000238	0.000251	0.0	0.0	0.000541	0.0	0.000108	8.9e-05	0.000108
CTD-2240J17.1	0.000238	0.0	0.0	0.000121	0.000325	0.000287	0.0	0.0	0.0
CTD-2245E15.3	0.000238	0.0	0.0	0.0	0.000121	0.0	0.0	0.0	0.000108
CTD-2245F17.3	0.001073	0.001874	0.000766	0.000728	0.000325	0.000409	0.001088	0.001166	0.000251
CTD-2246P4.1	0.000238	0.0	0.0	0.000121	0.0	0.0	0.000108	8.9e-05	0.0
CTD-2249K22.1	0.001058	0.0	8.9e-05	0.0	0.000121	0.0	0.000409	9.6e-05	0.000117
CTD-2256P15.1	0.000238	0.0	8.9e-05	0.000121	0.0	0.0	0.0	0.0	0.0
CTD-2256P15.2	0.01811	0.002597	0.003499	0.003272	0.003124	0.004531	0.002921	0.003351	0.004909
CTD-2256P15.4	0.000238	0.0	0.000485	0.000233	0.00035	0.000409	0.000409	0.000364	0.000529
CTD-2260A17.1	0.001983	0.000191	8.9e-05	0.00035	0.0	0.000216	0.000238	9.6e-05	0.000117
CTD-2260A17.2	0.001948	0.003638	0.009573	0.004499	0.011236	0.009824	0.006516	0.008033	0.011897
CTD-2260A17.3	0.000243	0.0	8.9e-05	0.000121	0.0	0.000191	0.00035	0.0	0.0
CTD-2265O21.7	0.000238	0.0	0.0	0.00035	0.000121	0.0	0.0	0.0	0.0
CTD-2267D19.2	0.051753	0.000477	0.000485	0.000933	0.001407	0.000409	0.002176	0.000383	0.000837
CTD-2267D19.3	0.000238	0.000216	0.0	0.0	0.0	0.0	0.000108	0.0	0.0
CTD-2270L9.4	0.015264	0.000982	0.00134	0.001623	0.001723	0.001399	0.002321	0.001723	0.003275
CTD-2283N19.1	0.000238	0.0	8.9e-05	0.000121	0.00035	0.0	0.000108	9.6e-05	0.000117
CTD-2287O16.4	0.000238	0.0	0.0	0.000121	0.0	0.0	0.0	0.0	0.0
CTD-2287O16.5	0.007006	0.006064	0.006194	0.007084	0.004869	0.00611	0.007051	0.003265	0.005891
CTD-2288F12.1	0.004436	0.001455	0.001334	0.001515	0.00201	0.00155	0.000849	0.000419	0.001983
CTD-2291D10.1	0.000238	0.0	0.0	0.0	0.0	0.000191	0.0	0.0	0.0
CTD-2292M16.8	0.000238	0.000925	0.000409	0.000818	0.000541	0.000586	0.000409	0.000649	0.000502
CTD-2292P10.2	0.000238	0.0	0.0	0.000121	0.0	0.000191	0.000108	0.0	0.0
CTD-2293H3.2	0.000238	0.000191	8.9e-05	0.000238	0.00035	0.0	0.0	0.0	0.000238
CTD-2296D1.5	0.000238	0.000216	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CTD-2302E22.4	0.000238	0.000818	0.000541	0.000753	0.000803	0.001399	0.00097	0.000649	0.000837
CTD-2306M10.1	0.000287	0.001172	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CTD-2308L22.1	0.000238	0.0	0.0	0.000753	0.0	0.000893	0.000409	0.000132	0.0
CTD-2309O5.3	0.000238	0.0	0.0	0.0	0.0	0.0	0.0	9.6e-05	0.0
CTD-2310F14.1	0.000237	0.000216	0.000179	0.0	0.0	0.0	0.0	0.0	0.0
CTD-2313F11.3	0.000233	0.0	0.0	0.000121	0.0	0.0	0.0	0.0	0.0
CTD-2314B22.3	0.000238	0.000216	0.0	0.0	0.0	0.000409	0.000238	9.6e-05	0.000264
CTD-2319I12.2	0.002216	0.001669	0.000357	0.000233	0.000121	0.000583	0.0	9.6e-05	0.000264
CTD-2325A15.5	0.000238	0.0	0.0	0.0	0.000121	0.0	0.0	0.0	0.0
CTD-2325M2.1	0.000287	0.001172	0.002454	0.001082	0.003608	0.001082	0.001322	0.002045	0.002512
CTD-2325P2.3	0.000238	0.000529	0.0	0.0	0.000216	0.0	0.0	9.6e-05	0.0
CTD-2325P2.4	0.000238	0.002304	0.0	0.0	0.0	0.0	0.000108	0.0	0.000409
CTD-2330K9.3	0.000238	0.000216	0.000108	0.0	0.0	0.0	0.000117	0.000268	0.0
CTD-2331H12.7	0.000325	0.000233	0.000238	0.000121	0.000121	0.000409	0.000502	0.000268	0.000243
CTD-2336O2.1	0.0393	0.020875	0.032518	0.023027	0.049606	0.025876	0.032311	0.033434	0.054942
CTD-2341M24.1	0.001925	0.002247	0.005265	0.005265	0.006605	0.004759	0.009816	0.007467	0.006864
CTD-2342J14.6	0.001925	0.000982	0.000862	0.000933	0.001636	0.000893	0.000583	0.000866	0.000835
CTD-2349P21.9	0.000238	0.000933	0.000793	0.000541	0.000536	0.000583	0.000502	0.000925	0.000409
CTD-2350C19.1	0.000238	0.000529	0.000233	0.000818	0.000191	0.000397	0.000409	0.000649	0.000264
CTD-2350C19.2	0.000268	0.000982	0.000793	0.000121	0.001071	0.00119	0.000358	0.001839	0.001455
CTD-2353F22.1	0.001941	0.001454	0.000485	0.000121	0.000191	0.000191	0.000649	0.000502	0.000409
CTD-2357A8.3	0.003097	0.000243	0.002053	0.001213	0.001948	0.00134	0.001334	0.001399	0.001454
CTD-2358C21.3	0.000238	0.0	0.000119	0.0	0.0	0.0	0.000238	0.0	0.0
CTD-2366F13.1	0.000238	0.004499	0.0031	0.001058	0.005085	0.002298	0.001334	0.004212	0.004198
CTD-2366F13.2	0.000238	0.000191	0.0	0.000233	0.0	0.0	0.0	0.0	0.0
CTD-2368P22.1	0.003097	0.034237	0.00452	0.00409	0.004891	0.004293	0.014607	0.008863	0.00541
CTD-2369P2.10	0.000238	0.000191	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CTD-2369P2.2	0.001058	0.0	0.000866	0.001607	0.000586	0.001636	0.001339	0.000649	0.000117
CTD-2369P2.4	0.001058	0.0	0.000179	0.0	0.000121	0.0	0.0	0.0	0.000132
CTD-2369P2.5	0.000268	0.000409	0.000179	0.000121	0.000233	0.000268	0.000121	0.000132	0.000117
CTD-2369P2.8	0.000357	0.0	0.000119	0.0	0.000121	0.000191	0.000121	0.0	0.0
CTD-2370N5.3	0.000238	0.0	0.0	0.0	0.0	0.000216	0.0	0.0	0.0
CTD-2371O3.2	0.000364	0.001166	0.001172	0.000536	0.000793	0.000586	0.000625	0.000866	0.000409
CTD-2373H9.5	0.000238	0.0	0.0	0.0	0.000121	0.0	0.0	0.0	0.0
CTD-2376I20.1	0.000216	0.0	0.000119	0.0	0.000233	0.0	0.001428	0.000264	0.0
CTD-2376I4.2	0.000409	0.0	0.0	0.0	0.0	0.0	0.0	0.000108	0.0
CTD-2377D24.6	0.000216	0.0	0.0	0.0	0.0	0.0	0.0	0.000108	0.0
CTD-2377O17.1	0.000409	0.00035	0.000925	0.000325	0.000397	0.000661	0.000625	0.000397	0.000541
CTD-2382E5.1	0.000191	0.0	0.000119	0.000233	0.000121	0.000325	0.000409	0.000132	0.000132
CTD-2382E5.4	0.000191	0.000179	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CTD-2384B11.2	0.000191	0.0	0.000119	0.0	0.0	0.0	0.0	0.000108	0.0
CTD-2396E7.10	0.000191	0.0	0.000119	0.0	0.0	0.0	0.0	0.0	0.0
CTD-2410N18.3	0.000409	0.001312	0.001516	0.002743	0.000866	0.003681	0.003173	0.00105	0.001407
CTD-2501E16.2	0.000191	0.000661	0.000179	0.000121	0.000818	0.000325	0.0	0.000264	0.000536
CTD-2503I6.1	0.000191	0.000179	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CTD-2503O16.4	0.000191	0.0	0.0	0.000233	0.000121	0.000325	0.000238	0.000132	0.000119
CTD-2506J14.1	0.000191	0.0	0.001399	0.000837	0.002045	0.000818	0.001213	0.001407	0.002231
CTD-2509G16.2	0.000191	0.000191	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CTD-2509G16.5	0.000191	0.00067	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CTD-2514K5.2	0.002142	0.0	0.000357	0.000335	0.000397	0.000409	0.000108	0.000132	0.000536
CTD-2514K5.4	0.000409	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CTD-2515A14.1	0.000191	0.0	0.000179	0.000121	0.000216	0.0	0.0	0.000108	0.000167
CTD-2516F10.2	0.000409	0.001455	0.000238	0.000121	0.0	0.0	0.000625	0.000502	0.000264
CTD-2517M22.16	0.000191	0.000191	0.000117	0.000121	0.000216	0.0	0.0	0.0	0.000119
CTD-2517M22.17	0.000191	0.0	0.0	0.0	0.0	0.0	0.0	0.000108	0.0
CTD-2517O10.6	0.000191	0.003173	0.001874	0.001627	0.003895	0.001819	0.001669	0.001915	0.002588
