Gene	Chondrocyte.articular	B.cell.naive	B.cell.memory	Monocyte.CD14	NK.cell.CD56	Endothelial.large.blood.vessel	Endothelial.microvascular.mammary.or.endometrial	Endothelial.microvascular.non.reproductive	Epithelial.cell.mammary	Epithelial.renal.cortical	Epithelial.respiratory	Fibroblast.cardiac.ventricle	Fibroblast.of.arm	Fibroblast.of.lung	Fibroblast.of.the.aortic.adventitia	Fibroblast.or.papilla.dermal.cell	Hair.follicular.keratinocyte	Macrophage	Mature.neutrophil	Melanocyte.of.skin	Myometrial.cell	Osteoblast	MSC.like.pluripotent.cell	Myocyte.regular.cardiac	Smooth.muscle.cell.aortic	Smooth.muscle.cell.bronchial	Smooth.muscle.cell.of.bladder	Smooth.muscle.cell.coronary.artery	Smooth.muscle.cell.pulmonary.artery	Smooth.muscle.cell.of.trachea	Smooth.muscle.cell.uterine	T.Cell.CD4	T.cell.CD4.memory	T.cell.CD8.memory
CD59	362.423298	10.230668	8.776589	5.584612	10.114408	723.725979	1043.311897	513.545563	792.181744	318.405245	162.797761	225.496478	1094.790582	253.4915	453.910644	322.537872	302.799643	145.568513	28.809056	402.069801	243.988081	338.063098	312.851633	604.715867	2436.181819	338.063098	310.975113	389.60669	875.494971	495.294428	322.537872	14.176004	22.241317	16.795968
CD6	0.000507	4.210432	3.388513	0.976218	11.668732	0.00031	0.002251	0.022998	0.001631	0.000537	0.00337	0.002248	0.000529	0.000465	0.001095	0.000455	0.251105	0.057983	0.306156	0.06664	0.006073	0.00062	0.000642	0.00062	0.007406	0.000485	0.000446	0.000529	0.000418	0.110408	0.008517	94.41491	111.667915	71.35533
CD63	1941.534844	19.574068	52.493957	133.462267	227.5158	517.958621	314.474338	713.857791	314.474338	545.004207	499.192089	935.723665	2084.000817	2084.000817	2557.671364	1941.534844	238.416712	1472.688469	109.312142	3056.488125	706.047259	2775.849161	967.830321	1765.480341	3713.371594	1814.386938	2257.871271	1568.389601	1220.160182	2557.671364	2557.671364	13.149962	54.667331	90.930026
CD7	0.008509	0.226499	0.227085	2.84465	220.008592	0.00031	0.002251	0.021553	0.001631	0.000537	0.001126	0.085293	0.090018	0.04091	0.001095	0.082732	0.049573	0.000254	8.497844	0.044547	0.206956	0.00062	0.235643	0.00062	0.000464	0.144342	0.046384	0.000529	0.035163	0.297639	0.033368	39.194904	45.958164	73.34214
CD70	0.552705	0.001096	14.928904	0.00327	0.081134	0.007915	1.888593	0.032485	0.001631	23.545928	1.656561	0.002248	0.128168	0.000465	0.032783	0.020919	0.232309	0.004459	0.009041	0.120524	0.006073	0.044171	1.358609	0.00062	0.000464	0.082675	0.000446	0.007695	0.010632	0.011651	0.000639	0.073721	2.461526	2.263488
CD72	0.679392	78.995056	43.580828	1.631657	5.947384	0.024672	0.11094	0.038996	0.552705	0.231266	0.247342	1.107981	0.827836	0.579443	0.42391	0.457196	0.321394	2.004189	0.321148	0.425903	0.447436	0.817827	0.887153	0.112324	0.3573	0.700123	0.698248	0.816935	0.186263	0.730816	0.3573	0.850921	0.872123	1.4958
CD79A	0.000507	354.81673	326.727569	0.277487	1.424315	0.034042	0.109597	0.049799	0.001631	0.012127	0.019026	0.060503	0.124614	0.045233	0.032783	0.033604	0.002444	0.519273	0.98331	0.048365	0.155693	0.05844	0.000642	0.028295	0.012076	0.007915	0.007358	0.011511	0.039218	0.029289	0.000639	1.400519	0.128066	0.397492
CD79B	3.256124	389.60669	354.81673	4.469952	22.361613	0.501663	1.688	1.330931	0.066543	0.000537	0.000284	0.307697	0.017961	0.094784	0.001095	0.381361	0.401055	0.437849	0.059935	7.240297	0.006073	0.188986	0.045091	1.124311	1.014511	0.229514	0.20341	0.485439	0.565775	0.062417	0.042826	4.441768	18.222018	7.737348
CD80	0.076818	0.722582	5.280446	0.965772	0.016749	0.003111	0.002251	0.010522	0.001631	0.007386	0.002167	0.002248	0.016554	0.019421	0.001095	0.021811	0.002444	0.24292	0.013219	0.001126	0.006073	0.847532	0.049573	0.034576	0.03488	0.131189	0.066349	0.000529	0.005796	0.077281	0.070911	0.006161	0.72435	0.150623
CD8A	0.000507	0.018049	0.001565	0.781529	20.257099	0.00031	0.002251	0.006081	0.066543	0.046384	0.014215	0.002248	0.097135	0.000465	0.001095	0.00777	0.08431	0.003317	0.133834	0.001126	0.006073	0.00062	0.015325	0.00062	0.000464	0.000485	0.000446	0.000529	0.005796	0.000701	0.000639	0.004284	0.47106	246.573827
CD8B	0.047867	0.001096	0.001565	0.525991	1.540328	0.00031	0.002251	0.000333	0.001631	0.000537	0.006718	0.002248	0.000529	0.000465	0.001095	0.000455	0.002444	0.000254	0.049573	0.001126	0.006073	0.009289	0.000642	0.00062	0.000464	0.011826	0.000446	0.000529	0.000418	0.000701	0.000639	0.977236	0.651188	252.393818
CD93	0.083693	0.029391	0.001565	96.664886	3.836694	163.254848	168.93235	78.239764	0.001631	0.094313	0.036625	7.836856	0.006718	0.016819	0.328714	0.07358	0.059832	0.066274	66.203735	0.001126	0.006073	0.00062	0.024211	0.998611	8.502052	0.108938	0.467772	2.32974	0.317937	0.187864	0.251491	0.386226	0.171038	0.114316
CDC14A	1.451683	7.358273	4.925829	8.497844	9.70399	5.59109	4.040462	3.742637	3.073195	1.496911	0.455436	1.046258	0.91164	0.982237	1.03853	1.121601	0.908831	1.26714	12.970426	1.964399	1.108814	1.705598	1.095098	0.890431	0.55329	0.857156	0.944837	0.76033	0.559067	0.807035	1.049178	41.960258	57.944228	40.291988
CDC25C	1.200502	0.001096	0.001565	0.036764	0.225078	2.715877	4.771554	1.654028	0.256124	0.412478	0.071973	0.393482	1.747896	0.461727	1.136066	0.349901	3.683965	0.446562	3.20896	1.594174	9.917425	0.566543	2.666998	1.721085	1.436958	0.310077	0.377524	0.457712	0.352492	2.057405	4.038793	0.00625	0.03236	0.040496
CDC42BPG	0.018956	1.128394	1.568462	0.045476	1.168473	0.090018	0.245402	0.205237	3.505405	2.46879	7.291995	0.078838	0.000529	0.223604	0.047621	0.065315	2.644478	0.000485	3.123179	0.092634	0.236723	0.07628	0.049054	0.19908	0.096818	0.202105	0.012706	0.037343	0.026982	0.077491	0.040403	1.201803	1.296136	1.13943
CDCA2	6.823724	0.029391	0.001565	0.00495	0.478775	7.630156	8.813297	3.628406	0.376413	2.311294	0.3573	1.705598	6.787763	1.584776	5.858194	0.865552	9.020532	1.097904	0.3891	3.876491	8.252038	1.242059	11.410607	6.841284	5.29836	0.888149	1.055859	1.065931	1.238579	5.887665	9.591605	0.040496	0.144586	0.177386
CDCA7	0.466159	0.081341	0.337745	0.974357	0.76033	4.298049	9.490384	2.064574	0.780278	1.886956	1.492582	0.94855	1.324232	0.47367	0.768301	0.768301	17.275202	0.54568	0.267888	1.304813	4.452813	0.262853	5.012225	2.636501	0.268585	0.740546	0.229027	0.251105	0.462302	0.805104	4.191732	0.400084	2.555104	3.913882
CDCA8	2.351458	0.15114	0.362536	0.046152	0.679392	4.7474	14.64216	2.223368	0.323452	1.22265	0.229232	0.618176	5.319658	0.591247	1.702598	0.532678	10.469657	0.970367	3.061451	2.37574	11.213863	0.532678	4.741084	4.298049	1.93359	0.312886	0.385175	0.422304	0.806195	2.636501	5.229072	0.123492	0.137142	0.351668
CDH1	0.010835	0.001096	0.001565	0.107303	0.000407	0.010865	0.002251	0.007399	165.129679	20.698948	154.399707	0.002248	0.015807	0.008603	0.267165	0.390705	46.580496	0.266111	0.027725	60.217522	0.006073	0.300235	0.010104	0.339246	0.012076	0.153133	0.03346	0.034576	0.096911	0.000701	0.000639	0.021043	0.136342	0.2111
CDH13	38.14135	0.001096	0.02704	0.000254	0.052151	52.658149	60.217522	74.001518	71.35533	13.262052	29.263756	49.16572	26.432952	16.138729	24.953227	13.680533	52.337681	0.001383	0.018446	0.0584	29.570656	39.340363	11.772264	47.1748	51.862523	2.397669	24.8143	51.21129	165.434303	3.156075	54.141673	0.097485	0.000472	0.000604
CDH2	0.164873	0.001096	0.001565	0.000655	0.013659	15.565804	15.160534	1.416791	6.634684	41.849908	1.888593	6.048115	47.846484	2.02729	19.070597	3.207288	0.056757	0.000254	4.378108	2.021414	9.579275	30.733916	3.415742	70.902568	18.266725	4.76975	23.322445	75.008787	91.208275	1.848638	27.615048	0.037714	0.000472	0.015445
CDH5	0.292953	0.001096	0.001565	0.033514	0.000407	357.667716	279.215249	197.33276	0.001631	0.185086	0.051934	6.771507	0.000529	0.008603	1.525243	0.047002	0.092514	0.001127	0.000284	0.150554	0.143713	0.396943	0.063634	4.671905	4.960282	0.045959	0.188986	5.899773	0.892362	0.233517	0.155265	0.411796	0.000472	0.000604
CDHR3	1.807426	1.445451	0.098299	0.000642	3.096696	0.786615	0.22666	0.523835	1.008652	0.216828	0.492139	1.122444	1.339997	2.344218	5.608288	13.842219	0.635873	0.000828	0.176117	2.476907	1.642762	2.305793	5.822373	0.918917	1.201803	2.004189	1.676485	3.390376	1.997548	3.629712	1.519333	3.798493	2.452768	2.493672
CDK17	23.658679	39.263732	24.650028	15.506454	49.413641	113.254336	66.473907	60.217522	27.216426	18.350102	17.250325	8.401844	18.715069	35.594279	14.983067	40.392041	17.258216	20.541259	37.027161	28.285008	16.445931	26.185183	28.149992	42.161875	27.865589	25.523475	15.693601	18.574284	23.906869	28.619156	24.277722	55.92475	31.049493	37.0681
CDK2	6.884135	5.224766	5.094136	4.208001	10.385027	11.410607	19.832432	10.592949	6.204017	6.486898	4.38998	3.497467	8.31593	5.137311	7.651384	3.888374	16.733328	4.155795	7.886547	304.841442	15.284274	4.250293	10.692976	13.061687	8.252038	2.605246	3.475884	4.710931	5.036961	5.459381	6.517029	7.310055	3.642108	5.234002
CDK20	1.85572	0.137697	0.149062	0.520131	0.633294	0.290713	0.194616	0.24349	2.535484	2.762931	0.87824	1.24337	1.877754	1.742619	1.989328	2.885259	1.263652	0.600276	0.419923	2.761542	2.571645	2.546236	1.556115	0.877255	1.679667	4.802638	2.814385	3.307669	1.32019	2.052402	2.500738	2.25367	1.628334	1.24751
CDKN1C	3.367819	0.16288	0.114433	5.851945	0.563671	1.370789	0.552705	23.380557	0.146822	7.707225	4.581237	16.733328	0.315773	12.450166	15.425384	5.493397	0.810266	0.365914	4.564563	7.8452	17.392921	3.863466	0.593147	0.985577	0.225849	28.809056	17.835503	1.197101	0.369559	33.523171	3.239447	0.343663	0.540922	0.720453
CDKN2C	24.639299	0.24223	0.337745	2.510388	8.980665	4.27751	7.445695	7.359981	0.455436	1.037355	0.317483	7.878939	5.928308	9.923636	8.159879	41.429845	1.876623	3.400168	2.219491	6.582218	14.263161	9.175451	7.466347	9.793225	23.806978	11.729228	5.368701	7.460645	3.6465	17.216336	8.109343	1.539361	5.264663	4.005273
CDO1	7.80697	0.172911	0.149062	0.000254	0.000407	1.19557	0.183767	0.575152	0.593147	0.08564	0.012532	2.294615	1.025331	1.912861	5.386094	2.311294	0.002444	0.000254	0.019071	0.476685	1.312547	2.517909	1.937949	0.815909	2.023839	19.365834	2.149723	4.758985	3.882475	3.334293	1.99048	0.028752	1.032839	0.015445
CDON	18.996059	0.001096	0.001565	0.007963	0.010391	0.841688	0.834419	1.247956	1.274439	1.911602	1.165853	9.773412	1.874271	3.819039	23.36065	123.726127	0.731536	0.062131	0.000284	24.896824	0.646546	4.549239	6.884135	1.983279	2.678742	8.545533	5.665496	23.856561	16.164356	4.303084	2.801042	1.181537	0.500312	0.22666
CEACAM3	0.000507	0.001096	0.001565	2.202613	0.000407	0.00031	0.002251	0.000333	0.001631	0.000537	0.019421	0.002248	0.000529	0.000465	0.001095	0.000455	0.002444	0.009019	94.283329	0.001126	0.006073	0.00062	0.000642	0.00062	0.000464	0.000485	0.000446	0.000529	0.000418	0.000701	0.000639	0.000254	0.000472	0.018714
CELA1	0.000507	0.001096	0.098299	0.326799	0.179233	0.00031	0.002251	0.000333	0.001631	0.000537	0.007399	0.002248	0.000529	0.000465	0.062629	0.008775	0.002444	0.054768	0.11255	0.001126	0.006073	0.00062	0.000642	0.00062	0.000464	0.007915	0.000446	0.011511	0.000418	0.000701	0.000639	1.896213	0.416328	0.100369
CENPA	1.648031	0.001096	0.132024	0.092308	0.396943	4.694916	6.220479	3.528908	0.066543	0.930476	0.331639	0.571235	4.086736	1.867842	1.134071	0.510865	6.437891	1.172795	0.40818	2.715877	6.125645	0.776295	4.373018	3.274599	2.437994	0.375822	0.532972	0.666001	0.640798	3.393608	6.555245	0.020709	0.052612	0.146277
CENPE	6.379743	0.262484	0.163804	0.43616	0.79973	10.720358	6.609368	3.807222	0.616169	1.063422	0.895045	0.721923	3.610343	1.588948	4.175764	1.507654	4.172494	1.387824	1.362011	3.716623	5.452685	2.784826	8.135077	6.341598	4.843777	0.933163	0.822513	1.053563	1.188499	5.279534	11.912591	0.656616	0.618176	1.18101
CENPF	11.645394	0.210536	1.190347	0.066857	1.879028	16.893512	19.521056	8.271691	0.547816	4.552212	0.540922	2.174863	9.857332	2.555104	8.170958	2.262077	11.761044	2.992664	0.565207	13.460864	10.824496	2.647027	12.316426	13.779704	15.180767	1.645236	1.955566	2.059645	3.939871	15.792368	35.148159	2.078067	1.215885	1.754155
CENPI	2.864547	0.427576	0.337745	0.281312	1.022019	8.951164	9.974195	4.824744	0.666001	2.583917	0.738804	0.474325	1.960522	2.604091	3.648109	2.031089	4.935413	1.475438	0.365353	5.700469	8.931666	1.271866	6.866379	6.884135	4.473534	1.494688	1.250377	1.363137	2.070421	5.038436	10.297146	0.229786	0.231937	0.21466
CERCAM	38.909661	0.137697	0.192896	0.537374	4.062351	8.078031	8.044553	7.940946	26.399501	13.270829	13.468416	113.899919	198.648971	19.868156	29.695097	65.205217	21.220941	3.268284	0.001927	19.406725	62.270083	72.163904	30.519881	42.697149	27.349846	40.146059	36.690214	29.356273	122.382461	45.617029	28.890861	0.032868	0.090844	0.732367
CES1	1.089994	0.001096	0.001565	16.470906	0.942138	0.021553	0.002251	0.167488	0.156313	0.022782	0.101952	17.558956	0.360502	17.003543	0.029289	0.875308	0.002444	14.675231	0.52167	0.650158	0.430081	1.252489	8.303657	0.125215	0.045598	0.16164	0.614815	0.400084	0.972315	4.20346	0.192588	0.067262	0.438084	1.392485
CES1P1	0.121939	0.001096	0.001565	0.042965	0.000407	0.008335	0.002251	0.101684	0.001631	0.007386	0.000284	0.115098	0.000529	1.740102	0.019595	0.022723	0.002444	0.195567	0.000284	0.023166	0.006073	0.101818	0.42624	0.00062	0.000464	0.291958	0.000446	0.032868	0.142699	0.85258	0.037268	0.000254	0.000472	0.012653
CFB	10.392595	0.37777	0.163804	0.952684	0.156186	0.794898	1.293319	0.302474	0.557522	8.644489	2.347037	27.089268	1.83548	32.931995	12.798052	6.603878	1.101595	0.470798	1.126749	0.825073	0.626753	7.458585	3.20896	14.04354	10.212538	21.817675	24.14867	27.451207	25.389005	11.618256	1.228512	0.08723	0.116699	0.058049
CFD	0.55163	0.390705	1.328109	69.226306	0.470123	0.533267	0.741353	0.967553	0.182249	0.587891	2.465982	803.607708	2.165124	58.444653	36.837319	15.480269	0.179436	23.491195	74.35967	0.034719	1.607806	4.576376	35.661353	0.797677	0.219125	97.668599	35.027837	34.29466	1.758987	45.556973	1.322338	0.085197	0.395115	4.260383
CFP	0.025777	0.778953	0.294555	214.243158	0.073721	0.167488	0.14077	0.112086	0.044704	0.010147	0.012607	0.044426	0.185086	0.029432	0.057617	0.057678	0.002444	0.192896	121.184131	0.117934	0.199429	0.107183	0.104257	0.032485	0.077213	0.144076	0.108938	0.053438	0.02479	0.094479	0.127691	10.344489	10.586182	0.419923
CHD3	32.863141	15.908832	10.402647	22.592565	55.242492	56.272892	18.691361	37.798292	11.005525	43.776625	31.320235	31.71974	12.79443	70.236418	46.679173	44.96709	23.845566	6.513168	19.528186	24.405295	31.195495	39.671379	21.121123	50.323966	57.047147	145.868958	110.152391	124.240299	64.759867	59.103475	67.70442	109.475102	73.34214	68.29862
CHD6	10.707889	34.668926	31.668058	17.891435	23.404228	9.117039	3.102453	10.412383	10.761326	8.362773	6.179562	7.533583	8.497844	9.625943	61.934143	14.479501	4.288427	7.079349	5.683166	17.520124	4.097235	11.815807	6.378447	11.516658	10.717812	10.986386	12.173176	8.854461	10.541916	9.730205	8.795712	60.291851	23.856561	24.530125
CHI3L1	8684.671249	0.001096	0.001565	0.019374	0.000407	0.188986	0.002251	0.010104	14.773284	0.113538	0.43462	1506.076455	0.152261	4.028912	1.242059	1.052211	0.129141	3056.488125	143.354658	0.018087	0.383051	316.624497	17.527055	0.893367	0.030343	1.288387	10.785065	46.5147	0.237133	6.507889	78.141835	0.000254	0.000472	0.000604
CHI3L2	41.638567	33.345761	32.260026	1.573189	10.776424	0.001571	0.002251	0.014594	0.323452	0.591783	0.103286	47.846484	0.189343	2.288147	2.547496	0.181664	0.085513	1.770215	0.935665	0.598422	0.184482	0.785869	1.465674	3.973754	0.222681	3.336959	0.345419	1.085704	3.275883	1.87527	0.226338	9.539452	5.051498	6.771507
CHIT1	0.011799	1.680999	1.109739	2.74831	0.026317	0.00031	0.002251	0.000333	0.025567	0.007386	0.025777	0.002248	0.000529	0.040496	0.001095	0.000455	0.002444	865.063282	17.527055	0.001126	0.006073	0.023503	0.000642	0.00062	0.000464	0.000485	0.034461	0.127501	0.019595	0.000701	0.012096	0.143827	0.022666	0.000604
CHL1	0.000507	5.071249	2.986132	0.000285	0.000407	0.00031	0.002251	0.002181	1.239696	1.342308	0.349901	0.105212	0.000529	0.427926	0.127081	0.032626	0.223604	0.000254	0.002228	62.063509	0.006073	2.50916	2.521124	0.039617	0.007406	4.503885	1.652801	0.000529	0.010632	1.863025	0.018714	0.000485	0.000472	0.000604
CHMP4C	0.039736	0.001096	0.098299	0.000254	0.004451	0.077144	0.273221	1.004251	3.095923	4.724158	7.140115	0.002248	0.050686	0.000465	0.001095	0.010706	3.042313	0.539861	0.005758	0.001126	0.204856	0.00062	0.000642	0.104905	0.046654	0.000485	0.011772	0.134878	0.076818	0.000701	0.069776	0.000704	0.000472	0.009778
CHN1	2.221965	0.44451	0.163804	0.144914	0.47233	6.012903	7.439661	4.439649	1.502965	1.812281	0.399439	6.074853	46.38687	54.862947	0.748111	68.995842	0.509044	0.099471	0.998087	4.209654	28.042608	16.342386	9.278794	2.606476	1.410349	6.483527	5.164125	6.087517	2.790157	18.897259	2.460494	0.984889	14.028322	3.307669
CHSY3	3.62447	0.001096	0.001565	0.000282	1.372974	1.124311	0.64925	1.656561	0.593147	0.370029	0.109386	2.274515	0.519574	0.385175	3.572404	2.607788	0.272721	0.026358	0.000284	3.485441	1.637964	3.961394	2.120803	6.940154	4.806443	0.460979	4.766241	2.803542	11.831527	0.524318	1.41576	0.000682	0.000472	0.000604
CISH	0.280708	0.094479	0.177386	3.036227	1.959983	0.162241	0.227881	0.11255	0.60789	0.874476	0.539861	1.735396	0.551945	0.360502	0.309085	0.399439	2.550699	1.321548	6.535633	0.190113	0.26075	0.394424	0.310569	0.158293	0.228152	0.380866	0.392325	0.36715	0.256287	0.291572	0.160753	8.746448	18.397762	4.951068
CITED2	189.230371	5.313506	3.616915	27.216426	17.829117	20.991847	41.330263	9.139687	24.491731	37.752899	7.645864	102.997982	324.656616	58.168312	38.427358	161.770539	9.499401	68.507656	12.372334	7.356257	170.121311	96.01818	54.060531	37.669602	36.23268	18.172422	13.890976	14.933424	43.283881	52.337681	52.746551	13.722401	36.360499	21.406687
CITED4	0.455436	0.355606	0.337745	2.968964	0.19929	1.978106	13.523333	1.299509	20.714887	11.5215	6.292212	2.433882	0.040807	0.630849	0.906117	0.484512	79.27948	0.575629	4.904882	0.21403	3.838131	0.597875	1.168473	0.672559	2.017559	0.083498	0.640798	0.913329	1.723483	0.441269	1.185488	3.201566	2.585475	1.043434
CKAP2L	2.931569	0.210536	0.02704	0.244217	0.527208	3.268284	10.947537	1.034145	0.361859	0.682522	0.069924	0.556226	3.871855	0.466631	4.28106	0.589031	7.223255	0.737948	0.281729	2.370185	2.331965	0.419923	3.774489	3.444686	2.674652	0.321148	0.336672	0.554487	0.805104	2.350192	3.05978	0.01811	0.064929	0.165537
CLC	0.000507	0.001096	0.001565	0.428999	0.054014	0.00031	0.002251	0.000333	0.001631	0.000537	0.01054	0.002248	0.000529	0.000465	0.001095	0.000455	0.002444	0.000254	7.987831	0.001126	0.006073	0.00062	0.000642	0.00062	0.000464	0.000485	0.000446	0.000529	0.000418	0.000701	0.000639	0.195319	0.255568	0.068696
CLCN2	0.630849	1.502486	0.294555	0.437613	0.812314	0.870993	1.002219	0.782032	1.453654	0.482969	0.918055	1.016507	0.768301	0.543392	0.709816	0.997563	1.455325	0.178515	0.209726	0.991082	1.851226	0.804381	2.533764	0.638172	0.822513	1.194676	1.019146	0.993525	0.924976	0.848273	0.808951	0.874892	0.413606	0.480135
CLDN23	7.212752	0.029391	0.149062	0.707239	0.019184	0.206277	1.00335	0.201756	2.12682	7.387214	1.470652	7.460645	0.236928	14.17126	0.739568	2.366777	0.166	11.465309	0.001992	1.338791	0.453132	4.806443	1.109739	0.714662	0.236091	11.478448	6.316999	2.07406	0.610049	20.279743	2.245151	0.000347	0.000472	0.000604
CLDN5	0.098299	0.042871	0.132024	0.195319	0.032626	173.497635	280.496283	294.97487	0.001631	0.333548	0.934862	21.031684	0.000529	0.124858	0.247648	0.023391	0.002444	0.000404	0.000284	0.047804	3.117587	0.00062	1.07684	0.795307	4.183681	0.21195	0.493594	1.137495	0.153557	0.310569	0.355782	0.163249	0.104981	0.027669
CLDN7	0.638589	0.633882	0.563302	0.97918	0.740949	5.677377	4.928607	1.460298	24.179775	63.06736	222.193075	0.446074	1.230653	3.330891	0.374074	0.36859	7.499364	2.684292	0.018822	0.363758	24.453493	0.325249	1.552899	0.277334	2.163819	4.879028	0.603895	0.424391	0.150738	1.481877	1.058504	0.259233	0.207123	0.792979
CLDN9	0.000507	0.001096	0.001565	0.002216	0.000407	0.00031	0.002251	0.000333	0.001631	0.069644	0.0152	0.002248	0.015231	0.000465	0.001095	0.005731	0.002444	0.050439	5.081074	0.001126	0.006073	0.00062	0.000642	0.00062	0.000464	0.02094	0.000446	0.000529	0.018469	0.018469	0.000639	0.000379	0.009063	0.000604
CLEC10A	0.000507	0.029391	0.001565	21.259432	0.004451	0.077401	0.036718	0.836842	0.001631	0.000537	0.000284	0.098687	0.000529	0.000465	0.001095	0.000455	0.002444	0.654741	0.009381	0.001126	0.006073	0.009289	0.000642	0.00062	0.055887	0.000485	0.007358	0.127215	0.010632	0.000701	0.000639	0.001552	0.049494	0.000604
CLEC11A	4.100453	0.108269	0.001565	3.304616	0.595929	2.944636	10.257162	0.741353	0.194348	0.095594	0.052326	151.887156	52.418186	19.414326	17.094983	19.7378	1.242059	6.488888	0.684988	3.907821	64.872873	7.339159	7.902745	25.485187	19.057783	16.68022	15.818984	11.057048	30.109274	33.589646	30.067346	0.526413	0.051656	0.108938
CLEC12A	0.000507	0.081341	0.001565	117.621623	3.304616	0.00031	0.002251	0.000333	0.001631	0.000537	0.001534	0.002248	0.009327	0.008603	0.001095	0.344026	0.002444	33.299533	42.953633	0.001126	0.006073	0.156086	0.000642	0.00062	0.000464	0.000485	0.007358	0.000529	0.000418	0.000701	0.000639	0.028655	0.024672	0.071824
CLEC14A	0.084232	0.001096	0.001565	0.000254	0.000407	120.773136	102.467784	65.975981	0.001631	0.044505	0.022998	30.643354	0.099362	1.219548	0.79973	3.247842	0.002444	0.000254	0.000284	0.040638	1.698653	0.029391	0.090018	4.76184	1.22412	0.318428	1.017768	0.128596	0.161365	2.620456	0.551315	0.310569	0.000472	0.000604
CLEC1A	0.006741	0.018049	0.001565	2.022875	0.000407	5.749792	15.292777	7.592696	0.001631	0.000537	0.00834	0.582775	0.000529	0.006585	0.048107	0.089566	0.081945	0.090844	7.399121	0.039961	0.006073	0.009289	0.000642	0.011529	0.165409	0.000485	0.024108	0.032868	0.000418	0.017144	0.000639	0.017524	0.000472	0.000604
